summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":241843.56108712236,"y":666182.5804098262,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Wind Speed (m s-1)
2002-09-22,1.6004238
2002-09-23,0.768301
2002-09-24,0.48491776
2002-09-25,2.4776957
2002-09-26,2.4284167
2002-09-27,1.2760274
2002-09-28,0.8468254
2002-09-29,2.5550623
2002-09-30,1.7881774
2002-10-01,1.2731155
2002-10-02,3.133524
2002-10-03,2.6523135
2002-10-04,3.1161592
2002-10-05,3.8792083
2002-10-06,0.7532139
2002-10-07,0.6492571
2002-10-08,3.9262452
2002-10-09,5.0961967
2002-10-10,3.6875312
2002-10-11,4.2425427
2002-10-12,2.0714595
2002-10-13,0.34475765
2002-10-14,1.520974
2002-10-15,2.8022587
2002-10-16,1.2815949
2002-10-17,0.54252666
2002-10-18,1.6138114
2002-10-19,1.4972101
2002-10-20,2.1080084
2002-10-21,6.035001
2002-10-22,5.461144
2002-10-23,4.8437696
2002-10-24,3.1155107
2002-10-25,2.78624
2002-10-26,3.8571568
2002-10-27,5.526731
2002-10-28,4.163331
2002-10-29,0.52344227
2002-10-30,0.41205454
2002-10-31,0.9361578
2002-11-01,1.5312647
2002-11-02,3.4507568
2002-11-03,4.5701246
2002-11-04,3.6743186
2002-11-05,2.8903685
2002-11-06,5.394885
2002-11-07,4.7444506
2002-11-08,2.7188268
2002-11-09,0.61033046
2002-11-10,3.7784061
2002-11-11,5.344787
2002-11-12,3.1815052
2002-11-13,1.7201453
2002-11-14,6.3433585
2002-11-15,3.1712775
2002-11-16,1.8966788
2002-11-17,0.7208055
2002-11-18,2.0367768
2002-11-19,4.2265396
2002-11-20,4.834733
2002-11-21,5.4483414
2002-11-22,4.5236483
2002-11-23,3.7223668
2002-11-24,3.7527761
2002-11-25,2.6710699
2002-11-26,4.1464767
2002-11-27,6.974019
2002-11-28,3.5447664
2002-11-29,0.49937642
2002-11-30,1.8010318
2002-12-01,4.489702
2002-12-02,4.119671
2002-12-03,1.3816637
2002-12-04,3.537814
2002-12-05,1.3019273
2002-12-06,1.4213971
2002-12-07,2.0588305
2002-12-08,3.7786233
2002-12-09,5.210714
2002-12-10,4.970162
2002-12-11,4.875484
2002-12-12,4.072332
2002-12-13,1.0447012
2002-12-14,2.0462186
2002-12-15,2.6073923
2002-12-16,1.2932508
2002-12-17,0.1210648
2002-12-18,0.15238962
2002-12-19,1.8204677
2002-12-20,0.5389956
2002-12-21,2.4312568
2002-12-22,1.8175942
2002-12-23,5.110038
2002-12-24,3.9004834
2002-12-25,1.8671143
2002-12-26,2.41263
2002-12-27,1.331763
2002-12-28,3.1870914
2002-12-29,2.1280344
2002-12-30,3.550706
2002-12-31,3.2727683
2003-01-01,2.767058
2003-01-02,3.7236476
2003-01-03,2.1380355
2003-01-04,0.93254817
2003-01-05,0.2519908
2003-01-06,1.2712662
2003-01-07,2.6167064
2003-01-08,1.559927
2003-01-09,2.103464
2003-01-10,0.4804741
2003-01-11,0.7902407
2003-01-12,5.651645
2003-01-13,6.949072
2003-01-14,8.014972
2003-01-15,9.533782
2003-01-16,7.5700583
2003-01-17,8.613405
2003-01-18,4.6567554
2003-01-19,0.80462515
2003-01-20,3.4994457
2003-01-21,1.3959004
2003-01-22,3.6089878
2003-01-23,2.2126098
2003-01-24,6.708686
2003-01-25,6.890565
2003-01-26,5.331357
2003-01-27,7.2737856
2003-01-28,8.699802
2003-01-29,6.2524514
2003-01-30,6.09936
2003-01-31,2.6983821
2003-02-01,4.1997657
2003-02-02,6.7755017
2003-02-03,5.449537
2003-02-04,5.1463675
2003-02-05,1.2639161
2003-02-06,4.6530886
2003-02-07,4.0384626
2003-02-08,4.8904138
2003-02-09,1.7182155
2003-02-10,5.012724
2003-02-11,0.9904896
2003-02-12,0
2003-02-13,1.3190763
2003-02-14,1.2797235
2003-02-15,1.7673882
2003-02-16,4.117236
2003-02-17,3.5841258
2003-02-18,4.745729
2003-02-19,4.443844
2003-02-20,2.3472946
2003-02-21,1.7438065
2003-02-22,3.351867
2003-02-23,4.964174
2003-02-24,1.9551605
2003-02-25,3.676327
2003-02-26,3.4084792
2003-02-27,2.625631
2003-02-28,4.5125256
2003-03-01,2.6517446
2003-03-02,2.3317223
2003-03-03,2.4990218
2003-03-04,5.457508
2003-03-05,5.0329413
2003-03-06,4.4149756
2003-03-07,4.391361
2003-03-08,4.302739
2003-03-09,7.5325766
2003-03-10,8.087535
2003-03-11,7.0282907
2003-03-12,2.1944075
2003-03-13,1.5904894
2003-03-14,2.3192272
2003-03-15,2.3356886
2003-03-16,1.2204021
2003-03-17,0.982773
2003-03-18,0.8815212
2003-03-19,0.5954819
2003-03-20,1.6253777
2003-03-21,2.5236852
2003-03-22,2.9310179
2003-03-23,1.060567
2003-03-24,1.2878383
2003-03-25,1.8345634
2003-03-26,0.9893335
2003-03-27,0.32055217
2003-03-28,1.2346406
2003-03-29,3.0879571
2003-03-30,3.7396293
2003-03-31,3.899929
2003-04-01,7.802385
2003-04-02,4.714512
2003-04-03,3.1096513
2003-04-04,3.0394785
2003-04-05,0.90519387
2003-04-06,1.6037459
2003-04-07,2.4717553
2003-04-08,1.0421836
2003-04-09,1.6975409
2003-04-10,1.3496704
2003-04-11,2.1993973
2003-04-12,0.8481566
2003-04-13,3.5982893
2003-04-14,3.3009927
2003-04-15,2.3846176
2003-04-16,1.4749303
2003-04-17,2.3829992
2003-04-18,2.4453328
2003-04-19,3.559961
2003-04-20,4.246171
2003-04-21,2.9110372
2003-04-22,1.6789896
2003-04-23,0.86937374
2003-04-24,3.5322406
2003-04-25,3.7111785
2003-04-26,4.629275
2003-04-27,4.446699
2003-04-28,2.6931794
2003-04-29,3.4834032
2003-04-30,2.0653992
2003-05-01,1.7974814
2003-05-02,1.5919493
2003-05-03,3.9227817
2003-05-04,5.0873585
2003-05-05,5.3778033
2003-05-06,4.9231668
2003-05-07,4.8475313
2003-05-08,6.4221373
2003-05-09,4.215063
2003-05-10,4.74754
2003-05-11,4.0662937
2003-05-12,4.0681305
2003-05-13,5.1987076
2003-05-14,4.1918526
2003-05-15,1.8403691
2003-05-16,4.507843
2003-05-17,2.5212471
2003-05-18,4.1312985
2003-05-19,3.6677408
2003-05-20,2.7853038
2003-05-21,2.6048393
2003-05-22,3.7750401
2003-05-23,4.4576993
2003-05-24,2.0895915
2003-05-25,2.5260558
2003-05-26,2.6192393
2003-05-27,1.5354022
2003-05-28,2.97006
2003-05-29,1.8289883
2003-05-30,1.3932363
2003-05-31,2.3056
2003-06-01,2.39799
2003-06-02,3.8286755
2003-06-03,3.3621666
2003-06-04,2.2158022
2003-06-05,4.2971835
2003-06-06,4.336091
2003-06-07,3.6856358
2003-06-08,1.349864
2003-06-09,2.489111
2003-06-10,5.365122
2003-06-11,4.264195
2003-06-12,3.7767675
2003-06-13,3.5137026
2003-06-14,1.1906337
2003-06-15,1.8999053
2003-06-16,0.9595417
2003-06-17,1.3057598
2003-06-18,4.8865495
2003-06-19,5.699819
2003-06-20,5.4320297
2003-06-21,1.5871943
2003-06-22,1.6794308
2003-06-23,3.8053088
2003-06-24,2.1468258
2003-06-25,1.4021547
2003-06-26,2.9304397
2003-06-27,1.6539884
2003-06-28,1.4750348
2003-06-29,1.8445059
2003-06-30,3.8106933
