summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Surface Downwelling Shortwave Radiation (W m-2)
2004-03-05,81.40667
2004-03-06,91.30252
2004-03-07,91.392654
2004-03-08,94.103195
2004-03-09,70.91412
2004-03-10,58.812164
2004-03-11,56.140747
2004-03-12,60.95817
2004-03-13,70.028244
2004-03-14,63.095238
2004-03-15,79.055466
2004-03-16,63.250023
2004-03-17,131.36186
2004-03-18,84.77719
2004-03-19,93.9388
2004-03-20,73.232605
2004-03-21,106.83934
2004-03-22,126.208725
2004-03-23,113.32054
2004-03-24,114.23249
2004-03-25,89.94263
2004-03-26,86.42281
2004-03-27,92.99791
2004-03-28,135.01726
2004-03-29,90.590935
2004-03-30,115.51472
2004-03-31,134.36035
2004-04-01,78.152985
2004-04-02,74.83947
2004-04-03,94.66738
2004-04-04,159.12805
2004-04-05,134.605
2004-04-06,125.08012
2004-04-07,115.54088
2004-04-08,94.72048
2004-04-09,82.25617
2004-04-10,77.616745
2004-04-11,95.02187
2004-04-12,111.940216
2004-04-13,122.19621
2004-04-14,83.98785
2004-04-15,95.10913
2004-04-16,164.04745
2004-04-17,129.95029
2004-04-18,104.09401
2004-04-19,146.80087
2004-04-20,168.55397
2004-04-21,119.95833
2004-04-22,223.20479
2004-04-23,102.04631
2004-04-24,142.63736
2004-04-25,244.6066
2004-04-26,210.03441
2004-04-27,51.066776
2004-04-28,148.32396
2004-04-29,131.9999
2004-04-30,52.34727
2004-05-01,263.5517
2004-05-02,194.81902
2004-05-03,224.5392
2004-05-04,137.95842
2004-05-05,158.38664
2004-05-06,174.84062
2004-05-07,187.33577
2004-05-08,103.42908
2004-05-09,144.38467
2004-05-10,218.59074
2004-05-11,106.12783
2004-05-12,195.5495
2004-05-13,178.5538
2004-05-14,169.10538
2004-05-15,217.58965
2004-05-16,317.34094
2004-05-17,235.228
2004-05-18,210.25218
2004-05-19,232.3302
2004-05-20,240.35596
2004-05-21,192.89818
2004-05-22,301.4652
2004-05-23,329.34717
2004-05-24,208.10574
2004-05-25,207.83861
2004-05-26,214.82408
2004-05-27,332.67792
2004-05-28,157.75912
2004-05-29,142.37263
2004-05-30,263.2137
2004-05-31,232.32277
2004-06-01,139.00848
2004-06-02,238.19653
2004-06-03,137.21687
2004-06-04,208.04659
2004-06-05,192.12616
2004-06-06,196.31033
2004-06-07,218.47116
2004-06-08,126.47657
2004-06-09,216.67993
2004-06-10,223.07611
2004-06-11,189.56787
2004-06-12,255.4109
2004-06-13,206.95537
2004-06-14,262.9037
2004-06-15,232.38452
2004-06-16,160.66371
2004-06-17,152.45253
2004-06-18,212.42235
2004-06-19,134.19846
2004-06-20,181.00043
2004-06-21,180.69992
2004-06-22,267.34256
2004-06-23,118.95874
2004-06-24,63.68765
2004-06-25,254.9298
2004-06-26,141.98598
2004-06-27,208.1735
2004-06-28,259.36078
2004-06-29,158.22589
2004-06-30,158.20644
