summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Surface Downwelling Shortwave Radiation (W m-2)
2007-01-29,31.541134
2007-01-30,27.951538
2007-01-31,22.945827
2007-02-01,26.440752
2007-02-02,47.438187
2007-02-03,50.179443
2007-02-04,31.79776
2007-02-05,45.224854
2007-02-06,49.64298
2007-02-07,51.526985
2007-02-08,32.143562
2007-02-09,30.299719
2007-02-10,14.965455
2007-02-11,31.59412
2007-02-12,29.954752
2007-02-13,46.152916
2007-02-14,61.512375
2007-02-15,35.885365
2007-02-16,17.121864
2007-02-17,62.98137
2007-02-18,68.49222
2007-02-19,32.713604
2007-02-20,59.136505
2007-02-21,43.200134
2007-02-22,19.500803
2007-02-23,42.264046
2007-02-24,37.93957
2007-02-25,39.606594
2007-02-26,64.91925
2007-02-27,41.596027
2007-02-28,41.10547
2007-03-01,64.23084
2007-03-02,83.30484
2007-03-03,91.42395
2007-03-04,23.899555
2007-03-05,75.01345
2007-03-06,92.72327
2007-03-07,91.01723
2007-03-08,92.82842
2007-03-09,106.58737
2007-03-10,64.92084
2007-03-11,54.502666
2007-03-12,98.593704
2007-03-13,105.04224
2007-03-14,68.467094
2007-03-15,75.9302
2007-03-16,61.04755
2007-03-17,68.44516
2007-03-18,99.71811
2007-03-19,112.323685
2007-03-20,129.78027
2007-03-21,108.84317
2007-03-22,76.872665
2007-03-23,122.35411
2007-03-24,146.2716
2007-03-25,146.14351
2007-03-26,141.70703
2007-03-27,131.88074
2007-03-28,91.989235
2007-03-29,36.395245
2007-03-30,36.912785
2007-03-31,173.76717
2007-04-01,196.19312
2007-04-02,138.15642
2007-04-03,131.22278
2007-04-04,223.36563
2007-04-05,215.78781
2007-04-06,116.106834
2007-04-07,202.39499
2007-04-08,164.31055
2007-04-09,130.49258
2007-04-10,119.93323
2007-04-11,152.18774
2007-04-12,212.66687
2007-04-13,191.09503
2007-04-14,221.57
2007-04-15,187.0867
2007-04-16,197.37477
2007-04-17,192.58539
2007-04-18,156.73105
2007-04-19,137.95938
2007-04-20,92.35738
2007-04-21,100.6046
2007-04-22,101.59946
2007-04-23,94.13433
2007-04-24,115.62003
2007-04-25,154.23741
2007-04-26,213.1968
2007-04-27,224.38715
2007-04-28,236.33101
2007-04-29,208.96654
2007-04-30,282.72827
2007-05-01,266.15753
2007-05-02,241.79329
2007-05-03,246.25726
2007-05-04,140.84254
2007-05-05,186.40637
2007-05-06,216.1188
2007-05-07,169.15372
2007-05-08,183.71631
2007-05-09,177.51266
2007-05-10,161.99562
2007-05-11,108.595535
2007-05-12,104.490005
2007-05-13,101.88158
2007-05-14,212.96243
2007-05-15,236.0163
2007-05-16,124.64481
2007-05-17,116.99142
2007-05-18,191.4298
2007-05-19,244.116
2007-05-20,265.6761
2007-05-21,318.86438
2007-05-22,235.38625
2007-05-23,221.13669
2007-05-24,140.89676
2007-05-25,255.83005
2007-05-26,240.48509
2007-05-27,158.04442
2007-05-28,164.71481
2007-05-29,120.6442
2007-05-30,158.68782
2007-05-31,261.80896
2007-06-01,257.30176
2007-06-02,162.8762
2007-06-03,120.89667
2007-06-04,139.79811
2007-06-05,161.47891
2007-06-06,200.89041
2007-06-07,164.35762
2007-06-08,143.3468
2007-06-09,228.98398
2007-06-10,136.53778
2007-06-11,226.90273
2007-06-12,119.76709
2007-06-13,116.34738
2007-06-14,176.5778
2007-06-15,124.24117
2007-06-16,63.70414
2007-06-17,144.72157
2007-06-18,148.94492
2007-06-19,146.76932
2007-06-20,170.76198
2007-06-21,183.65526
2007-06-22,161.22852
2007-06-23,128.12814
2007-06-24,131.45076
2007-06-25,117.9607
2007-06-26,231.08719
2007-06-27,197.55948
2007-06-28,156.27704
2007-06-29,201.26434
2007-06-30,181.22531
