summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":241843.56108712236,"y":666182.5804098262,"spatialReference":{"wkid":27700}},
DATES,Surface Downwelling Longwave Radiation (W m-2)
2001-12-07,343.827
2001-12-08,337.40247
2001-12-09,274.7671
2001-12-10,256.52206
2001-12-11,263.75888
2001-12-12,266.8564
2001-12-13,279.29636
2001-12-14,312.66345
2001-12-15,315.41803
2001-12-16,303.46732
2001-12-17,296.6641
2001-12-18,292.58167
2001-12-19,311.35303
2001-12-20,298.5388
2001-12-21,315.91324
2001-12-22,257.2581
2001-12-23,315.36868
2001-12-24,331.90723
2001-12-25,274.65137
2001-12-26,291.21362
2001-12-27,320.07465
2001-12-28,282.3351
2001-12-29,276.36124
2001-12-30,266.85944
2001-12-31,268.98566
2002-01-01,263.04382
2002-01-02,275.88455
2002-01-03,289.60025
2002-01-04,276.28967
2002-01-05,304.34973
2002-01-06,322.81876
2002-01-07,332.12302
2002-01-08,328.97708
2002-01-09,318.18817
2002-01-10,284.33118
2002-01-11,325.16217
2002-01-12,333.02332
2002-01-13,332.79507
2002-01-14,336.41367
2002-01-15,295.86902
2002-01-16,333.55902
2002-01-17,310.09348
2002-01-18,321.51202
2002-01-19,306.55984
2002-01-20,331.78986
2002-01-21,340.48862
2002-01-22,317.73413
2002-01-23,329.3537
2002-01-24,282.81018
2002-01-25,305.28894
2002-01-26,323.61166
2002-01-27,325.39725
2002-01-28,324.2726
2002-01-29,320.15265
2002-01-30,323.6569
2002-01-31,322.98404
2002-02-01,331.59506
2002-02-02,328.2332
2002-02-03,311.74637
2002-02-04,318.65366
2002-02-05,305.0141
2002-02-06,297.02054
2002-02-07,317.5936
2002-02-08,334.7182
2002-02-09,313.24283
2002-02-10,321.42764
2002-02-11,313.85812
2002-02-12,314.12723
2002-02-13,266.39325
2002-02-14,288.30127
2002-02-15,312.14166
2002-02-16,330.52853
2002-02-17,311.05475
2002-02-18,300.53867
2002-02-19,320.91772
2002-02-20,285.7396
2002-02-21,320.64008
2002-02-22,294.9369
2002-02-23,285.80624
2002-02-24,295.4751
2002-02-25,317.0228
2002-02-26,306.4236
2002-02-27,293.5395
2002-02-28,297.92172
2002-03-01,262.96234
2002-03-02,319.4267
2002-03-03,332.42804
2002-03-04,320.093
2002-03-05,313.17612
2002-03-06,328.29907
2002-03-07,283.93466
2002-03-08,327.55377
2002-03-09,291.11685
2002-03-10,299.2219
2002-03-11,279.56897
2002-03-12,269.0499
2002-03-13,253.4321
2002-03-14,266.43115
2002-03-15,309.80942
2002-03-16,314.5234
2002-03-17,303.8026
2002-03-18,305.29858
2002-03-19,304.47278
2002-03-20,311.58673
2002-03-21,320.06775
2002-03-22,325.56567
2002-03-23,325.03668
2002-03-24,338.16907
2002-03-25,316.96045
2002-03-26,273.45267
2002-03-27,310.1669
2002-03-28,286.71936
2002-03-29,269.11447
2002-03-30,303.41782
2002-03-31,337.82773
2002-04-01,331.31186
2002-04-02,313.49844
2002-04-03,328.86746
2002-04-04,304.69897
2002-04-05,270.54575
2002-04-06,265.21573
2002-04-07,258.18994
2002-04-08,315.74887
2002-04-09,304.28375
2002-04-10,314.45996
2002-04-11,325.53275
2002-04-12,296.64798
2002-04-13,280.04156
2002-04-14,314.7672
2002-04-15,273.08423
2002-04-16,288.7418
2002-04-17,318.1509
2002-04-18,324.7017
2002-04-19,298.62656
2002-04-20,336.64273
2002-04-21,350.48126
2002-04-22,334.9948
2002-04-23,333.1571
2002-04-24,317.836
2002-04-25,317.89032
2002-04-26,299.70752
2002-04-27,290.6481
2002-04-28,313.44827
2002-04-29,307.21686
2002-04-30,313.3081
2002-05-01,300.94028
2002-05-02,297.26913
2002-05-03,300.29236
2002-05-04,298.94547
2002-05-05,280.77985
2002-05-06,298.32492
2002-05-07,326.73273
2002-05-08,337.02823
2002-05-09,325.1802
2002-05-10,340.88837
2002-05-11,276.1429
2002-05-12,295.53442
2002-05-13,347.5646
2002-05-14,333.35107
2002-05-15,337.24503
2002-05-16,351.07553
2002-05-17,346.54947
2002-05-18,335.0774
2002-05-19,338.28165
2002-05-20,353.53287
2002-05-21,326.0165
2002-05-22,339.19656
2002-05-23,339.6306
2002-05-24,335.83926
2002-05-25,322.0314
2002-05-26,337.68204
2002-05-27,321.12015
2002-05-28,342.0178
2002-05-29,332.11288
2002-05-30,312.87277
2002-05-31,309.21948
2002-06-01,343.2072
2002-06-02,359.43542
2002-06-03,320.3316
2002-06-04,329.90762
2002-06-05,333.3632
2002-06-06,347.34518
2002-06-07,352.816
2002-06-08,360.00742
2002-06-09,346.6963
2002-06-10,333.0706
2002-06-11,331.20172
2002-06-12,327.4326
2002-06-13,338.86072
2002-06-14,352.30826
2002-06-15,344.32233
2002-06-16,358.52304
2002-06-17,334.34943
2002-06-18,328.66492
2002-06-19,334.00613
2002-06-20,333.6468
2002-06-21,354.7907
2002-06-22,344.94434
2002-06-23,330.27066
2002-06-24,348.71155
2002-06-25,338.99762
2002-06-26,337.06876
2002-06-27,312.90308
2002-06-28,322.9776
2002-06-29,354.5418
2002-06-30,353.2515
