summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Potential evapotranspiration with interception correction (mm/day)
2009-09-01,1.9088142
2009-09-02,1.5284674
2009-09-03,1.0106642
2009-09-04,1.5338813
2009-09-05,1.4421804
2009-09-06,1.5359523
2009-09-07,2.009248
2009-09-08,1.6859543
2009-09-09,1.8574709
2009-09-10,1.4065759
2009-09-11,1.2906381
2009-09-12,1.7157063
2009-09-13,1.0998361
2009-09-14,0.9911736
2009-09-15,1.2971259
2009-09-16,1.1956561
2009-09-17,1.0955546
2009-09-18,1.0428084
2009-09-19,1.1416466
2009-09-20,1.362638
2009-09-21,1.277994
2009-09-22,2.2174833
2009-09-23,1.7711484
2009-09-24,1.4938904
2009-09-25,1.4006069
2009-09-26,1.3300061
2009-09-27,1.1348984
2009-09-28,1.146688
2009-09-29,0.24163614
2009-09-30,0.7938063
2009-10-01,1.19028
2009-10-02,0.67232037
2009-10-03,1.978549
2009-10-04,1.2507486
2009-10-05,0.66660154
2009-10-06,0.87553835
2009-10-07,0.8862016
2009-10-08,0.81090826
2009-10-09,1.0048
2009-10-10,0.56588495
2009-10-11,0.96988434
2009-10-12,0.49381584
2009-10-13,0.38192898
2009-10-14,0.28515655
2009-10-15,0.26523384
2009-10-16,0.48458824
2009-10-17,0.24987249
2009-10-18,0.3548667
2009-10-19,0.24980667
2009-10-20,0.9809799
2009-10-21,0.5600541
2009-10-22,0.45337754
2009-10-23,0.33747488
2009-10-24,0.4629144
2009-10-25,0.9399058
2009-10-26,0.5463005
2009-10-27,0.1392425
2009-10-28,0.31613213
2009-10-29,0.12486972
2009-10-30,0.6168293
2009-10-31,0.290217
2009-11-01,0.40901595
2009-11-02,0.85894704
2009-11-03,0.44336802
2009-11-04,0.053642474
2009-11-05,0.02144938
2009-11-06,0.051187307
2009-11-07,0
2009-11-08,0
2009-11-09,0
2009-11-10,0
2009-11-11,0
2009-11-12,0.37644
2009-11-13,0
2009-11-14,0.5497663
2009-11-15,0.16508794
2009-11-16,0.5456289
2009-11-17,0.77018213
2009-11-18,0.2045645
2009-11-19,0.7358651
2009-11-20,0.5712781
2009-11-21,0.33987954
2009-11-22,0.9121801
2009-11-23,0.6191084
2009-11-24,0.37154496
2009-11-25,1.3136771
2009-11-26,0.93027365
2009-11-27,0.13821101
2009-11-28,0
2009-11-29,0.5791536
2009-11-30,0.119744696
2009-12-01,0.35326958
2009-12-02,0.022499861
2009-12-03,0.055680767
2009-12-04,0
2009-12-05,0.14628378
2009-12-06,0.52134943
2009-12-07,0.24691603
2009-12-08,0
2009-12-09,0.032753523
2009-12-10,0
2009-12-11,0
2009-12-12,0
2009-12-13,0
2009-12-14,0
2009-12-15,0.054106887
2009-12-16,0.17289422
2009-12-17,0.17104962
2009-12-18,0.111358695
2009-12-19,0.09251875
2009-12-20,0.10476624
2009-12-21,0
2009-12-22,0
2009-12-23,0
2009-12-24,0
2009-12-25,0
2009-12-26,0
2009-12-27,0
2009-12-28,0
2009-12-29,0.121832095
2009-12-30,0.69828373
2009-12-31,0.03488555
2010-01-01,0.16036496
2010-01-02,0.26977947
2010-01-03,0
2010-01-04,0.00046910834
2010-01-05,0.018315041
2010-01-06,0.12592274
2010-01-07,0
2010-01-08,0
2010-01-09,0
2010-01-10,0.5960115
2010-01-11,0.4970925
2010-01-12,0.45691937
2010-01-13,0.34038165
2010-01-14,0
2010-01-15,0.2924545
2010-01-16,0.3527213
2010-01-17,0
2010-01-18,0
2010-01-19,0.07239877
2010-01-20,0.4591487
2010-01-21,0.5336865
2010-01-22,0.049185142
2010-01-23,0
2010-01-24,0.032551732
2010-01-25,0.14683922
2010-01-26,0.22063151
2010-01-27,0.6202326
2010-01-28,0.3246658
2010-01-29,0.35551688
2010-01-30,0.28012145
2010-01-31,0.2844264
2010-02-01,0.4193427
2010-02-02,0.17388561
2010-02-03,0.17946744
2010-02-04,0.13487697
2010-02-05,0.2284537
2010-02-06,0.03220283
2010-02-07,0
2010-02-08,0.28994912
2010-02-09,0.4028871
2010-02-10,0.26383406
2010-02-11,0.23255473
2010-02-12,0.2682571
2010-02-13,0.22508582
2010-02-14,0.109220214
2010-02-15,0.20114987
2010-02-16,0.07808765
2010-02-17,0.038646746
2010-02-18,0.06303714
2010-02-19,0.19325417
2010-02-20,0.108373106
2010-02-21,0.12974969
2010-02-22,0.19624479
2010-02-23,0.3998514
2010-02-24,0.23501667
2010-02-25,0.24097037
2010-02-26,0.27596018
2010-02-27,0.64120865
2010-02-28,0.71496767
2010-03-01,0.6090371
2010-03-02,0.5792111
2010-03-03,0.40756646
2010-03-04,0.40592086
2010-03-05,0.6224781
2010-03-06,0.5008278
2010-03-07,0.47667125
2010-03-08,0.40044504
2010-03-09,0.5624498
2010-03-10,0.70175475
2010-03-11,0.8281302
2010-03-12,0.81520796
2010-03-13,1.0521252
2010-03-14,1.1397899
2010-03-15,1.0881565
2010-03-16,0.9450494
2010-03-17,1.1103944
2010-03-18,1.5504944
2010-03-19,2.0587678
2010-03-20,0.9987453
2010-03-21,0.992013
2010-03-22,1.2088825
2010-03-23,0.79872787
2010-03-24,0.74276507
2010-03-25,0.5558106
2010-03-26,0.86749876
2010-03-27,1.8061965
2010-03-28,1.4296782
2010-03-29,0.9171629
2010-03-30,0.39281666
2010-03-31,1.059391
2010-04-01,1.8393056
2010-04-02,1.3310329
2010-04-03,0.9116422
2010-04-04,1.172275
2010-04-05,1.3503954
2010-04-06,1.4567182
2010-04-07,1.7631444
2010-04-08,1.710309
2010-04-09,1.1928082
2010-04-10,1.8956423
2010-04-11,2.0446537
2010-04-12,2.0038862
2010-04-13,1.4537569
2010-04-14,1.770054
2010-04-15,1.4005483
2010-04-16,2.3959255
2010-04-17,2.416724
2010-04-18,1.251323
2010-04-19,1.6645391
2010-04-20,2.5945053
2010-04-21,2.204463
2010-04-22,1.7518108
2010-04-23,0.7260368
2010-04-24,2.0355277
2010-04-25,1.4381337
2010-04-26,2.3125317
2010-04-27,1.5432756
2010-04-28,2.2614212
2010-04-29,1.7764794
2010-04-30,1.9406555
2010-05-01,1.4271158
2010-05-02,1.4813924
2010-05-03,1.9074041
2010-05-04,1.8291748
2010-05-05,1.5152386
2010-05-06,1.4781568
2010-05-07,2.3458078
2010-05-08,2.3070297
2010-05-09,2.0207677
2010-05-10,1.8489738
2010-05-11,2.0530646
2010-05-12,2.4097326
2010-05-13,2.190122
2010-05-14,2.0405316
2010-05-15,3.0947082
2010-05-16,2.2651267
2010-05-17,2.6233373
2010-05-18,3.464861
2010-05-19,1.856311
2010-05-20,2.2223094
2010-05-21,3.222238
2010-05-22,4.100853
2010-05-23,3.3513536
2010-05-24,2.7085044
2010-05-25,2.5325284
2010-05-26,2.3075569
2010-05-27,2.1634626
2010-05-28,2.7518096
2010-05-29,1.8414706
2010-05-30,2.3635335
2010-05-31,3.4627242
2010-06-01,1.9174502
2010-06-02,3.3485692
2010-06-03,3.8355055
2010-06-04,3.4999778
2010-06-05,3.3103232
2010-06-06,0.7332381
2010-06-07,1.543836
2010-06-08,0.7288381
2010-06-09,1.2357769
2010-06-10,1.9816656
2010-06-11,2.17388
2010-06-12,2.9408727
2010-06-13,1.5267588
2010-06-14,1.9944834
2010-06-15,2.7286015
2010-06-16,2.978755
2010-06-17,3.189265
2010-06-18,3.2543006
2010-06-19,3.2400942
2010-06-20,3.1762183
2010-06-21,3.087397
2010-06-22,4.322019
2010-06-23,2.8408928
2010-06-24,2.7588499
2010-06-25,2.510433
2010-06-26,2.7837162
2010-06-27,3.5039358
2010-06-28,3.2913704
2010-06-29,3.0191913
2010-06-30,3.5216155
