#Written	by	Robertson	Geologging	WinLogger	V1.0/370					
~VERSION	INFORMATION									
#------------------------------------------------------------------------------										
	VERS.	2	:	CWLS	LOG	ASCII	STANDARD	-	VERSION	2
	WRAP.	NO	:	ONE	LINE	PER	DEPTH	STEP		
~WELL	INFORMATION									
#MNEM.UNIT	DATA	DESCRIPTION	OF	MNEMONIC						
#------------------------------------------------------------------------------										
	STRT.M	0.06	:	START	DEPTH					
	STOP.M	253.12	:	STOP	DEPTH					
	STEP.M	0.01	:	STEP	VALUE					
	NULL.	-999.25	:	NULL	VALUE					
	COMP.	WHITE	YOUN	GREEN	:	COMPANY	NAME			
	WELL.	MAINSFORTH	SHAFT	:	WELL	NAME				
	FLD.	MAINSFORTH	:	FIELD	NAME					
	LOC.	N/A	:	LOCATION						
	PROV.	N/A	:	PROVINCE		
	SRVC.	N/A	:	SERVICE	COMPANY	NAME
	DATE.	15	Dec	6	:	DATE
	UWI.	N/A	:	UNIQUE	WELL	IDENTIFIER
~PARAMETER	INFORMATION					
#MNEMO.UNIT	VALUE	DESCRIPTION	OF	MNEMONIC		
#------------------------------------------------------------------------------						
~OTHER	INFORMATION	SECTION				
#------------------------------------------------------------------------------						
	lLOGGING	DOWN				
~CURVE	INFORMATION					
#MNEMO.UNIT	API	CODE	CURVE	DESCRIPTION		
#------------------------------------------------------------------------------						
	DEPTH.M	:	0	Depth		
	TEMP.DegC	:	1	Temperature		
	CN25.mS/cm	:	2	Conductivity@25DegC		
	COND.mS/cm	:	3	Conductivity			
	DELT.DegC	:	4	Delta	T		
	DELC.mS/cm	:	5	Delta	C		
	NGAM.CPS	:	6	Natural	Gamma		
#------------------------------------------------------------------------------							
~A	DEPTH	TEMP	CN25	COND	DELT	DELC	NGAM
	35.01	10.44	10.38	1.85	0.01	-0.01	0
	35.02	10.45	10.38	1.85	0.01	-0.01	0
	35.03	10.45	10.38	1.85	0	-0.01	0
	35.04	10.44	10.39	1.85	0	0	0
	35.05	10.44	10.38	1.85	0	0	0
	35.06	10.44	10.39	1.85	0	0	0
	35.07	10.44	10.38	1.85	0	0	0
	35.08	10.45	10.38	1.85	0	0	0
	35.09	10.45	10.38	1.85	0	0	0
	35.1	10.45	10.38	1.85	0	0	0
	35.11	10.44	10.39	1.85	-0.01	0	0
	35.12	10.44	10.39	1.85	-0.01	0.01	0
	35.13	10.44	10.39	1.85	-0.01	0	0
	35.14	10.44	10.39	1.85	-0.01	0.01	0
	35.15	10.44	10.39	1.85	0	0	0
	35.16	10.44	10.39	1.85	0	0.01	0
	35.17	10.44	10.39	1.85	0	0	0
	35.18	10.44	10.39	1.85	-0.01	0.01	0
	35.19	10.44	10.39	1.85	-0.01	0.01	0
	35.2	10.44	10.39	1.85	-0.01	0.01	0
	35.21	10.44	10.39	1.85	-0.01	0.01	0
	35.22	10.44	10.39	1.85	-0.01	0.01	0
	35.23	10.44	10.39	1.85	-0.01	0.01	0
	35.24	10.44	10.39	1.85	-0.01	0.01	0
	35.25	10.44	10.39	1.85	-0.01	0.01	0
	35.26	10.44	10.39	1.85	-0.01	0.01	0
	35.27	10.44	10.39	1.85	-0.01	0.02	0
	35.28	10.44	10.39	1.85	-0.01	0.01	0
	35.29	10.44	10.39	1.85	-0.01	0.01	0
	35.3	10.44	10.39	1.85	-0.01	0.01	0
	35.31	10.44	10.39	1.85	-0.01	0.01	0
	35.32	10.44	10.39	1.85	-0.01	0.01	0
	35.33	10.44	10.39	1.85	-0.01	0.01	0
	35.34	10.44	10.39	1.85	-0.01	0.01	0
	35.35	10.44	10.39	1.85	-0.01	0.01	0
	35.36	10.44	10.39	1.85	-0.01	0.01	0
	35.37	10.44	10.39	1.85	-0.01	0.01	0
	35.38	10.44	10.39	1.85	-0.01	0.01	0
	35.39	10.44	10.39	1.85	-0.01	0.01	0
	35.4	10.44	10.39	1.85	0	0	0
	35.41	10.44	10.38	1.85	0	0	0
	35.42	10.45	10.39	1.85	0	0	0
	35.43	10.45	10.38	1.85	0.01	-0.01	0
	35.44	10.45	10.38	1.85	0.01	-0.01	0
	35.45	10.45	10.38	1.85	0.01	-0.01	0
	35.46	10.45	10.38	1.85	0.01	-0.01	0
	35.47	10.45	10.38	1.85	0.01	-0.01	0
	35.48	10.45	10.38	1.85	0.01	-0.01	0
	35.49	10.45	10.38	1.85	0.01	0	0
	35.5	10.45	10.38	1.85	0.01	-0.01	0
	35.51	10.45	10.38	1.85	0.01	0	0
	35.52	10.45	10.38	1.85	0	0	0
	35.53	10.45	10.38	1.85	0	0	0
	35.54	10.45	10.38	1.85	0	0	0
	35.55	10.45	10.38	1.85	0	0	0
	35.56	10.45	10.38	1.85	0	0	0
	35.57	10.45	10.38	1.85	0	0	0
	35.58	10.45	10.38	1.85	0	0	0
	35.59	10.45	10.38	1.85	0	0	0
	35.6	10.45	10.38	1.85	0	-0.01	0
	35.61	10.45	10.38	1.85	0	0	0
	35.62	10.45	10.38	1.85	0.01	-0.01	0
	35.63	10.45	10.38	1.85	0.01	-0.01	0
	35.64	10.45	10.38	1.85	0.01	-0.01	0
	35.65	10.45	10.38	1.85	0.01	-0.01	0
	35.66	10.45	10.38	1.85	0.01	-0.01	0
	35.67	10.45	10.38	1.85	0.01	-0.01	0
	35.68	10.45	10.38	1.85	0.01	-0.01	0
	35.69	10.45	10.38	1.85	0	0	0
	35.7	10.45	10.39	1.85	0	0	0
	35.71	10.44	10.38	1.85	0	0	0
	35.72	10.44	10.39	1.85	-0.01	0.01	0
	35.73	10.44	10.39	1.85	-0.01	0.01	0
	35.74	10.44	10.39	1.85	-0.01	0.01	0
	35.75	10.43	10.39	1.85	-0.02	0.02	0
	35.76	10.43	10.39	1.85	-0.02	0.02	0
	35.77	10.44	10.39	1.85	-0.02	0.02	0
	35.78	10.44	10.39	1.85	-0.02	0.02	0
	35.79	10.44	10.39	1.85	-0.02	0.02	0
	35.8	10.44	10.39	1.85	-0.02	0.02	0
	35.81	10.44	10.38	1.85	-0.02	0.02	0
	35.82	10.44	10.39	1.85	-0.02	0.02	0
	35.83	10.44	10.38	1.85	-0.01	0.01	0
	35.84	10.45	10.38	1.85	-0.01	0.01	0
	35.85	10.45	10.38	1.85	-0.01	0.01	0
	35.86	10.45	10.38	1.85	-0.01	0.01	0
	35.87	10.45	10.38	1.85	-0.01	0.01	0
	35.88	10.45	10.38	1.85	-0.01	0.01	0
	35.89	10.45	10.38	1.85	-0.01	0.01	0
	35.9	10.45	10.38	1.85	-0.01	0.01	0
	35.91	10.45	10.38	1.85	-0.01	0.01	0
	35.92	10.45	10.38	1.85	-0.01	0.01	0
	35.93	10.45	10.38	1.85	-0.01	0.01	0
	35.94	10.45	10.38	1.85	-0.01	0.01	0
	35.95	10.44	10.38	1.85	-0.01	0.01	0
	35.96	10.44	10.39	1.85	-0.01	0.01	0
	35.97	10.44	10.39	1.85	-0.01	0.01	0
	35.98	10.44	10.39	1.85	-0.01	0.01	0
	35.99	10.44	10.39	1.85	-0.01	0.01	0
	36	10.43	10.39	1.85	-0.01	0.01	0
	36.01	10.43	10.39	1.85	-0.01	0.01	0.47
	36.02	10.44	10.39	1.85	-0.01	0.01	0.47
	36.03	10.44	10.39	1.85	-0.01	0.01	0.47
	36.04	10.44	10.39	1.85	-0.01	0.01	0.47
	36.05	10.44	10.39	1.85	-0.01	0.01	0.47
	36.06	10.44	10.39	1.85	-0.01	0.01	0.47
	36.07	10.44	10.39	1.85	-0.01	0.01	0.47
	36.08	10.44	10.39	1.85	-0.01	0	0.47
	36.09	10.44	10.39	1.85	0	0.01	0.47
	36.1	10.44	10.38	1.85	0	0	0.47
	36.11	10.44	10.38	1.85	0	0	0.47
	36.12	10.44	10.38	1.85	0	0	0.47
	36.13	10.44	10.39	1.85	0	0	0.47
	36.14	10.44	10.39	1.85	0	0	0.47
	36.15	10.44	10.39	1.85	0	0	0.47
	36.16	10.44	10.39	1.85	0	0	0.47
	36.17	10.44	10.39	1.85	0	0	0.47
	36.18	10.44	10.39	1.85	0	0	0
	36.19	10.44	10.39	1.85	0	-0.01	0.59
	36.2	10.44	10.38	1.85	0.01	-0.01	0.59
	36.21	10.45	10.38	1.85	0.01	-0.01	0.59
	36.22	10.45	10.38	1.85	0.01	-0.01	0.59
	36.23	10.45	10.38	1.85	0.01	-0.01	0.59
	36.24	10.45	10.38	1.85	0.01	-0.01	0.59
	36.25	10.46	10.37	1.85	0.02	-0.02	0.59
	36.26	10.46	10.37	1.85	0.02	-0.02	0.59
	36.27	10.46	10.37	1.85	0.02	-0.02	0.59
	36.28	10.46	10.37	1.85	0.02	-0.01	0.59
	36.29	10.46	10.37	1.85	0.02	-0.02	0.59
	36.3	10.46	10.37	1.85	0.02	-0.01	0.59
	36.31	10.46	10.37	1.85	0.02	-0.02	0.59
	36.32	10.45	10.37	1.85	0.02	-0.02	0.59
	36.33	10.45	10.38	1.85	0.01	-0.01	0.59
	36.34	10.45	10.38	1.85	0.01	-0.01	0.59
	36.35	10.45	10.38	1.85	0.01	-0.01	1.06
	36.36	10.45	10.38	1.85	0.01	-0.01	0.47
	36.37	10.45	10.38	1.85	0.01	-0.01	0.94
	36.38	10.44	10.38	1.85	0	0	0.94
	36.39	10.44	10.38	1.85	0	-0.01	0.94
	36.4	10.44	10.38	1.85	0	0	0.94
	36.41	10.44	10.38	1.85	0	0	0.94
	36.42	10.45	10.38	1.85	0	0	0.94
	36.43	10.45	10.38	1.85	0	0	0.94
	36.44	10.45	10.38	1.85	0	0	0.94
	36.45	10.45	10.38	1.85	0	0	0.94
	36.46	10.45	10.38	1.85	0	0	0.94
	36.47	10.45	10.38	1.85	0	0	0.94
	36.48	10.45	10.37	1.85	0	-0.01	0.94
	36.49	10.45	10.38	1.85	0	0	0.94
	36.5	10.45	10.37	1.85	0	0	0.94
	36.51	10.45	10.38	1.85	0	-0.01	0.94
	36.52	10.45	10.38	1.85	0	0	0.47
	36.53	10.45	10.38	1.85	0.01	-0.01	0.47
	36.54	10.45	10.38	1.85	0.01	0	0
	36.55	10.45	10.37	1.85	0.01	-0.01	0
	36.56	10.45	10.38	1.85	0.01	-0.01	0
	36.57	10.45	10.38	1.85	0.01	-0.01	0
	36.58	10.45	10.38	1.85	0.01	-0.01	0
	36.59	10.45	10.38	1.85	0.01	0	0
	36.6	10.45	10.38	1.85	0.01	0	0
	36.61	10.45	10.38	1.85	0.01	0	0
	36.62	10.46	10.37	1.85	0.01	0	0
	36.63	10.46	10.37	1.85	0.01	-0.01	0
	36.64	10.46	10.37	1.85	0.01	-0.01	0
	36.65	10.46	10.37	1.85	0.01	-0.02	0
	36.66	10.46	10.37	1.85	0.01	-0.01	0.41
	36.67	10.46	10.36	1.85	0.02	-0.02	0.41
	36.68	10.46	10.36	1.85	0.02	-0.02	0.41
	36.69	10.46	10.36	1.85	0.02	-0.02	0.41
	36.7	10.46	10.36	1.85	0.02	-0.02	0.41
	36.71	10.46	10.36	1.85	0.02	-0.03	0.41
	36.72	10.46	10.36	1.85	0.03	-0.03	0.41
	36.73	10.46	10.37	1.85	0.03	-0.03	0.41
	36.74	10.46	10.37	1.85	0.03	-0.02	0.41
	36.75	10.46	10.37	1.85	0.02	-0.02	0.41
	36.76	10.46	10.37	1.85	0.02	-0.02	0.41
	36.77	10.45	10.37	1.85	0.02	-0.02	0.41
	36.78	10.45	10.38	1.85	0.01	-0.01	0.41
	36.79	10.45	10.38	1.85	0.01	-0.01	0.41
	36.8	10.45	10.38	1.85	0.01	-0.01	0.41
	36.81	10.45	10.38	1.85	0.01	-0.01	0.41
	36.82	10.45	10.38	1.85	0.01	-0.01	0.41
	36.83	10.45	10.38	1.85	0.01	-0.01	0
	36.84	10.46	10.37	1.85	0.01	-0.01	0
	36.85	10.46	10.37	1.85	0.01	-0.01	0
	36.86	10.46	10.37	1.85	0.01	-0.01	0
	36.87	10.46	10.37	1.85	0.01	-0.01	0
	36.88	10.46	10.37	1.85	0.01	-0.01	0
	36.89	10.46	10.37	1.85	0.01	-0.01	0
	36.9	10.46	10.37	1.85	0.01	-0.01	0
	36.91	10.46	10.37	1.85	0.01	-0.01	0
	36.92	10.46	10.37	1.85	0.01	-0.01	0.47
	36.93	10.46	10.37	1.85	0.01	-0.01	0.47
	36.94	10.45	10.37	1.85	0.01	-0.01	0.47
	36.95	10.45	10.38	1.85	0.01	-0.01	0.47
	36.96	10.45	10.38	1.85	0.01	-0.01	0.47
	36.97	10.45	10.38	1.85	0.01	-0.01	0.47
	36.98	10.45	10.38	1.85	0.01	-0.01	0.47
	36.99	10.45	10.38	1.85	0.01	-0.01	0.47
	37	10.45	10.38	1.85	0.02	-0.02	0.47
	37.01	10.45	10.38	1.85	0.01	-0.01	0.47
	37.02	10.45	10.38	1.85	0.01	-0.02	0.47
	37.03	10.45	10.38	1.85	0.01	-0.01	0.47
	37.04	10.45	10.38	1.85	0.01	-0.01	0.47
	37.05	10.45	10.38	1.85	0.01	-0.01	0.47
	37.06	10.45	10.38	1.85	0.01	-0.01	0.47
	37.07	10.45	10.38	1.85	0.01	-0.01	0.47
	37.08	10.45	10.38	1.85	0.01	-0.01	0.47
	37.09	10.45	10.38	1.85	0.01	-0.01	0
	37.1	10.45	10.38	1.85	0.01	-0.01	0.47
	37.11	10.45	10.38	1.85	0	0	0.47
	37.12	10.45	10.38	1.85	0.01	-0.01	0.47
	37.13	10.45	10.38	1.85	0.01	-0.01	0.47
	37.14	10.45	10.38	1.85	0.01	-0.01	0.47
	37.15	10.45	10.38	1.85	0.01	-0.01	0.47
	37.16	10.45	10.38	1.85	0.01	-0.01	0.47
	37.17	10.45	10.38	1.85	0.01	-0.01	0.47
	37.18	10.45	10.38	1.85	0.01	-0.01	0.47
	37.19	10.45	10.38	1.85	0.01	-0.01	0.47
	37.2	10.45	10.38	1.85	0.01	0	0.47
	37.21	10.45	10.38	1.85	0	-0.01	0.47
	37.22	10.46	10.37	1.85	0	0	0.47
	37.23	10.46	10.37	1.85	0	-0.01	0.47
	37.24	10.46	10.37	1.85	0	0	0.47
	37.25	10.46	10.37	1.85	0	-0.01	0.47
	37.26	10.46	10.37	1.85	0	0	0.47
	37.27	10.46	10.37	1.85	0	0	0
	37.28	10.46	10.37	1.85	0	0	0
	37.29	10.45	10.38	1.85	0	0	0
	37.3	10.45	10.37	1.85	0	0	0
	37.31	10.45	10.38	1.85	0	0.01	0
	37.32	10.45	10.38	1.85	0	0	0
	37.33	10.45	10.38	1.85	0	0	0
	37.34	10.45	10.38	1.85	0	0	0
	37.35	10.45	10.38	1.85	0	0	0
	37.36	10.44	10.39	1.85	0	0	0
	37.37	10.44	10.39	1.85	0	0.01	0
	37.38	10.44	10.38	1.85	0	0	0
	37.39	10.44	10.38	1.85	0	0	0
	37.4	10.44	10.38	1.85	0	0	0
	37.41	10.45	10.38	1.85	0	0	0
	37.42	10.45	10.38	1.85	0	0	0
	37.43	10.45	10.38	1.85	0	0	0
	37.44	10.45	10.38	1.85	0	-0.01	0
	37.45	10.45	10.37	1.85	0	-0.01	0
	37.46	10.45	10.37	1.85	0	0	0
	37.47	10.46	10.37	1.85	0	0	0
	37.48	10.46	10.37	1.85	0	-0.01	0
	37.49	10.46	10.37	1.85	0.01	-0.01	0
	37.5	10.46	10.37	1.85	0.01	-0.01	0
	37.51	10.46	10.36	1.85	0.01	-0.01	0
	37.52	10.46	10.37	1.85	0.01	-0.01	0
	37.53	10.46	10.37	1.85	0.01	-0.01	0
	37.54	10.46	10.37	1.85	0.01	0	0
	37.55	10.46	10.37	1.85	0	0	0
	37.56	10.45	10.38	1.85	0	0	0
	37.57	10.45	10.38	1.85	0	0	0
	37.58	10.45	10.38	1.85	-0.01	0	0
	37.59	10.44	10.38	1.85	-0.01	0.01	0
	37.6	10.44	10.39	1.85	-0.01	0.01	0
	37.61	10.44	10.39	1.85	-0.02	0.01	0
	37.62	10.44	10.39	1.85	-0.02	0.02	0
	37.63	10.44	10.39	1.85	-0.02	0.02	0
	37.64	10.44	10.39	1.85	-0.02	0.03	0
	37.65	10.44	10.39	1.85	-0.02	0.02	0
	37.66	10.44	10.38	1.85	-0.02	0.02	0
	37.67	10.45	10.38	1.85	-0.02	0.02	0
	37.68	10.45	10.38	1.85	-0.02	0.02	0
	37.69	10.45	10.38	1.85	-0.01	0.02	0
	37.7	10.45	10.38	1.85	-0.01	0.01	0
	37.71	10.45	10.38	1.85	-0.01	0.02	0
	37.72	10.45	10.38	1.85	-0.01	0.01	0
	37.73	10.45	10.38	1.85	-0.01	0.01	0
	37.74	10.45	10.38	1.85	0	0.01	0
	37.75	10.45	10.38	1.85	0	0	0
	37.76	10.45	10.38	1.85	0	0	0
	37.77	10.45	10.37	1.85	0	0	0
	37.78	10.45	10.37	1.85	0	0	0
	37.79	10.45	10.37	1.85	0	0	0
	37.8	10.45	10.37	1.85	0	-0.01	0
	37.81	10.45	10.38	1.85	0	0	0
	37.82	10.45	10.37	1.85	0	0	0
	37.83	10.45	10.38	1.85	0	0.01	0
	37.84	10.45	10.37	1.85	-0.01	0	0
	37.85	10.45	10.38	1.85	0	0.01	0
	37.86	10.45	10.37	1.85	0	0	0
	37.87	10.46	10.37	1.85	0	0	0
	37.88	10.46	10.38	1.85	0	0	0
	37.89	10.46	10.37	1.85	0	0	0
	37.9	10.46	10.37	1.85	0	0	0
	37.91	10.46	10.37	1.85	0	0	0
	37.92	10.46	10.37	1.85	0	0	0
	37.93	10.46	10.37	1.85	0	0	0
	37.94	10.46	10.37	1.85	0.01	-0.01	0
	37.95	10.46	10.37	1.85	0.01	-0.01	0
	37.96	10.46	10.37	1.85	0.01	-0.01	0
	37.97	10.45	10.37	1.85	0	-0.01	0
	37.98	10.45	10.38	1.85	0	0	0
	37.99	10.45	10.38	1.85	0	0	0
	38	10.45	10.38	1.85	-0.01	0.01	0
	38.01	10.44	10.39	1.85	-0.01	0.01	0
	38.02	10.44	10.39	1.85	-0.01	0.01	0
	38.03	10.44	10.39	1.85	-0.01	0.01	0
	38.04	10.44	10.39	1.85	-0.01	0.01	0
	38.05	10.44	10.39	1.85	-0.01	0.01	0
	38.06	10.44	10.39	1.85	-0.01	0.01	0
	38.07	10.44	10.39	1.85	-0.01	0.01	0
	38.08	10.44	10.39	1.85	-0.01	0.01	0
	38.09	10.44	10.39	1.85	-0.01	0.01	0
	38.1	10.44	10.39	1.85	-0.01	0.01	0
	38.11	10.44	10.39	1.85	-0.01	0.01	0
	38.12	10.44	10.39	1.85	-0.01	0.01	0
	38.13	10.44	10.39	1.85	-0.01	0.01	0
	38.14	10.44	10.39	1.85	-0.01	0.01	0
	38.15	10.44	10.39	1.85	-0.01	0.01	0
	38.16	10.44	10.39	1.85	-0.01	0.01	0
	38.17	10.44	10.39	1.85	-0.01	0.02	0
	38.18	10.44	10.39	1.85	-0.01	0.01	0
	38.19	10.44	10.39	1.85	-0.01	0.02	0
	38.2	10.44	10.39	1.85	-0.02	0.01	0
	38.21	10.44	10.39	1.85	-0.02	0.02	0
	38.22	10.44	10.39	1.85	-0.02	0.02	0
	38.23	10.44	10.39	1.85	-0.02	0.01	0
	38.24	10.44	10.38	1.85	-0.02	0.02	0
	38.25	10.44	10.38	1.85	-0.01	0.01	0
	38.26	10.45	10.38	1.85	-0.01	0.01	0
	38.27	10.45	10.38	1.85	-0.01	0.01	0
	38.28	10.45	10.38	1.85	0	0	0
	38.29	10.45	10.38	1.85	0	0	0
	38.3	10.45	10.37	1.85	0	0	0
	38.31	10.45	10.37	1.85	0	0	0
	38.32	10.45	10.37	1.85	0	-0.01	0
	38.33	10.45	10.37	1.85	0.01	-0.01	0
	38.34	10.45	10.37	1.85	0.01	-0.01	0
	38.35	10.45	10.37	1.85	0.01	-0.01	0
	38.36	10.46	10.38	1.85	0.01	-0.01	0
	38.37	10.46	10.37	1.85	0.01	-0.01	0
	38.38	10.46	10.37	1.85	0.01	-0.01	0
	38.39	10.46	10.37	1.85	0.01	-0.01	0
	38.4	10.46	10.37	1.85	0.01	-0.01	0
	38.41	10.46	10.37	1.85	0.01	-0.01	0
	38.42	10.46	10.37	1.85	0.01	-0.01	0
	38.43	10.46	10.36	1.85	0.01	-0.01	0
	38.44	10.47	10.36	1.85	0.01	-0.01	0
	38.45	10.47	10.36	1.85	0.01	-0.01	0
	38.46	10.47	10.36	1.85	0.01	-0.01	0
	38.47	10.47	10.36	1.85	0.01	-0.01	0
	38.48	10.47	10.36	1.85	0.01	-0.01	0
	38.49	10.47	10.36	1.85	0.01	-0.01	0
	38.5	10.46	10.36	1.85	0	0	0
	38.51	10.46	10.37	1.85	0	0	0
	38.52	10.46	10.37	1.85	0	0	0
	38.53	10.46	10.37	1.85	0	0	0
	38.54	10.46	10.37	1.85	0	0	0
	38.55	10.46	10.37	1.85	0	0	0
	38.56	10.45	10.37	1.85	0	-0.01	0
	38.57	10.45	10.38	1.85	0.01	-0.01	0
	38.58	10.45	10.37	1.85	0.01	-0.01	0
	38.59	10.45	10.38	1.85	0.01	-0.01	0
	38.6	10.45	10.37	1.85	0.01	-0.01	0
	38.61	10.45	10.38	1.85	0.01	-0.01	0
	38.62	10.45	10.37	1.85	0.02	-0.02	0
	38.63	10.45	10.38	1.85	0.02	-0.02	0
	38.64	10.45	10.37	1.85	0.01	-0.01	0
	38.65	10.45	10.37	1.85	0.01	-0.01	0
	38.66	10.45	10.37	1.85	0.01	-0.01	0
	38.67	10.45	10.37	1.85	0	0	0
	38.68	10.45	10.38	1.85	0	0	0
	38.69	10.45	10.38	1.85	0	0	0
	38.7	10.45	10.37	1.85	0	0	0
	38.71	10.45	10.38	1.85	0	0	0
	38.72	10.45	10.37	1.85	0	0	0
	38.73	10.45	10.38	1.85	0	0	0
	38.74	10.45	10.37	1.85	0	0	0
	38.75	10.45	10.37	1.85	0	0	0
	38.76	10.45	10.37	1.85	0	0	0
	38.77	10.45	10.37	1.85	0	0	0
	38.78	10.45	10.37	1.85	0	0	0
	38.79	10.45	10.37	1.85	0	0	0
	38.8	10.45	10.37	1.85	0	0	0
	38.81	10.45	10.38	1.85	0	0	0
	38.82	10.45	10.37	1.85	0	0	0
	38.83	10.45	10.38	1.85	0	0	0
	38.84	10.45	10.37	1.85	0	0	0
	38.85	10.45	10.38	1.85	0	0.01	0
	38.86	10.45	10.38	1.85	-0.01	0	0
	38.87	10.45	10.38	1.85	-0.01	0.01	0
	38.88	10.45	10.38	1.85	-0.01	0.01	0
	38.89	10.45	10.38	1.85	-0.01	0.01	0
	38.9	10.45	10.38	1.85	-0.01	0.01	0
	38.91	10.45	10.38	1.85	-0.01	0.01	0
	38.92	10.45	10.38	1.85	-0.01	0.01	0
	38.93	10.45	10.38	1.85	-0.01	0.01	0
	38.94	10.45	10.38	1.85	-0.01	0.01	0
	38.95	10.45	10.38	1.85	-0.01	0	0
	38.96	10.45	10.38	1.85	-0.01	0.01	0
	38.97	10.45	10.38	1.85	0	0	0
	38.98	10.45	10.38	1.85	0	0	0
	38.99	10.45	10.38	1.85	0.01	-0.01	0
	39	10.45	10.38	1.85	0.01	-0.01	0
	39.01	10.45	10.37	1.85	0.01	-0.01	0
	39.02	10.45	10.38	1.85	0.01	-0.01	0
	39.03	10.45	10.38	1.85	0.01	-0.02	0
	39.04	10.46	10.37	1.85	0.02	-0.01	0.47
	39.05	10.46	10.37	1.85	0.02	-0.02	0.47
	39.06	10.46	10.37	1.85	0.02	-0.01	0.47
	39.07	10.45	10.37	1.85	0.01	-0.02	0.94
	39.08	10.45	10.38	1.85	0.01	-0.01	0.94
	39.09	10.45	10.37	1.85	0.01	-0.01	0.94
	39.1	10.45	10.38	1.85	0.01	-0.01	0.94
	39.11	10.45	10.38	1.85	0.01	-0.01	0.94
	39.12	10.45	10.38	1.85	0.01	-0.01	0.94
	39.13	10.45	10.38	1.85	0.01	-0.01	0.94
	39.14	10.44	10.38	1.85	0	-0.01	0.94
	39.15	10.44	10.39	1.85	0	0	0.94
	39.16	10.44	10.39	1.85	0	-0.01	0.94
	39.17	10.44	10.39	1.85	0.01	0	0.94
	39.18	10.44	10.39	1.85	0.01	-0.01	0.94
	39.19	10.45	10.38	1.85	0.01	0	0.94
	39.2	10.45	10.38	1.85	0.01	-0.01	0.94
	39.21	10.45	10.38	1.85	0.01	-0.01	0.47
	39.22	10.45	10.38	1.85	0.01	-0.01	0.47
	39.23	10.45	10.38	1.85	0	0	0.47
	39.24	10.45	10.38	1.85	0.01	-0.01	0
	39.25	10.45	10.38	1.85	0.01	0	0
	39.26	10.45	10.37	1.85	0	-0.01	0
	39.27	10.45	10.38	1.85	0	0	0
	39.28	10.45	10.37	1.85	0	0	0
	39.29	10.45	10.37	1.85	0	0	0
	39.3	10.46	10.37	1.85	0	0	0
	39.31	10.46	10.37	1.85	0	0	0
	39.32	10.46	10.37	1.85	0.01	-0.01	0
	39.33	10.46	10.37	1.85	0.01	-0.01	0.47
	39.34	10.46	10.36	1.85	0.01	-0.01	0.47
	39.35	10.46	10.37	1.85	0.01	-0.01	0.47
	39.36	10.46	10.36	1.85	0.01	-0.01	0.47
	39.37	10.46	10.37	1.85	0.01	-0.01	0.47
	39.38	10.46	10.36	1.85	0.01	-0.01	0.47
	39.39	10.46	10.36	1.85	0.01	-0.01	0.47
	39.4	10.46	10.36	1.85	0	0	0.94
	39.41	10.46	10.36	1.85	0	0	0.94
	39.42	10.46	10.37	1.85	0	0	0.94
	39.43	10.46	10.37	1.85	0	0.01	0.94
	39.44	10.46	10.37	1.85	-0.01	0.01	0.94
	39.45	10.46	10.37	1.85	-0.01	0.01	0.94
	39.46	10.46	10.37	1.85	-0.01	0.01	0.94
	39.47	10.45	10.37	1.85	-0.01	0.02	0.94
	39.48	10.45	10.38	1.85	-0.01	0.02	0.94
	39.49	10.45	10.38	1.85	-0.01	0.01	0.94
	39.5	10.45	10.38	1.85	-0.01	0.01	0.47
	39.51	10.45	10.38	1.85	-0.01	0.01	0.47
	39.52	10.45	10.38	1.85	-0.01	0.01	0.47
	39.53	10.45	10.38	1.85	-0.01	0.01	0.47
	39.54	10.45	10.38	1.85	-0.01	0.01	0.47
	39.55	10.45	10.38	1.85	-0.01	0.01	0.47
	39.56	10.45	10.38	1.85	-0.01	0	0.47
	39.57	10.45	10.38	1.85	0	0.01	0
	39.58	10.45	10.38	1.85	0	0	0
	39.59	10.45	10.38	1.85	0	0	0
	39.6	10.45	10.38	1.85	0	0	0
	39.61	10.45	10.38	1.85	0	0	0
	39.62	10.45	10.38	1.85	0	0	0
	39.63	10.45	10.37	1.85	0	0	0
	39.64	10.45	10.37	1.85	0	0	0
	39.65	10.46	10.38	1.85	0	0	0
	39.66	10.46	10.37	1.85	0	0	0
	39.67	10.46	10.38	1.85	0	0	0
	39.68	10.45	10.37	1.85	0	-0.01	0
	39.69	10.45	10.38	1.85	0	0	0
	39.7	10.46	10.37	1.85	0.01	-0.01	0.47
	39.71	10.46	10.37	1.85	0.01	0	0.47
	39.72	10.46	10.37	1.85	0.01	-0.01	0.47
	39.73	10.46	10.37	1.85	0.01	0	0.47
	39.74	10.46	10.37	1.85	0	0	0.47
	39.75	10.46	10.37	1.85	0	0	0.47
	39.76	10.46	10.37	1.85	0	0	0.47
	39.77	10.46	10.37	1.85	0	0	0.47
	39.78	10.45	10.37	1.85	0	0	0.47
	39.79	10.45	10.37	1.85	0	0	0.47
	39.8	10.45	10.37	1.85	0	0	0.47
	39.81	10.45	10.37	1.85	0	0	0.47
	39.82	10.45	10.38	1.85	0	0	0.47
	39.83	10.45	10.38	1.85	0	0	0.47
	39.84	10.45	10.38	1.85	0	0	0.47
	39.85	10.45	10.38	1.85	0	0	0.47
	39.86	10.45	10.38	1.85	0	0	0.47
	39.87	10.45	10.38	1.85	0	0	0
	39.88	10.45	10.38	1.85	0	0	0
