summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Air Temperature (K)
2009-11-11,277.41928
2009-11-12,280.59546
2009-11-13,278.94836
2009-11-14,280.40503
2009-11-15,279.36523
2009-11-16,280.57755
2009-11-17,280.1376
2009-11-18,278.76376
2009-11-19,284.77893
2009-11-20,282.00482
2009-11-21,280.29788
2009-11-22,280.2977
2009-11-23,279.7793
2009-11-24,280.5047
2009-11-25,279.03622
2009-11-26,278.23706
2009-11-27,277.36847
2009-11-28,275.0202
2009-11-29,276.1295
2009-11-30,273.8126
2009-12-01,272.49902
2009-12-02,276.57828
2009-12-03,276.5818
2009-12-04,275.02145
2009-12-05,278.499
2009-12-06,279.5553
2009-12-07,278.3567
2009-12-08,277.38995
2009-12-09,279.91467
2009-12-10,275.4741
2009-12-11,272.3758
2009-12-12,271.9423
2009-12-13,271.32858
2009-12-14,275.74387
2009-12-15,277.31412
2009-12-16,276.98727
2009-12-17,273.2601
2009-12-18,270.4102
2009-12-19,270.65372
2009-12-20,270.84888
2009-12-21,272.15726
2009-12-22,269.7186
2009-12-23,271.4382
2009-12-24,269.19156
2009-12-25,271.71933
2009-12-26,271.0983
2009-12-27,272.33395
2009-12-28,268.16272
2009-12-29,269.9021
2009-12-30,274.00208
2009-12-31,271.42532
2010-01-01,271.66504
2010-01-02,272.31454
2010-01-03,268.63733
2010-01-04,270.0476
2010-01-05,270.96805
2010-01-06,269.60132
2010-01-07,265.8739
2010-01-08,265.0193
2010-01-09,269.06726
2010-01-10,272.84555
2010-01-11,274.2271
2010-01-12,274.53455
2010-01-13,273.59012
2010-01-14,273.0507
2010-01-15,275.5819
2010-01-16,276.22302
2010-01-17,276.0789
2010-01-18,276.77316
2010-01-19,273.75775
2010-01-20,275.02737
2010-01-21,275.12286
2010-01-22,276.17447
2010-01-23,274.62546
2010-01-24,274.8937
2010-01-25,274.0207
2010-01-26,274.73755
2010-01-27,278.66302
2010-01-28,276.33228
2010-01-29,273.26495
2010-01-30,272.23468
2010-01-31,272.88232
2010-02-01,273.41675
2010-02-02,273.9341
2010-02-03,270.85883
2010-02-04,275.07886
2010-02-05,277.06473
2010-02-06,275.99222
2010-02-07,275.65182
2010-02-08,274.4265
2010-02-09,274.30438
2010-02-10,272.99927
2010-02-11,273.16534
2010-02-12,275.09726
2010-02-13,274.1982
2010-02-14,275.13763
2010-02-15,275.57965
2010-02-16,272.6097
2010-02-17,271.99454
2010-02-18,270.64285
2010-02-19,270.55414
2010-02-20,270.2647
2010-02-21,269.6399
2010-02-22,269.67377
2010-02-23,270.01434
2010-02-24,273.35336
2010-02-25,274.92548
2010-02-26,274.7648
2010-02-27,274.34564
2010-02-28,274.1567
2010-03-01,272.8934
2010-03-02,272.3985
2010-03-03,271.26956
2010-03-04,272.1585
2010-03-05,275.8747
2010-03-06,276.96872
2010-03-07,274.88287
2010-03-08,273.9792
2010-03-09,274.94852
2010-03-10,273.83646
2010-03-11,276.36975
2010-03-12,277.37756
2010-03-13,277.76593
2010-03-14,279.3421
2010-03-15,279.24182
2010-03-16,277.50052
2010-03-17,280.32025
2010-03-18,282.10785
2010-03-19,280.86014
2010-03-20,278.40573
2010-03-21,277.38702
2010-03-22,279.32562
2010-03-23,278.20636
2010-03-24,279.55173
2010-03-25,278.6043
2010-03-26,279.20837
2010-03-27,279.16498
2010-03-28,278.2674
2010-03-29,275.49646
2010-03-30,275.5563
2010-03-31,274.33203
2010-04-01,275.75974
2010-04-02,275.52362
2010-04-03,277.38867
2010-04-04,277.0907
2010-04-05,280.123
2010-04-06,280.65344
2010-04-07,279.12756
2010-04-08,280.62524
2010-04-09,281.2269
2010-04-10,281.86417
2010-04-11,281.49033
2010-04-12,280.46854
2010-04-13,279.41238
2010-04-14,278.8497
2010-04-15,279.55637
2010-04-16,280.2447
2010-04-17,280.52966
2010-04-18,277.6039
2010-04-19,276.93488
2010-04-20,277.565
2010-04-21,277.27866
2010-04-22,277.85587
2010-04-23,278.30478
2010-04-24,282.21536
2010-04-25,282.42532
2010-04-26,283.37976
2010-04-27,283.38507
2010-04-28,284.88153
2010-04-29,283.37598
2010-04-30,281.4121
2010-05-01,279.37335
2010-05-02,277.56744
2010-05-03,277.80554
2010-05-04,280.3167
2010-05-05,282.93106
2010-05-06,281.14703
2010-05-07,279.9673
2010-05-08,279.26468
2010-05-09,279.60132
2010-05-10,277.36172
2010-05-11,276.62698
2010-05-12,277.62192
2010-05-13,278.98782
2010-05-14,280.82755
2010-05-15,281.35608
2010-05-16,281.74728
2010-05-17,282.1514
2010-05-18,283.20728
2010-05-19,284.76605
2010-05-20,287.25174
2010-05-21,288.64236
2010-05-22,289.69775
2010-05-23,288.58307
2010-05-24,284.62326
2010-05-25,280.88812
2010-05-26,280.1101
2010-05-27,279.40417
2010-05-28,280.63803
2010-05-29,281.8608
2010-05-30,281.97318
2010-05-31,283.38443
2010-06-01,284.04907
2010-06-02,285.77563
2010-06-03,286.32986
2010-06-04,286.7284
2010-06-05,287.33865
2010-06-06,284.94363
2010-06-07,284.8113
2010-06-08,284.33978
2010-06-09,283.90805
2010-06-10,283.30273
2010-06-11,284.15283
2010-06-12,284.3814
2010-06-13,283.4778
2010-06-14,283.44556
2010-06-15,284.25256
2010-06-16,287.74118
2010-06-17,288.96387
2010-06-18,285.94806
2010-06-19,283.1136
2010-06-20,284.91028
2010-06-21,286.97415
2010-06-22,288.3438
2010-06-23,288.3771
2010-06-24,287.72992
2010-06-25,287.49454
2010-06-26,288.4058
2010-06-27,288.978
2010-06-28,288.09872
2010-06-29,288.06964
2010-06-30,288.57367
