DEPTH.M	:	0	Depth			
TEMP.DegC	:	1	Temperature			
CN25.mS/cm	:	2	Conductivity@25DegC			
COND.mS/cm	:	3	Conductivity			
DELT.DegC	:	4	Delta	T		
DELC.mS/cm	:	5	Delta	C		
NGAM.CPS	:	6	Natural	Gamma		

DEPTH	TEMP	CN25	COND	DELT	DELC	NGAM
176.21	12.64	7.81	1.61	0	0	0.41
176.22	12.64	7.81	1.61	0	0	0.41
176.23	12.64	7.81	1.61	0	0	0.41
176.24	12.64	7.81	1.61	0	0	0
176.25	12.65	7.8	1.61	0.01	-0.01	0
176.26	12.65	7.8	1.61	0.01	-0.01	0.41
176.27	12.65	7.8	1.6	0.01	-0.01	0.41
176.28	12.65	7.8	1.61	0.01	-0.01	0.41
176.29	12.65	7.8	1.6	0.01	-0.01	0.41
176.3	12.65	7.8	1.61	0.01	-0.01	0.41
176.31	12.65	7.8	1.6	0	-0.01	0.41
176.32	12.65	7.8	1.61	0	0	0.41
176.33	12.65	7.8	1.61	0	0	0.41
176.34	12.65	7.8	1.6	0	0	0.41
176.35	12.64	7.8	1.61	0	0	0.41
176.36	12.64	7.81	1.6	0	0	0.41
176.37	12.64	7.81	1.61	0	0	0.41
176.38	12.64	7.81	1.61	0	0	0.41
176.39	12.64	7.81	1.61	0	0	0.41
176.4	12.64	7.81	1.61	0.01	0	0.41
176.41	12.64	7.81	1.61	0.01	-0.01	0.41
176.42	12.64	7.81	1.61	0	-0.01	0.41
176.43	12.64	7.81	1.61	0	0	0
176.44	12.64	7.8	1.6	0	-0.01	0
176.45	12.64	7.81	1.61	0	0	0
176.46	12.64	7.81	1.61	-0.01	0.01	0
176.47	12.64	7.81	1.61	-0.01	0.01	0
176.48	12.64	7.81	1.61	-0.01	0.01	0
176.49	12.64	7.81	1.61	-0.01	0.01	0
176.5	12.64	7.81	1.61	-0.01	0.01	0
176.51	12.64	7.81	1.61	-0.01	0.01	0
176.52	12.64	7.81	1.61	-0.01	0.01	0
176.53	12.64	7.81	1.61	-0.01	0.01	0
176.54	12.64	7.81	1.61	-0.01	0.01	0
176.55	12.65	7.8	1.61	-0.01	0.01	0
176.56	12.65	7.8	1.61	0	0	0
176.57	12.65	7.79	1.61	0	0	0
176.58	12.65	7.8	1.61	0	-0.01	0
176.59	12.65	7.79	1.61	0	0	0
176.6	12.65	7.8	1.61	0	0	0
176.61	12.65	7.8	1.61	0	0	0
176.62	12.65	7.8	1.61	0	0	0
176.63	12.65	7.8	1.61	0	0	0
176.64	12.65	7.8	1.61	0	0	0
176.65	12.65	7.8	1.61	0.01	0	0
176.66	12.65	7.8	1.61	0.01	-0.01	0
176.67	12.65	7.8	1.61	0	0	0
176.68	12.64	7.81	1.61	0	0	0
176.69	12.64	7.81	1.61	0	0.01	0
176.7	12.64	7.81	1.61	-0.01	0	0
176.71	12.64	7.81	1.61	-0.01	0	0
176.72	12.64	7.81	1.61	-0.01	0.01	0
176.73	12.64	7.81	1.61	0	0	0
176.74	12.64	7.81	1.61	0	0.01	0
176.75	12.64	7.81	1.61	0	0	0
176.76	12.64	7.81	1.61	0	0	0
176.77	12.64	7.81	1.61	0	0	0
176.78	12.64	7.81	1.61	0	0	0
176.79	12.64	7.8	1.61	0	0	0
176.8	12.65	7.8	1.61	0.01	-0.01	0
176.81	12.65	7.8	1.61	0.01	-0.01	0
176.82	12.65	7.8	1.61	0.01	-0.01	0
176.83	12.65	7.8	1.61	0.01	-0.02	0
176.84	12.65	7.8	1.61	0.01	-0.01	0
176.85	12.65	7.8	1.61	0.01	-0.01	0
176.86	12.65	7.8	1.61	0.01	-0.01	0
176.87	12.65	7.8	1.61	0.01	-0.01	0.41
176.88	12.65	7.8	1.61	0.01	0	0.41
176.89	12.65	7.8	1.6	0.01	-0.01	0.41
176.9	12.64	7.81	1.61	0.01	-0.01	0.41
176.91	12.64	7.81	1.61	0.01	0	0.41
176.92	12.64	7.81	1.61	0.01	-0.01	0.41
176.93	12.64	7.8	1.6	0	-0.01	0.41
176.94	12.64	7.81	1.61	0	0	0.41
176.95	12.64	7.81	1.61	0	0	0.41
176.96	12.64	7.81	1.61	0	0	0.41
176.97	12.64	7.81	1.61	0	0	0.41
176.98	12.64	7.81	1.61	0	0	0.82
176.99	12.64	7.81	1.61	0	0	0.82
177	12.64	7.81	1.61	0	0	0.82
177.01	12.64	7.81	1.61	0	0	0.82
177.02	12.64	7.81	1.61	0	0	0.82
177.03	12.64	7.81	1.61	0	0	0.82
177.04	12.64	7.82	1.61	0	0	0.41
177.05	12.64	7.81	1.61	0	0	0.82
177.06	12.63	7.82	1.61	0	0	0.82
177.07	12.63	7.81	1.61	0	0	0.82
177.08	12.63	7.82	1.61	0	0.01	0.82
177.09	12.63	7.81	1.61	0	0	0.82
177.1	12.64	7.81	1.61	0	0	0.82
177.11	12.64	7.82	1.61	0	0.01	0.82
177.12	12.63	7.81	1.61	-0.01	0.01	0.82
177.13	12.63	7.82	1.61	-0.01	0	0.82
177.14	12.63	7.82	1.61	-0.01	0.01	0.82
177.15	12.63	7.81	1.61	0	0	0.41
177.16	12.63	7.82	1.61	-0.01	0.01	0.41
177.17	12.64	7.81	1.61	0	0	0.41
177.18	12.64	7.82	1.61	0	0.01	0.41
177.19	12.64	7.81	1.61	0	0	0.41
177.2	12.64	7.81	1.61	0	0	0.41
177.21	12.64	7.81	1.61	0	0	0.41
177.22	12.64	7.81	1.61	0	0	0
177.23	12.64	7.81	1.61	0	0	0
177.24	12.64	7.81	1.61	0	0	0
177.25	12.64	7.81	1.61	0	0.01	0
177.26	12.64	7.8	1.61	0	0.01	0
177.27	12.64	7.81	1.61	0	0.01	0
177.28	12.64	7.81	1.61	-0.01	0.01	0
177.29	12.64	7.81	1.61	-0.01	0.01	0
177.3	12.64	7.81	1.61	-0.01	0.01	0
177.31	12.64	7.81	1.61	-0.01	0.01	0
177.32	12.63	7.82	1.61	-0.01	0.02	0
177.33	12.63	7.81	1.61	-0.01	0.01	0.41
177.34	12.63	7.82	1.61	-0.01	0.01	0.41
177.35	12.63	7.82	1.61	-0.01	0.01	0.41
177.36	12.63	7.82	1.61	-0.01	0.01	0.41
177.37	12.63	7.82	1.61	-0.01	0.01	0.41
177.38	12.63	7.82	1.61	-0.01	0.01	0.41
177.39	12.63	7.82	1.61	-0.01	0.01	0.41
177.4	12.63	7.82	1.61	-0.01	0.01	0.41
177.41	12.63	7.82	1.61	-0.01	0.01	0.41
177.42	12.63	7.82	1.61	-0.01	0.01	0.41
177.43	12.63	7.81	1.6	-0.01	0.01	0.41
177.44	12.63	7.82	1.61	-0.01	0.01	0.41
177.45	12.64	7.81	1.61	0	0.01	0.41
177.46	12.64	7.82	1.61	-0.01	0.01	0.41
177.47	12.64	7.81	1.61	-0.01	0	0.41
177.48	12.64	7.82	1.61	-0.01	0.01	0.41
177.49	12.64	7.81	1.61	0	0	0.41
177.5	12.64	7.81	1.61	0	0	0
177.51	12.64	7.81	1.61	0	0	0
177.52	12.64	7.81	1.61	0	0	0
177.53	12.64	7.81	1.61	0	0	0
177.54	12.64	7.81	1.61	-0.01	0.01	0
177.55	12.64	7.81	1.61	-0.01	0.01	0
177.56	12.64	7.81	1.61	-0.01	0.02	0
177.57	12.64	7.81	1.6	-0.01	0.01	0
177.58	12.64	7.81	1.61	-0.01	0.02	0
177.59	12.64	7.81	1.6	-0.01	0.01	0
177.6	12.64	7.81	1.61	-0.01	0.01	0
177.61	12.64	7.81	1.61	-0.01	0.01	0
177.62	12.64	7.81	1.61	-0.01	0.01	0
177.63	12.64	7.81	1.61	-0.01	0.01	0
177.64	12.64	7.81	1.61	-0.01	0.01	0
177.65	12.64	7.81	1.61	-0.01	0.01	0
177.66	12.64	7.8	1.6	-0.01	0	0
177.67	12.64	7.81	1.61	0	0	0
177.68	12.64	7.8	1.61	0	0	0
177.69	12.64	7.8	1.61	0	0	0
177.7	12.64	7.81	1.61	0	0	0
177.71	12.64	7.81	1.61	0	0	0
177.72	12.64	7.81	1.61	0	0	0
177.73	12.64	7.81	1.61	0	0	0
177.74	12.64	7.81	1.61	0	0	0
177.75	12.64	7.81	1.61	0	0	0
177.76	12.64	7.81	1.61	0	0	0.41
177.77	12.64	7.81	1.61	0	0	0.88
177.78	12.64	7.81	1.61	0	0	0.88
177.79	12.64	7.81	1.61	0	0.01	0.88
177.8	12.64	7.81	1.61	0	0.01	0.88
177.81	12.65	7.8	1.61	0	0	0.88
177.82	12.65	7.8	1.61	0	0	0.88
177.83	12.65	7.8	1.61	0	0	0.88
177.84	12.65	7.8	1.61	0	0	0.88
177.85	12.65	7.8	1.61	0	0	0.88
177.86	12.65	7.8	1.61	0	0	0.88
177.87	12.65	7.8	1.61	0	0	0.88
177.88	12.65	7.8	1.61	0	0	0.88
177.89	12.65	7.8	1.61	0	-0.01	0.88
177.9	12.65	7.8	1.61	0.01	-0.01	0.88
177.91	12.65	7.8	1.61	0.01	-0.01	0.88
177.92	12.65	7.8	1.61	0.01	0	1.29
177.93	12.65	7.8	1.61	0.01	-0.01	0.88
177.94	12.65	7.8	1.61	0	0	0.41
177.95	12.64	7.8	1.61	0.01	-0.01	0.41
177.96	12.64	7.8	1.61	0.01	-0.01	0.41
177.97	12.64	7.8	1.61	0.01	-0.01	0.41
177.98	12.64	7.8	1.61	0.01	-0.01	0.41
177.99	12.64	7.8	1.61	0.01	-0.01	0.41
178	12.64	7.81	1.61	0.01	0	0.41
178.01	12.64	7.81	1.61	0	-0.01	0.41
178.02	12.64	7.81	1.61	0	0	0.41
178.03	12.64	7.81	1.61	0	-0.01	0.41
178.04	12.64	7.81	1.61	0	0	0.41
178.05	12.64	7.81	1.6	0	-0.01	0.41
178.06	12.64	7.81	1.61	0	0	0.41
178.07	12.64	7.81	1.61	0	0	0.41
178.08	12.64	7.81	1.61	0	0	0.41
178.09	12.64	7.81	1.61	0	-0.01	0
178.1	12.64	7.81	1.61	0.01	-0.01	0
178.11	12.64	7.8	1.6	0.01	-0.01	0
178.12	12.64	7.8	1.61	0.01	-0.01	0
178.13	12.65	7.8	1.6	0.01	-0.02	0
178.14	12.65	7.8	1.61	0.01	-0.01	0
178.15	12.65	7.8	1.61	0.01	-0.02	0
178.16	12.65	7.8	1.61	0.01	-0.01	0
178.17	12.65	7.8	1.61	0.01	-0.02	0
178.18	12.65	7.8	1.61	0.01	-0.01	0
178.19	12.64	7.8	1.6	0	-0.01	0
178.2	12.64	7.81	1.61	0	0	0
178.21	12.64	7.81	1.61	0	0	0
178.22	12.64	7.81	1.61	0	0	0
178.23	12.64	7.81	1.61	0	0	0
178.24	12.64	7.81	1.61	0	0	0
178.25	12.64	7.81	1.61	0	0	0
178.26	12.64	7.81	1.61	0	0	0
178.27	12.64	7.81	1.61	0	0	0
178.28	12.64	7.81	1.61	0	0	0
178.29	12.64	7.81	1.61	0	0	0
178.3	12.64	7.81	1.61	0	0	0
178.31	12.64	7.81	1.61	0.01	-0.01	0
178.32	12.64	7.81	1.61	0.01	0	0
178.33	12.64	7.81	1.61	0.01	-0.01	0
178.34	12.64	7.81	1.61	0.01	-0.01	0
178.35	12.64	7.81	1.61	0.01	-0.01	0
178.36	12.64	7.81	1.61	0.01	-0.01	0.41
178.37	12.64	7.81	1.61	0.01	-0.01	0.41
178.38	12.64	7.81	1.61	0.01	-0.01	0.41
178.39	12.63	7.81	1.61	0.01	-0.01	0.41
178.4	12.63	7.81	1.61	0.01	-0.01	0.41
178.41	12.63	7.81	1.61	0	0	0.88
178.42	12.63	7.81	1.61	0	0	0.88
178.43	12.63	7.81	1.61	0	0	0.88
178.44	12.63	7.82	1.61	0	0.01	0.88
178.45	12.63	7.81	1.61	0	0	0.88
178.46	12.63	7.82	1.61	0	0	0.88
178.47	12.63	7.82	1.61	-0.01	0	0.88
178.48	12.63	7.82	1.61	-0.01	0.01	0.88
178.49	12.63	7.82	1.61	-0.01	0.01	0.88
178.5	12.63	7.82	1.61	-0.01	0.01	1.29
178.51	12.63	7.82	1.61	-0.01	0.01	1.29
178.52	12.63	7.82	1.61	-0.01	0.01	1.29
178.53	12.64	7.82	1.61	0	0	0.88
178.54	12.64	7.81	1.61	0	0	0.88
178.55	12.64	7.81	1.61	0	0	0.88
178.56	12.64	7.81	1.61	0	0	0.88
178.57	12.64	7.81	1.61	0	0	0.88
178.58	12.64	7.81	1.61	0	0	0.41
178.59	12.64	7.81	1.61	0	0	0.41
178.6	12.64	7.81	1.61	0.01	-0.01	0.41
178.61	12.65	7.8	1.61	0	-0.01	0.41
178.62	12.65	7.81	1.61	0	0	0.41
178.63	12.65	7.8	1.61	0	0	0.41
178.64	12.64	7.81	1.61	0	0	0.41
178.65	12.64	7.81	1.61	0	0	0.41
178.66	12.64	7.81	1.61	0	0	0.41
178.67	12.64	7.81	1.61	0	0.01	0
178.68	12.64	7.81	1.61	0	0.01	0
178.69	12.64	7.81	1.61	0	0	0
178.7	12.64	7.81	1.61	0	0	0
178.71	12.64	7.81	1.61	0	0	0
178.72	12.64	7.81	1.61	0	0	0.41
178.73	12.64	7.81	1.61	0	0	0.41
178.74	12.64	7.81	1.61	0	0	0.41
178.75	12.64	7.81	1.61	0	0	0.41
178.76	12.64	7.81	1.61	0	0	0.41
178.77	12.64	7.81	1.61	0	0	0.41
178.78	12.64	7.81	1.6	0	0	0.41
178.79	12.64	7.81	1.61	0	0	0.41
178.8	12.64	7.81	1.61	-0.01	0.01	0.41
178.81	12.64	7.81	1.61	-0.01	0.01	0.41
178.82	12.64	7.81	1.61	-0.01	0.01	0.41
178.83	12.64	7.81	1.61	-0.01	0.01	0.41
178.84	12.64	7.81	1.61	-0.01	0.01	0.41
178.85	12.64	7.81	1.61	-0.01	0.01	0.41
178.86	12.64	7.81	1.61	-0.01	0.01	0.41
178.87	12.64	7.81	1.61	-0.01	0.02	0.41
178.88	12.64	7.81	1.61	-0.01	0.01	0.41
178.89	12.64	7.81	1.61	-0.01	0.01	0
178.9	12.64	7.81	1.61	-0.01	0.01	0
178.91	12.64	7.81	1.61	-0.01	0.01	0
178.92	12.64	7.81	1.61	-0.01	0.01	0
178.93	12.64	7.81	1.61	-0.01	0.01	0
178.94	12.63	7.81	1.61	-0.01	0.01	0
178.95	12.63	7.82	1.61	-0.01	0.02	0
178.96	12.63	7.81	1.61	-0.01	0.01	0
178.97	12.63	7.82	1.61	-0.01	0.01	0.41
178.98	12.63	7.81	1.61	-0.01	0.01	0.41
178.99	12.64	7.81	1.61	-0.01	0.01	0.41
179	12.64	7.81	1.61	0	0	0.41
179.01	12.64	7.81	1.61	0	0	0.41
179.02	12.64	7.81	1.61	0	0	0.41
179.03	12.64	7.81	1.61	0	-0.01	0.41
179.04	12.64	7.81	1.61	0	0	0.41
179.05	12.64	7.81	1.61	0	-0.01	0.41
179.06	12.64	7.8	1.61	0.01	-0.01	0.41
179.07	12.65	7.8	1.61	0.01	-0.01	0.41
179.08	12.65	7.8	1.61	0.01	-0.01	0.41
179.09	12.65	7.8	1.61	0.01	0	0.41
179.1	12.65	7.8	1.61	0	0	0.41
179.11	12.65	7.8	1.61	0	0	0.41
179.12	12.65	7.81	1.61	0	0.01	0.41
179.13	12.65	7.8	1.61	0	0	0.41
179.14	12.64	7.81	1.61	0	0.01	0
179.15	12.64	7.8	1.61	0	0	0
179.16	12.64	7.81	1.61	0	0.01	0
179.17	12.64	7.8	1.61	0	0	0.47
179.18	12.64	7.81	1.61	0	0	0.47
179.19	12.64	7.81	1.61	0	0	0.47
179.2	12.64	7.81	1.61	0	0	0.47
179.21	12.64	7.81	1.61	0	0	0.47
179.22	12.64	7.8	1.61	0	-0.01	0.47
179.23	12.64	7.81	1.61	0	0	0.47
179.24	12.64	7.8	1.61	0	0	0.47
179.25	12.64	7.8	1.61	0	0	0.47
179.26	12.64	7.8	1.61	0	0	0.47
179.27	12.64	7.8	1.61	0	0	0.47
179.28	12.64	7.81	1.61	0	0	0.47
179.29	12.64	7.81	1.61	0	0	0.88
179.3	12.64	7.81	1.61	0	0	0.88
179.31	12.64	7.8	1.61	0	-0.01	0.88
179.32	12.64	7.8	1.61	0	-0.01	0.88
179.33	12.64	7.81	1.61	0.01	0	0.88
179.34	12.64	7.8	1.6	0.01	-0.01	0.41
179.35	12.64	7.81	1.61	0.01	0	0.41
179.36	12.64	7.8	1.61	0.01	-0.01	0.41
179.37	12.65	7.8	1.6	0.01	-0.01	0.41
179.38	12.65	7.8	1.61	0.01	-0.01	0.41
179.39	12.65	7.8	1.61	0.01	-0.02	0.82
179.4	12.65	7.8	1.61	0.02	-0.02	0.82
179.41	12.65	7.8	1.61	0.02	-0.02	0.82
179.42	12.65	7.8	1.61	0.02	-0.02	0.82
179.43	12.65	7.8	1.61	0.02	-0.02	0.82
179.44	12.65	7.8	1.61	0.02	-0.02	0.82
179.45	12.65	7.8	1.61	0.02	-0.02	0.82
179.46	12.65	7.79	1.6	0.02	-0.02	0.41
179.47	12.65	7.79	1.6	0.02	-0.02	0.41
179.48	12.65	7.8	1.61	0.02	-0.02	0.41
179.49	12.65	7.8	1.61	0.02	-0.02	0.41
179.5	12.65	7.8	1.61	0.02	-0.02	0.41
179.51	12.65	7.8	1.61	0.01	-0.01	0.41
179.52	12.65	7.8	1.61	0.01	-0.01	0.41
179.53	12.65	7.8	1.61	0.01	-0.01	0.41
179.54	12.65	7.81	1.61	0.01	-0.01	0.41
179.55	12.64	7.8	1.61	0	-0.01	0.41
179.56	12.64	7.81	1.61	0	0	0
179.57	12.64	7.81	1.61	0	0	0
179.58	12.64	7.81	1.61	0	0	0
179.59	12.64	7.81	1.61	0	0	0
179.6	12.64	7.81	1.61	0	0	0
179.61	12.64	7.81	1.61	0	0	0
179.62	12.64	7.8	1.61	0	0	0
179.63	12.64	7.81	1.61	0	0	0
179.64	12.64	7.81	1.61	0	0	0
179.65	12.64	7.81	1.61	0	0	0
179.66	12.64	7.81	1.61	0	0	0
179.67	12.64	7.81	1.61	0	0	0
179.68	12.64	7.81	1.61	0	0	0
179.69	12.64	7.81	1.61	0	0	0
179.7	12.64	7.81	1.61	0	0	0
179.71	12.64	7.81	1.61	0	0	0
179.72	12.63	7.81	1.61	0	0.01	0.41
179.73	12.63	7.82	1.61	-0.01	0.01	0.41
179.74	12.63	7.82	1.61	-0.01	0.01	0.41
179.75	12.63	7.82	1.61	-0.01	0.01	0.82
179.76	12.63	7.82	1.61	-0.01	0.01	0.82
179.77	12.63	7.82	1.61	-0.01	0.01	0.82
179.78	12.63	7.81	1.61	0	0	0.82
179.79	12.64	7.81	1.61	0	0	0.82
179.8	12.64	7.81	1.61	0	0	0.82
179.81	12.64	7.81	1.61	0	0	0.82
179.82	12.64	7.81	1.61	0	0	0.82
179.83	12.64	7.81	1.61	0	0	0.82
179.84	12.64	7.81	1.61	0	-0.01	0.82
179.85	12.64	7.81	1.61	0	0	0.82
179.86	12.64	7.81	1.61	0	-0.01	0.82
179.87	12.64	7.81	1.61	0	0	0.82
179.88	12.64	7.81	1.61	0	-0.01	0.82
179.89	12.64	7.81	1.61	0	0	0.41
179.9	12.64	7.81	1.61	0	0	0.88
179.91	12.64	7.81	1.61	0	0	0.88
179.92	12.64	7.81	1.61	0	0	0.47
179.93	12.64	7.81	1.61	0	0	0.47
179.94	12.64	7.81	1.61	0	-0.01	0.47
179.95	12.64	7.81	1.61	0.01	0	0.47
179.96	12.64	7.81	1.6	0.01	-0.01	0.47
179.97	12.64	7.81	1.61	0.01	-0.01	0.47
179.98	12.64	7.8	1.6	0.01	-0.01	0.47
179.99	12.65	7.8	1.61	0.01	-0.01	0.47
180	12.65	7.8	1.61	0.01	-0.01	0.47
180.01	12.65	7.8	1.61	0.01	-0.01	0.47
180.02	12.65	7.8	1.61	0.01	-0.01	0.47
180.03	12.65	7.8	1.61	0	-0.01	0.47
180.04	12.64	7.8	1.61	0	0	0.47
180.05	12.64	7.81	1.61	0	0.01	0.47
180.06	12.64	7.81	1.6	-0.01	0	0.47
180.07	12.64	7.81	1.61	-0.01	0.01	0
180.08	12.64	7.81	1.61	-0.01	0.01	0
180.09	12.64	7.81	1.61	-0.01	0.01	0
180.1	12.64	7.81	1.61	-0.01	0	0
180.11	12.64	7.81	1.61	0	0	0
180.12	12.64	7.8	1.6	0	0	0
180.13	12.64	7.81	1.61	0	0	0
180.14	12.64	7.8	1.61	0	0	0
180.15	12.65	7.8	1.61	0	-0.01	0
180.16	12.65	7.8	1.61	0.01	0	0
180.17	12.65	7.8	1.61	0.01	-0.01	0
180.18	12.65	7.8	1.61	0.01	-0.01	0
180.19	12.65	7.8	1.61	0.01	-0.01	0
180.2	12.65	7.8	1.61	0.01	-0.01	0
180.21	12.65	7.8	1.61	0.01	-0.01	0
180.22	12.65	7.8	1.61	0.01	-0.01	0
180.23	12.65	7.8	1.61	0.01	0	0
180.24	12.65	7.8	1.61	0	0	0
180.25	12.65	7.8	1.61	0	0	0
180.26	12.65	7.8	1.61	0	0	0
180.27	12.65	7.8	1.61	0	-0.01	0.41
180.28	12.64	7.81	1.61	0	0	0.41
180.29	12.64	7.81	1.61	0	0	0.41
180.3	12.64	7.81	1.61	0	0	0.41
180.31	12.64	7.81	1.61	0	0	0.41
180.32	12.64	7.81	1.61	0	0	0.41
180.33	12.64	7.81	1.61	0	0	0.41
180.34	12.64	7.81	1.61	0	0	0.41
180.35	12.64	7.8	1.61	0	0	0.41
180.36	12.65	7.8	1.61	0	0	0.41
180.37	12.65	7.8	1.61	0	0	0.41
180.38	12.65	7.8	1.61	0	0	0.41
180.39	12.65	7.8	1.61	0	0	0.41
180.4	12.65	7.8	1.61	0	0	0.41
180.41	12.65	7.8	1.61	0	0	0.82
180.42	12.65	7.8	1.61	0	0	1.24
180.43	12.65	7.8	1.61	0	0	1.24
180.44	12.65	7.8	1.61	0	0.01	0.82
180.45	12.65	7.8	1.61	0	0.01	0.82
180.46	12.65	7.8	1.61	-0.01	0.01	0.82
180.47	12.65	7.8	1.61	0	0	0.82
180.48	12.64	7.81	1.61	0	0.01	0.82
180.49	12.64	7.81	1.61	0	0.01	0.82
180.5	12.64	7.81	1.61	0	0	0.82
180.51	12.64	7.81	1.61	-0.01	0.01	0.82
180.52	12.64	7.81	1.61	-0.01	0.01	0.82
180.53	12.64	7.81	1.61	-0.01	0.01	0.82
180.54	12.64	7.81	1.61	-0.01	0.01	0.82
180.55	12.64	7.81	1.61	-0.01	0	0.82
180.56	12.64	7.81	1.61	-0.01	0.01	0.82
180.57	12.64	7.81	1.61	0	0	1.24
180.58	12.64	7.82	1.61	-0.01	0.01	0.82
180.59	12.64	7.81	1.61	-0.01	0	0.41
180.6	12.64	7.82	1.61	-0.01	0.01	0.41
180.61	12.64	7.81	1.61	-0.01	0.01	0.41
180.62	12.64	7.81	1.61	0	0	0.41
180.63	12.64	7.81	1.61	0	0	0.41
180.64	12.64	7.81	1.61	0	0	0.41
180.65	12.64	7.81	1.61	0	0	0.41
180.66	12.64	7.81	1.61	0	0	0.41
180.67	12.64	7.81	1.6	0	0	0.41
180.68	12.64	7.81	1.61	0	0	0.41
180.69	12.64	7.81	1.61	0	0	0.41
180.7	12.64	7.81	1.61	0.01	-0.01	0.41
180.71	12.64	7.8	1.61	0.01	-0.01	0.41
180.72	12.64	7.8	1.61	0.01	-0.02	0.41
180.73	12.65	7.8	1.61	0.01	-0.01	0.41
180.74	12.65	7.8	1.61	0.02	-0.02	0
180.75	12.65	7.8	1.61	0.02	-0.02	0
180.76	12.65	7.8	1.61	0.02	-0.02	0
180.77	12.65	7.8	1.61	0.02	-0.02	0
180.78	12.65	7.8	1.61	0.01	-0.01	0
180.79	12.65	7.79	1.61	0.01	-0.02	0.47
180.8	12.65	7.79	1.61	0.01	-0.02	0.88
180.81	12.65	7.79	1.61	0.01	-0.02	0.88
180.82	12.65	7.79	1.61	0.01	-0.02	0.88
180.83	12.65	7.8	1.61	0.01	-0.01	0.88
180.84	12.65	7.79	1.61	0.01	-0.01	0.88
180.85	12.65	7.8	1.61	0.01	-0.01	0.88
180.86	12.65	7.79	1.61	0.01	-0.02	0.88
180.87	12.65	7.8	1.61	0.01	-0.01	0.88
180.88	12.65	7.8	1.61	0.01	-0.01	0.88
180.89	12.65	7.8	1.61	0.01	-0.01	0.88
180.9	12.65	7.8	1.61	0.01	-0.01	0.88
180.91	12.65	7.8	1.61	0.01	-0.01	0.88
180.92	12.65	7.8	1.61	0.01	-0.01	0.88
180.93	12.65	7.81	1.61	0.01	0	0.88
180.94	12.65	7.8	1.61	0.01	-0.01	0.88
180.95	12.64	7.8	1.61	0	0	0.88
180.96	12.64	7.8	1.61	0	0	0.41
180.97	12.64	7.81	1.61	0	0	0.41
180.98	12.64	7.8	1.61	0	0	0.41
180.99	12.64	7.8	1.61	0	0	0.41
181	12.64	7.81	1.61	-0.01	0	0.41
181.01	12.64	7.81	1.61	-0.01	0.01	0.41
181.02	12.64	7.81	1.61	0	0	0.41
181.03	12.64	7.8	1.61	0	0	0.41
181.04	12.65	7.8	1.61	0.01	-0.01	0.41
181.05	12.65	7.8	1.61	0.01	-0.01	0.41
181.06	12.65	7.8	1.61	0.01	-0.01	0.41
181.07	12.65	7.8	1.61	0.01	-0.01	0.41
181.08	12.65	7.8	1.61	0.01	-0.01	0.41
181.09	12.65	7.8	1.61	0.01	-0.01	0.41
181.1	12.65	7.8	1.61	0.01	-0.01	0.41
181.11	12.65	7.8	1.61	0.01	0	0.41
181.12	12.65	7.8	1.61	0.01	-0.01	0.41
181.13	12.65	7.8	1.61	0	-0.01	0.41
181.14	12.65	7.8	1.61	0	0	0.41
181.15	12.64	7.8	1.61	0	0	0.41
181.16	12.64	7.8	1.61	-0.01	0.01	0.41
181.17	12.64	7.81	1.61	-0.01	0.01	0.41
181.18	12.64	7.81	1.61	-0.01	0.01	0.41
181.19	12.64	7.81	1.61	-0.01	0.01	0.82
181.2	12.64	7.81	1.61	-0.01	0.01	0.82
181.21	12.64	7.81	1.61	-0.01	0.01	0.82
181.22	12.64	7.81	1.61	-0.01	0.01	0.82
181.23	12.64	7.81	1.61	-0.01	0.01	0.82
181.24	12.64	7.81	1.61	-0.01	0.01	0.82
181.25	12.64	7.81	1.61	-0.01	0.01	0.82
181.26	12.64	7.81	1.61	-0.01	0.01	0.82
181.27	12.64	7.81	1.6	0	0	0.82
181.28	12.64	7.81	1.61	0	0	0.82
181.29	12.64	7.81	1.61	0	0	0.82
181.3	12.64	7.81	1.61	0	0.01	0.82
181.31	12.64	7.8	1.61	0	0	0.41
181.32	12.64	7.81	1.61	0	0	0.41
181.33	12.64	7.8	1.61	0	0	0.41
181.34	12.64	7.81	1.61	0	0	0.41
181.35	12.64	7.81	1.61	0	0	0.41
181.36	12.64	7.81	1.61	0	0.01	0
181.37	12.64	7.8	1.61	0	0.01	0
181.38	12.65	7.81	1.61	0	0.01	0
181.39	12.65	7.8	1.61	0	0.01	0
181.4	12.65	7.8	1.61	0	0.01	0
181.41	12.65	7.8	1.61	0	0	0
181.42	12.65	7.8	1.61	0	0	0
181.43	12.65	7.8	1.61	0	0	0
181.44	12.64	7.8	1.61	0	0	0
181.45	12.64	7.81	1.61	0	0	0
181.46	12.64	7.81	1.61	0	0	0
181.47	12.64	7.81	1.61	0	0	0
181.48	12.64	7.81	1.61	0	0	0
181.49	12.64	7.8	1.61	0	0	0
181.5	12.64	7.81	1.61	0	-0.01	0
181.51	12.64	7.81	1.61	0.01	-0.01	0
181.52	12.64	7.81	1.61	0.01	0	0
181.53	12.64	7.81	1.61	0	-0.01	0
181.54	12.64	7.81	1.61	0	0	0
181.55	12.64	7.81	1.61	0	0	0
181.56	12.64	7.81	1.61	0	0	0
181.57	12.64	7.81	1.61	0	0	0
181.58	12.64	7.81	1.61	0	0	0
181.59	12.64	7.81	1.61	0	0	0
