summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":248249.29832359683,"y":664355.3510028278,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Specific Humidity (kg kg-1)
2004-12-27,0.0053389478
2004-12-28,0.004018043
2004-12-29,0.005967716
2004-12-30,0.0068045724
2004-12-31,0.004844523
2005-01-01,0.005140286
2005-01-02,0.004085414
2005-01-03,0.0059211995
2005-01-04,0.005144148
2005-01-05,0.0048341006
2005-01-06,0.0058815246
2005-01-07,0.0066492604
2005-01-08,0.004520103
2005-01-09,0.0059580514
2005-01-10,0.0056711333
2005-01-11,0.005280074
2005-01-12,0.0040733917
2005-01-13,0.004062873
2005-01-14,0.004824851
2005-01-15,0.00679606
2005-01-16,0.0059339018
2005-01-17,0.0046656006
2005-01-18,0.0038164584
2005-01-19,0.004996672
2005-01-20,0.0048664236
2005-01-21,0.0038728404
2005-01-22,0.0030829678
2005-01-23,0.0036577245
2005-01-24,0.003675296
2005-01-25,0.004856828
2005-01-26,0.0052607004
2005-01-27,0.0047844774
2005-01-28,0.0048432946
2005-01-29,0.0050710314
2005-01-30,0.005358869
2005-01-31,0.006586004
2005-02-01,0.005680523
2005-02-02,0.005803633
2005-02-03,0.0056857076
2005-02-04,0.0058449763
2005-02-05,0.004778635
2005-02-06,0.004246252
2005-02-07,0.0043856427
2005-02-08,0.005075268
2005-02-09,0.005772882
2005-02-10,0.004150647
2005-02-11,0.0046229954
2005-02-12,0.0045393375
2005-02-13,0.0035674365
2005-02-14,0.0036580681
2005-02-15,0.0033176406
2005-02-16,0.0047078347
2005-02-17,0.0048764576
2005-02-18,0.0046382295
2005-02-19,0.0030441587
2005-02-20,0.0029202285
2005-02-21,0.003367594
2005-02-22,0.0035299074
2005-02-23,0.003268697
2005-02-24,0.0033519529
2005-02-25,0.0037454283
2005-02-26,0.0037915634
2005-02-27,0.0035581193
2005-02-28,0.0040413174
2005-03-01,0.0038757846
2005-03-02,0.0033277047
2005-03-03,0.0035939387
2005-03-04,0.004071688
2005-03-05,0.003783556
2005-03-06,0.0037626193
2005-03-07,0.0045983405
2005-03-08,0.0042048185
2005-03-09,0.0046567596
2005-03-10,0.004851494
2005-03-11,0.004305782
2005-03-12,0.0033598032
2005-03-13,0.0030757086
2005-03-14,0.004215056
2005-03-15,0.0062439814
2005-03-16,0.0072291535
2005-03-17,0.0073461197
2005-03-18,0.007744775
2005-03-19,0.0070528137
2005-03-20,0.0064869383
2005-03-21,0.0062853424
2005-03-22,0.007179215
2005-03-23,0.0066651558
2005-03-24,0.006619391
2005-03-25,0.006809093
2005-03-26,0.006046319
2005-03-27,0.0057125995
2005-03-28,0.00534295
2005-03-29,0.0053117154
2005-03-30,0.005508156
2005-03-31,0.0055834805
2005-04-01,0.0065978942
2005-04-02,0.0066752736
2005-04-03,0.005902515
2005-04-04,0.00460603
2005-04-05,0.0049999356
2005-04-06,0.005014349
2005-04-07,0.00404015
2005-04-08,0.0030061388
2005-04-09,0.004950243
2005-04-10,0.0058757477
2005-04-11,0.00606647
2005-04-12,0.004919799
2005-04-13,0.0046378826
2005-04-14,0.0049348054
2005-04-15,0.0040607555
2005-04-16,0.0045714844
2005-04-17,0.0048449943
2005-04-18,0.00592676
2005-04-19,0.0050182627
2005-04-20,0.0045265183
2005-04-21,0.004666632
2005-04-22,0.0048484798
2005-04-23,0.004518715
2005-04-24,0.0044187964
2005-04-25,0.0048426874
2005-04-26,0.005561459
2005-04-27,0.0059053297
2005-04-28,0.006174384
2005-04-29,0.006024159
2005-04-30,0.0062372372
2005-05-01,0.007510039
2005-05-02,0.007455414
2005-05-03,0.0073045148
2005-05-04,0.0048821224
2005-05-05,0.006522466
2005-05-06,0.0054983767
2005-05-07,0.004984685
2005-05-08,0.0045856573
2005-05-09,0.004055895
2005-05-10,0.0039881985
2005-05-11,0.0043649827
2005-05-12,0.0046058036
2005-05-13,0.0047167395
2005-05-14,0.004739191
2005-05-15,0.0059680957
2005-05-16,0.00435732
2005-05-17,0.0037604652
2005-05-18,0.004876554
2005-05-19,0.0068230685
2005-05-20,0.007380781
2005-05-21,0.0059924093
2005-05-22,0.005987629
2005-05-23,0.005877755
2005-05-24,0.006390634
2005-05-25,0.007977643
2005-05-26,0.007122522
2005-05-27,0.0065140496
2005-05-28,0.006854199
2005-05-29,0.0058655
2005-05-30,0.005463561
2005-05-31,0.0054549277
2005-06-01,0.0073171863
2005-06-02,0.008645145
2005-06-03,0.00793812
2005-06-04,0.007845051
2005-06-05,0.007264595
2005-06-06,0.005704523
2005-06-07,0.0065991725
2005-06-08,0.008085473
2005-06-09,0.008312882
2005-06-10,0.006507089
2005-06-11,0.0060258354
2005-06-12,0.0055875652
2005-06-13,0.0066438867
2005-06-14,0.0069168205
2005-06-15,0.008001867
2005-06-16,0.008340911
2005-06-17,0.009821813
2005-06-18,0.011105091
2005-06-19,0.010803604
2005-06-20,0.008195437
2005-06-21,0.008412402
2005-06-22,0.009505449
2005-06-23,0.009270759
2005-06-24,0.008983708
2005-06-25,0.008052266
2005-06-26,0.0074361796
2005-06-27,0.008465116
2005-06-28,0.00949094
2005-06-29,0.00823333
2005-06-30,0.009425529
