summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":248249.29832359683,"y":664355.3510028278,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Specific Humidity (kg kg-1)
2010-02-25,0.0043316022
2010-02-26,0.004119275
2010-02-27,0.0036949082
2010-02-28,0.0034275283
2010-03-01,0.0030974273
2010-03-02,0.002813008
2010-03-03,0.0027612925
2010-03-04,0.0029736694
2010-03-05,0.0044035898
2010-03-06,0.0045860396
2010-03-07,0.0038339924
2010-03-08,0.0033479691
2010-03-09,0.0030794914
2010-03-10,0.0031220426
2010-03-11,0.0042014853
2010-03-12,0.0044366294
2010-03-13,0.004745873
2010-03-14,0.00516565
2010-03-15,0.005178272
2010-03-16,0.004519135
2010-03-17,0.0057852147
2010-03-18,0.0062755877
2010-03-19,0.00523167
2010-03-20,0.0047097704
2010-03-21,0.0047858167
2010-03-22,0.0054138214
2010-03-23,0.00477513
2010-03-24,0.0057381676
2010-03-25,0.00564986
2010-03-26,0.005877796
2010-03-27,0.004855335
2010-03-28,0.004800928
2010-03-29,0.00412513
2010-03-30,0.004317478
2010-03-31,0.003626988
2010-04-01,0.0036794813
2010-04-02,0.003916286
2010-04-03,0.004813761
2010-04-04,0.004334555
2010-04-05,0.005988917
2010-04-06,0.00594041
2010-04-07,0.0048935465
2010-04-08,0.0058220797
2010-04-09,0.005752
2010-04-10,0.0049588843
2010-04-11,0.005091518
2010-04-12,0.0052421377
2010-04-13,0.0049727643
2010-04-14,0.0044576745
2010-04-15,0.0046918793
2010-04-16,0.0046858825
2010-04-17,0.005085655
2010-04-18,0.004777473
2010-04-19,0.0037318664
2010-04-20,0.0036055828
2010-04-21,0.0034073356
2010-04-22,0.0042756335
2010-04-23,0.004982932
2010-04-24,0.005205008
2010-04-25,0.006631175
2010-04-26,0.006401344
2010-04-27,0.0069319075
2010-04-28,0.0073612556
2010-04-29,0.006411643
2010-04-30,0.0060474034
2010-05-01,0.0053209187
2010-05-02,0.0040185987
2010-05-03,0.004137616
2010-05-04,0.005420295
2010-05-05,0.0071996655
2010-05-06,0.006233305
2010-05-07,0.004562306
2010-05-08,0.004100703
2010-05-09,0.004899805
2010-05-10,0.0037381141
2010-05-11,0.0037139556
2010-05-12,0.003937784
2010-05-13,0.0047502085
2010-05-14,0.005774587
2010-05-15,0.005288385
2010-05-16,0.0056332443
2010-05-17,0.005572161
2010-05-18,0.0058380524
2010-05-19,0.007863087
2010-05-20,0.008991353
2010-05-21,0.009640232
2010-05-22,0.009396377
2010-05-23,0.009273061
2010-05-24,0.0069553824
2010-05-25,0.0049603432
2010-05-26,0.0048589334
2010-05-27,0.00520751
2010-05-28,0.0052345763
2010-05-29,0.006673442
2010-05-30,0.005903643
2010-05-31,0.005902865
2010-06-01,0.0075354027
2010-06-02,0.0071837725
2010-06-03,0.0071834414
2010-06-04,0.0075121727
2010-06-05,0.00830264
2010-06-06,0.008510671
2010-06-07,0.0082129445
2010-06-08,0.008545381
2010-06-09,0.0074025546
2010-06-10,0.006669763
2010-06-11,0.007056996
2010-06-12,0.0061389026
2010-06-13,0.007613344
2010-06-14,0.0063777585
2010-06-15,0.0068259076
2010-06-16,0.008860893
2010-06-17,0.009235244
2010-06-18,0.0075526084
2010-06-19,0.0052902205
2010-06-20,0.0066344496
2010-06-21,0.0082033975
2010-06-22,0.008369127
2010-06-23,0.009122117
2010-06-24,0.008408076
2010-06-25,0.008320445
2010-06-26,0.009102306
2010-06-27,0.008917377
2010-06-28,0.008866422
2010-06-29,0.008437074
2010-06-30,0.0083416365
