summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":248249.29832359683,"y":664355.3510028278,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Specific Humidity (kg kg-1)
2003-10-09,0.008189196
2003-10-10,0.005644804
2003-10-11,0.006258457
2003-10-12,0.0071777026
2003-10-13,0.006521927
2003-10-14,0.0059347395
2003-10-15,0.0054350253
2003-10-16,0.0054271948
2003-10-17,0.0052780397
2003-10-18,0.004944631
2003-10-19,0.0046060956
2003-10-20,0.0038600178
2003-10-21,0.0037609232
2003-10-22,0.004342865
2003-10-23,0.0044747177
2003-10-24,0.0044076666
2003-10-25,0.0051250183
2003-10-26,0.0044168476
2003-10-27,0.006655451
2003-10-28,0.0065650144
2003-10-29,0.0050209383
2003-10-30,0.0045240093
2003-10-31,0.005165679
2003-11-01,0.0045704525
2003-11-02,0.005890539
2003-11-03,0.005561656
2003-11-04,0.0067269085
2003-11-05,0.007456178
2003-11-06,0.006910422
2003-11-07,0.006810622
2003-11-08,0.005300222
2003-11-09,0.005306242
2003-11-10,0.006430419
2003-11-11,0.0064289425
2003-11-12,0.0063047567
2003-11-13,0.005858492
2003-11-14,0.006352422
2003-11-15,0.005644352
2003-11-16,0.0050348337
2003-11-17,0.007251217
2003-11-18,0.007838584
2003-11-19,0.0066476353
2003-11-20,0.0058868444
2003-11-21,0.004720443
2003-11-22,0.004485192
2003-11-23,0.004365522
2003-11-24,0.0050057834
2003-11-25,0.0051906463
2003-11-26,0.0048976205
2003-11-27,0.00497029
2003-11-28,0.0053122495
2003-11-29,0.00630179
2003-11-30,0.004662286
2003-12-01,0.0045813415
2003-12-02,0.006078109
2003-12-03,0.005985359
2003-12-04,0.005375077
2003-12-05,0.00649854
2003-12-06,0.004825316
2003-12-07,0.0036248667
2003-12-08,0.0029978156
2003-12-09,0.0051505994
2003-12-10,0.0064768284
2003-12-11,0.004533645
2003-12-12,0.005294917
2003-12-13,0.0059689893
2003-12-14,0.0044936906
2003-12-15,0.0035882436
2003-12-16,0.005353929
2003-12-17,0.005914827
2003-12-18,0.005371822
2003-12-19,0.0047794203
2003-12-20,0.0047028693
2003-12-21,0.0034385237
2003-12-22,0.0039771046
2003-12-23,0.0066056084
2003-12-24,0.007006936
2003-12-25,0.0061398116
2003-12-26,0.005485087
2003-12-27,0.0041104145
2003-12-28,0.0037404962
2003-12-29,0.0027064378
2003-12-30,0.0025064163
2003-12-31,0.003668281
2004-01-01,0.004914467
2004-01-02,0.0036621122
2004-01-03,0.005192297
2004-01-04,0.0051391576
2004-01-05,0.0065393103
2004-01-06,0.00538403
2004-01-07,0.0057580695
2004-01-08,0.005918827
2004-01-09,0.005017376
2004-01-10,0.0052944417
2004-01-11,0.0046669943
2004-01-12,0.0045241513
2004-01-13,0.0044136704
2004-01-14,0.004221687
2004-01-15,0.004423977
2004-01-16,0.0040586027
2004-01-17,0.0036189596
2004-01-18,0.004864785
2004-01-19,0.00703692
2004-01-20,0.0069900723
2004-01-21,0.005772593
2004-01-22,0.006397511
2004-01-23,0.005987766
2004-01-24,0.004565679
2004-01-25,0.0043638507
2004-01-26,0.0036149195
2004-01-27,0.0031502692
2004-01-28,0.0033177237
2004-01-29,0.0040208716
2004-01-30,0.0050040176
2004-01-31,0.0042381254
2004-02-01,0.0048858975
2004-02-02,0.0063673463
2004-02-03,0.007166173
2004-02-04,0.0066385544
2004-02-05,0.0063004144
2004-02-06,0.0050202995
2004-02-07,0.0040996564
2004-02-08,0.003334003
2004-02-09,0.0035786487
2004-02-10,0.00622426
2004-02-11,0.0061883056
2004-02-12,0.005504686
2004-02-13,0.0056428076
2004-02-14,0.00492113
2004-02-15,0.004636863
2004-02-16,0.005056255
2004-02-17,0.0042420244
2004-02-18,0.0035832778
2004-02-19,0.0035834946
2004-02-20,0.0036752895
2004-02-21,0.0035052472
2004-02-22,0.002880872
2004-02-23,0.0037055248
2004-02-24,0.0039529176
2004-02-25,0.0026279772
2004-02-26,0.0028164864
2004-02-27,0.0029520073
2004-02-28,0.002827536
2004-02-29,0.0029149551
2004-03-01,0.0031359112
2004-03-02,0.0036133737
2004-03-03,0.0051364857
2004-03-04,0.0052777957
2004-03-05,0.0050579463
2004-03-06,0.0045571066
2004-03-07,0.0041191163
2004-03-08,0.0037220945
2004-03-09,0.0035414647
2004-03-10,0.0033437023
2004-03-11,0.0034802777
2004-03-12,0.0035283808
2004-03-13,0.0045605428
2004-03-14,0.0052945823
2004-03-15,0.0060688066
2004-03-16,0.0068675093
2004-03-17,0.005395153
2004-03-18,0.005136619
2004-03-19,0.0044607297
2004-03-20,0.00510659
2004-03-21,0.0045934767
2004-03-22,0.0044746813
2004-03-23,0.004127135
2004-03-24,0.004131273
2004-03-25,0.00460729
2004-03-26,0.005643982
2004-03-27,0.0060295877
2004-03-28,0.005665105
2004-03-29,0.00561971
2004-03-30,0.0051295585
2004-03-31,0.0048459424
2004-04-01,0.005576652
2004-04-02,0.006228139
2004-04-03,0.0056157173
2004-04-04,0.0050103646
2004-04-05,0.0047036977
2004-04-06,0.0047040856
2004-04-07,0.004467973
2004-04-08,0.0047375276
2004-04-09,0.006607974
2004-04-10,0.005851085
2004-04-11,0.0060710586
2004-04-12,0.005824949
2004-04-13,0.0063162954
2004-04-14,0.006602736
2004-04-15,0.0056231194
2004-04-16,0.0048536616
2004-04-17,0.0047244974
2004-04-18,0.0052173077
2004-04-19,0.005044859
2004-04-20,0.0054517454
2004-04-21,0.00615459
2004-04-22,0.0056767035
2004-04-23,0.00697668
2004-04-24,0.007415286
2004-04-25,0.0064499364
2004-04-26,0.0060418714
2004-04-27,0.0061995126
2004-04-28,0.0055299676
2004-04-29,0.0049192333
2004-04-30,0.0058949054
2004-05-01,0.005956655
2004-05-02,0.005888583
2004-05-03,0.0049718414
2004-05-04,0.0053536203
2004-05-05,0.0054816594
2004-05-06,0.0058388216
2004-05-07,0.006038747
2004-05-08,0.007414452
2004-05-09,0.008086718
2004-05-10,0.007838161
2004-05-11,0.0074782497
2004-05-12,0.006692349
2004-05-13,0.007262635
2004-05-14,0.007841385
2004-05-15,0.007883711
2004-05-16,0.00753424
2004-05-17,0.006477467
2004-05-18,0.0062428266
2004-05-19,0.0064499583
2004-05-20,0.005552259
2004-05-21,0.005205154
2004-05-22,0.0049908813
2004-05-23,0.00525516
2004-05-24,0.0063489545
2004-05-25,0.0055115595
2004-05-26,0.0054649017
2004-05-27,0.005740872
2004-05-28,0.007265169
2004-05-29,0.008254296
2004-05-30,0.007365269
2004-05-31,0.0072947717
2004-06-01,0.007874078
2004-06-02,0.007042858
2004-06-03,0.008426482
2004-06-04,0.007330611
2004-06-05,0.009010375
2004-06-06,0.008900854
2004-06-07,0.007802116
2004-06-08,0.009082988
2004-06-09,0.00906326
2004-06-10,0.008857363
2004-06-11,0.007804684
2004-06-12,0.007869322
2004-06-13,0.008812415
2004-06-14,0.009241409
2004-06-15,0.007877459
2004-06-16,0.008006777
2004-06-17,0.007935816
2004-06-18,0.0061419155
2004-06-19,0.005562573
2004-06-20,0.006176838
2004-06-21,0.006453754
2004-06-22,0.006598375
2004-06-23,0.007908827
2004-06-24,0.006912798
2004-06-25,0.0064388
2004-06-26,0.0076013976
2004-06-27,0.008316905
2004-06-28,0.0072621093
2004-06-29,0.00849437
2004-06-30,0.008541201
