summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":241843.56108712236,"y":666182.5804098262,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Wind Speed (m s-1)
2001-11-20,4.9454093
2001-11-21,6.4665713
2001-11-22,3.5331397
2001-11-23,2.354903
2001-11-24,4.103443
2001-11-25,6.4827523
2001-11-26,3.0980937
2001-11-27,6.930552
2001-11-28,4.8268876
2001-11-29,2.8308208
2001-11-30,3.8831263
2001-12-01,3.8679955
2001-12-02,4.1095147
2001-12-03,7.599502
2001-12-04,4.5357347
2001-12-05,2.5306735
2001-12-06,2.2850473
2001-12-07,5.30074
2001-12-08,3.650578
2001-12-09,1.321316
2001-12-10,1.1110137
2001-12-11,0.57036716
2001-12-12,0.49849582
2001-12-13,1.5822481
2001-12-14,1.0902959
2001-12-15,0.29690844
2001-12-16,0.99311626
2001-12-17,0.40630683
2001-12-18,0.27895215
2001-12-19,3.1945534
2001-12-20,3.3328528
2001-12-21,5.7765017
2001-12-22,2.6639533
2001-12-23,3.9270394
2001-12-24,6.577594
2001-12-25,4.0519414
2001-12-26,2.7780702
2001-12-27,4.3245063
2001-12-28,7.7350593
2001-12-29,3.236072
2001-12-30,1.9964585
2001-12-31,1.280444
2002-01-01,2.0262685
2002-01-02,2.7297442
2002-01-03,4.1180267
2002-01-04,2.5427725
2002-01-05,1.8335145
2002-01-06,2.5730274
2002-01-07,2.4791358
2002-01-08,1.3034923
2002-01-09,1.9955388
2002-01-10,2.0448573
2002-01-11,3.3908448
2002-01-12,5.4938626
2002-01-13,4.8428526
2002-01-14,5.49777
2002-01-15,5.0914984
2002-01-16,4.7452683
2002-01-17,3.7253847
2002-01-18,4.728885
2002-01-19,7.004741
2002-01-20,7.6887565
2002-01-21,5.750574
2002-01-22,8.254228
2002-01-23,3.5759022
2002-01-24,4.1197543
2002-01-25,3.6722896
2002-01-26,5.1070046
2002-01-27,3.7608674
2002-01-28,11.012511
2002-01-29,4.9096494
2002-01-30,4.8387055
2002-01-31,5.751065
2002-02-01,8.090723
2002-02-02,8.720316
2002-02-03,5.4497857
2002-02-04,4.426741
2002-02-05,3.6894639
2002-02-06,5.7719355
2002-02-07,6.190817
2002-02-08,6.0880775
2002-02-09,5.3033323
2002-02-10,4.877018
2002-02-11,7.117177
2002-02-12,4.9753685
2002-02-13,2.379999
2002-02-14,2.5714371
2002-02-15,1.8106425
2002-02-16,4.8761535
2002-02-17,3.9194288
2002-02-18,5.7794523
2002-02-19,5.4397235
2002-02-20,6.5531173
2002-02-21,5.8857856
2002-02-22,10.029624
2002-02-23,7.1028113
2002-02-24,1.4535263
2002-02-25,4.2628098
2002-02-26,4.889545
2002-02-27,6.620212
2002-02-28,4.2027297
2002-03-01,2.324778
2002-03-02,3.2128196
2002-03-03,5.0028515
2002-03-04,5.655061
2002-03-05,7.337487
2002-03-06,9.060816
2002-03-07,6.86306
2002-03-08,6.5404634
2002-03-09,4.462166
2002-03-10,7.571419
2002-03-11,8.573512
2002-03-12,2.5640016
2002-03-13,1.044842
2002-03-14,4.2535315
2002-03-15,6.649296
2002-03-16,3.4938326
2002-03-17,2.882233
2002-03-18,1.8296267
2002-03-19,1.0649025
2002-03-20,1.3595518
2002-03-21,3.0904515
2002-03-22,1.7055551
2002-03-23,3.8595119
2002-03-24,4.0050263
2002-03-25,3.1481843
2002-03-26,2.5932603
2002-03-27,4.8213067
2002-03-28,3.4384544
2002-03-29,0.9324552
2002-03-30,2.3985105
2002-03-31,4.0658927
2002-04-01,4.061272
2002-04-02,3.4369764
2002-04-03,2.862744
2002-04-04,1.0775919
2002-04-05,5.581204
2002-04-06,4.1665416
2002-04-07,1.0576068
2002-04-08,0.6154343
2002-04-09,0.854764
2002-04-10,1.3680238
2002-04-11,1.3021485
2002-04-12,2.1891747
2002-04-13,1.0988839
2002-04-14,2.0375545
2002-04-15,1.172878
2002-04-16,3.0653744
2002-04-17,3.2903993
2002-04-18,2.1897557
2002-04-19,1.1704593
2002-04-20,4.56555
2002-04-21,6.469798
2002-04-22,6.711355
2002-04-23,4.3846717
2002-04-24,4.379134
2002-04-25,4.7795534
2002-04-26,7.175728
2002-04-27,4.285901
2002-04-28,3.824027
2002-04-29,6.46769
2002-04-30,2.2914615
2002-05-01,2.27934
2002-05-02,2.3824682
2002-05-03,1.7544224
2002-05-04,0.9782711
2002-05-05,1.331491
2002-05-06,1.8108162
2002-05-07,1.8390342
2002-05-08,2.3485198
2002-05-09,2.9628637
2002-05-10,1.8807956
2002-05-11,3.835202
2002-05-12,1.082498
2002-05-13,4.0787015
2002-05-14,5.900948
2002-05-15,4.0807667
2002-05-16,2.343469
2002-05-17,5.72759
2002-05-18,3.685074
2002-05-19,4.163542
2002-05-20,5.6973495
2002-05-21,4.07887
2002-05-22,5.5514846
2002-05-23,5.1345057
2002-05-24,6.4517927
2002-05-25,6.2623663
2002-05-26,1.9621841
2002-05-27,1.5016171
2002-05-28,3.335347
2002-05-29,3.8044078
2002-05-30,3.869653
2002-05-31,3.6574514
2002-06-01,3.4809482
2002-06-02,2.2438884
2002-06-03,2.6423147
2002-06-04,3.526977
2002-06-05,2.4344347
2002-06-06,2.6784372
2002-06-07,4.4505305
2002-06-08,2.1770263
2002-06-09,3.6742857
2002-06-10,3.4221454
2002-06-11,4.1636147
2002-06-12,3.0446148
2002-06-13,3.4009833
2002-06-14,2.960963
2002-06-15,3.6064475
2002-06-16,3.7855625
2002-06-17,8.015555
2002-06-18,6.2751484
2002-06-19,4.8837113
2002-06-20,2.1820145
2002-06-21,3.3619244
2002-06-22,3.3894749
2002-06-23,3.914636
2002-06-24,3.3976793
2002-06-25,4.015709
2002-06-26,5.4577823
2002-06-27,5.8597603
2002-06-28,4.564449
2002-06-29,4.2372904
2002-06-30,3.9382586
