summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":241843.56108712236,"y":666182.5804098262,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Wind Speed (m s-1)
2009-10-23,2.0097919
2009-10-24,5.761973
2009-10-25,7.258912
2009-10-26,1.7342534
2009-10-27,3.7465165
2009-10-28,2.7949271
2009-10-29,2.1925468
2009-10-30,4.307277
2009-10-31,3.0498133
2009-11-01,3.957023
2009-11-02,5.4746084
2009-11-03,4.1110272
2009-11-04,1.8479975
2009-11-05,1.3569592
2009-11-06,2.6073976
2009-11-07,1.8255044
2009-11-08,0.553384
2009-11-09,1.4355755
2009-11-10,1.1906813
2009-11-11,1.8279734
2009-11-12,4.2453175
2009-11-13,2.555649
2009-11-14,4.2935443
2009-11-15,3.2000194
2009-11-16,4.866466
2009-11-17,5.9149365
2009-11-18,4.0924153
2009-11-19,7.595825
2009-11-20,5.31037
2009-11-21,4.8591723
2009-11-22,7.578244
2009-11-23,5.39111
2009-11-24,5.3351154
2009-11-25,9.900276
2009-11-26,7.07366
2009-11-27,3.6973448
2009-11-28,0.42182407
2009-11-29,4.862953
2009-11-30,1.9590724
2009-12-01,4.443928
2009-12-02,2.371697
2009-12-03,3.0217242
2009-12-04,2.040782
2009-12-05,3.221998
2009-12-06,5.4366956
2009-12-07,2.8146765
2009-12-08,2.9822435
2009-12-09,3.0981116
2009-12-10,0.58023584
2009-12-11,1.2884758
2009-12-12,0.9443418
2009-12-13,0
2009-12-14,1.3896744
2009-12-15,1.8738959
2009-12-16,2.4127195
2009-12-17,2.2645664
2009-12-18,1.211444
2009-12-19,2.3105414
2009-12-20,3.9810967
2009-12-21,2.6909847
2009-12-22,1.7128626
2009-12-23,1.2817893
2009-12-24,0.72543746
2009-12-25,0.755378
2009-12-26,1.0400356
2009-12-27,1.3084912
2009-12-28,0.41172972
2009-12-29,3.0744271
2009-12-30,5.82823
2009-12-31,2.1982784
2010-01-01,1.6145805
2010-01-02,2.585712
2010-01-03,0.9642979
2010-01-04,1.0650983
2010-01-05,2.7088997
2010-01-06,2.4520032
2010-01-07,0.35752025
2010-01-08,0.45206162
2010-01-09,0.8087177
2010-01-10,3.729233
2010-01-11,4.4701405
2010-01-12,6.0029306
2010-01-13,4.3781238
2010-01-14,1.5504341
2010-01-15,5.5577602
2010-01-16,5.0048223
2010-01-17,3.4612544
2010-01-18,2.2135024
2010-01-19,3.1483388
2010-01-20,4.6698904
2010-01-21,5.0290427
2010-01-22,1.7066664
2010-01-23,0.6628955
2010-01-24,1.1272932
2010-01-25,1.4523675
2010-01-26,1.8164752
2010-01-27,4.778075
2010-01-28,3.6488853
2010-01-29,4.127523
2010-01-30,2.5675762
2010-01-31,3.0918584
2010-02-01,2.7503998
2010-02-02,2.2292142
2010-02-03,1.679934
2010-02-04,3.0356903
2010-02-05,2.9998207
2010-02-06,1.1011869
2010-02-07,1.7103688
2010-02-08,2.3295941
2010-02-09,2.0698442
2010-02-10,1.2928419
2010-02-11,0.8559627
2010-02-12,1.1406324
2010-02-13,0.8430838
2010-02-14,0.7454532
2010-02-15,2.3803256
2010-02-16,0.58977854
2010-02-17,0.7392713
2010-02-18,0.30226892
2010-02-19,0.42473826
2010-02-20,0.6205014
2010-02-21,1.3289002
2010-02-22,1.2619895
2010-02-23,2.5926437
2010-02-24,4.566912
2010-02-25,2.7150512
2010-02-26,3.763667
2010-02-27,3.772388
2010-02-28,2.0931427
2010-03-01,0.88644046
2010-03-02,1.0286088
2010-03-03,1.6290253
2010-03-04,0.74436486
2010-03-05,2.7425654
2010-03-06,1.1128742
2010-03-07,1.4624324
2010-03-08,0.3473091
2010-03-09,0.5666713
2010-03-10,0.6532479
2010-03-11,2.5069528
2010-03-12,2.5419192
2010-03-13,3.7008383
2010-03-14,4.3066564
2010-03-15,4.5996575
2010-03-16,2.2806811
2010-03-17,4.5477066
2010-03-18,6.1746235
2010-03-19,5.9453287
2010-03-20,1.853967
2010-03-21,2.2986908
2010-03-22,4.826422
2010-03-23,3.4674528
2010-03-24,2.8006687
2010-03-25,1.7584425
2010-03-26,3.551091
2010-03-27,4.593682
2010-03-28,4.6320376
2010-03-29,2.9122283
2010-03-30,7.067446
2010-03-31,7.1753554
2010-04-01,4.5055647
2010-04-02,2.6393342
2010-04-03,1.6707155
2010-04-04,3.117961
2010-04-05,7.0967264
2010-04-06,5.3701706
2010-04-07,1.9911809
2010-04-08,3.499657
2010-04-09,1.6771277
2010-04-10,1.3560114
2010-04-11,0.99067324
2010-04-12,1.5751987
2010-04-13,2.1032093
2010-04-14,1.8916882
2010-04-15,1.5787747
2010-04-16,2.2444825
2010-04-17,3.703753
2010-04-18,1.9756396
2010-04-19,2.6513662
2010-04-20,5.7606516
2010-04-21,2.9296792
2010-04-22,1.8108581
2010-04-23,1.6138352
2010-04-24,1.9029071
2010-04-25,2.238925
2010-04-26,3.308863
2010-04-27,3.1795585
2010-04-28,5.0291486
2010-04-29,2.9406834
2010-04-30,1.9759334
2010-05-01,2.0538628
2010-05-02,1.9908147
2010-05-03,2.0829048
2010-05-04,2.7555468
2010-05-05,2.3106282
2010-05-06,2.5138474
2010-05-07,3.7089615
2010-05-08,2.6776164
2010-05-09,1.8584338
2010-05-10,2.636361
2010-05-11,2.2432148
2010-05-12,1.6293154
2010-05-13,3.6912067
2010-05-14,2.097886
2010-05-15,3.3310266
2010-05-16,3.0237377
2010-05-17,1.8185253
2010-05-18,2.3239598
2010-05-19,2.360413
2010-05-20,1.4386618
2010-05-21,1.0415772
2010-05-22,1.481705
2010-05-23,1.9338843
2010-05-24,3.403621
2010-05-25,2.376853
2010-05-26,2.4607406
2010-05-27,3.0057514
2010-05-28,2.647072
2010-05-29,1.8397757
2010-05-30,3.0392194
2010-05-31,1.8562031
2010-06-01,2.0224562
2010-06-02,2.3974056
2010-06-03,1.5233599
2010-06-04,2.4265838
2010-06-05,1.255005
2010-06-06,1.8368952
2010-06-07,1.137914
2010-06-08,2.0757916
2010-06-09,4.4661536
2010-06-10,2.6735036
2010-06-11,3.316432
2010-06-12,3.6310217
2010-06-13,1.992645
2010-06-14,1.7619517
2010-06-15,1.3923274
2010-06-16,1.3629817
2010-06-17,1.9594772
2010-06-18,2.6096616
2010-06-19,3.3632054
2010-06-20,2.2525737
2010-06-21,1.2362481
2010-06-22,2.1733637
2010-06-23,2.8028538
2010-06-24,2.6349795
2010-06-25,1.1609924
2010-06-26,2.0348327
2010-06-27,3.5424461
2010-06-28,3.0136077
2010-06-29,1.9306855
2010-06-30,1.9928106
