summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":248249.29832359683,"y":664355.3510028278,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Wind Speed (m s-1)
2006-01-02,2.5726912
2006-01-03,2.4030433
2006-01-04,1.9954082
2006-01-05,3.8837776
2006-01-06,1.2910308
2006-01-07,1.3198978
2006-01-08,1.8918145
2006-01-09,5.955712
2006-01-10,6.978101
2006-01-11,6.429271
2006-01-12,8.628056
2006-01-13,8.175843
2006-01-14,2.4893525
2006-01-15,6.172099
2006-01-16,4.498212
2006-01-17,3.7103248
2006-01-18,3.493035
2006-01-19,6.7671194
2006-01-20,7.8903522
2006-01-21,2.674658
2006-01-22,4.132189
2006-01-23,4.465867
2006-01-24,2.3535647
2006-01-25,2.2334476
2006-01-26,1.5540445
2006-01-27,2.1409516
2006-01-28,1.654846
2006-01-29,1.1510463
2006-01-30,1.18414
2006-01-31,1.4996774
2006-02-01,1.499066
2006-02-02,0.85454273
2006-02-03,0.55428654
2006-02-04,1.0715787
2006-02-05,3.0174026
2006-02-06,5.910416
2006-02-07,7.3306084
2006-02-08,4.7081347
2006-02-09,3.207094
2006-02-10,1.7592623
2006-02-11,5.367728
2006-02-12,2.8905277
2006-02-13,3.542558
2006-02-14,5.5645905
2006-02-15,6.366689
2006-02-16,5.3648677
2006-02-17,2.1743722
2006-02-18,0.90364003
2006-02-19,2.2593236
2006-02-20,3.2912588
2006-02-21,3.4901285
2006-02-22,3.2237206
2006-02-23,3.0512915
2006-02-24,5.3770804
2006-02-25,4.9940457
2006-02-26,3.7483945
2006-02-27,3.902824
2006-02-28,5.610639
2006-03-01,3.9272518
2006-03-02,1.5649272
2006-03-03,2.0721362
2006-03-04,3.3447838
2006-03-05,3.8592434
2006-03-06,1.612439
2006-03-07,3.7922952
2006-03-08,2.1490054
2006-03-09,2.6767251
2006-03-10,3.502504
2006-03-11,3.908049
2006-03-12,7.6846347
2006-03-13,7.4469433
2006-03-14,3.6637924
2006-03-15,4.852365
2006-03-16,4.392608
2006-03-17,5.5536895
2006-03-18,4.2623925
2006-03-19,2.290895
2006-03-20,3.9425085
2006-03-21,2.8807294
2006-03-22,2.1019945
2006-03-23,3.6448438
2006-03-24,6.6630898
2006-03-25,3.777792
2006-03-26,4.934163
2006-03-27,3.6911426
2006-03-28,5.420356
2006-03-29,5.1885314
2006-03-30,3.6048508
2006-03-31,3.8933597
2006-04-01,3.4623423
2006-04-02,2.4242494
2006-04-03,4.8895035
2006-04-04,3.3397803
2006-04-05,5.0608892
2006-04-06,6.8482327
2006-04-07,5.9669533
2006-04-08,5.73709
2006-04-09,4.4338136
2006-04-10,3.413026
2006-04-11,6.5346656
2006-04-12,6.388029
2006-04-13,7.402536
2006-04-14,4.60122
2006-04-15,2.806671
2006-04-16,5.3131485
2006-04-17,6.186043
2006-04-18,3.510819
2006-04-19,1.8851079
2006-04-20,1.5931453
2006-04-21,1.8898942
2006-04-22,5.4051385
2006-04-23,2.8901832
2006-04-24,5.596021
2006-04-25,7.230745
2006-04-26,4.6539655
2006-04-27,3.110793
2006-04-28,2.9487941
2006-04-29,2.7173643
2006-04-30,1.9689156
2006-05-01,3.2794309
2006-05-02,6.3661504
2006-05-03,6.5366116
2006-05-04,3.7893653
2006-05-05,4.1803784
2006-05-06,3.0970378
2006-05-07,2.6136825
2006-05-08,6.0366483
2006-05-09,3.65994
2006-05-10,1.9776634
2006-05-11,1.863016
2006-05-12,2.754159
2006-05-13,2.7496746
2006-05-14,2.5915449
2006-05-15,2.0472226
2006-05-16,2.5593913
2006-05-17,4.2117667
2006-05-18,7.268368
2006-05-19,3.4488387
2006-05-20,3.251905
2006-05-21,2.8771002
2006-05-22,4.11856
2006-05-23,4.811174
2006-05-24,6.1030197
2006-05-25,3.2482994
2006-05-26,3.4172761
2006-05-27,5.5575137
2006-05-28,5.8492026
2006-05-29,4.514312
2006-05-30,4.824294
2006-05-31,2.6975923
2006-06-01,4.4257836
2006-06-02,4.3852406
2006-06-03,2.9035852
2006-06-04,2.0436203
2006-06-05,1.225002
2006-06-06,2.3274577
2006-06-07,2.3650367
2006-06-08,1.9440229
2006-06-09,2.7284899
2006-06-10,4.482129
2006-06-11,3.9145062
2006-06-12,5.08988
2006-06-13,4.355915
2006-06-14,2.1312425
2006-06-15,2.2420943
2006-06-16,2.511439
2006-06-17,2.7062256
2006-06-18,3.4458232
2006-06-19,4.15878
2006-06-20,5.400829
2006-06-21,8.914232
2006-06-22,6.3188376
2006-06-23,3.3394232
2006-06-24,2.1190414
2006-06-25,3.001527
2006-06-26,2.3731196
2006-06-27,1.6494715
2006-06-28,2.747978
2006-06-29,4.0909324
2006-06-30,3.1978467
