D,T
-171.305,16.3908
-171.805,16.3868
-172.305,16.381
-172.805,16.3888
-173.305,16.4318
-173.805,16.4402
-174.305,16.4448
-174.805,16.4594
-175.305,16.4862
-175.805,16.463
-176.305,16.4452
-176.805,16.4324
-177.305,16.396
-177.805,16.308
-178.305,16.3122
-178.805,16.2632
-179.305,16.6222
-179.805,16.956
-180.305,17.1304
-180.805,17.1526
-181.305,17.1558
-181.805,17.1646
-182.305,17.1712
-182.805,17.177
-183.305,17.1732
-183.805,17.177
-184.305,17.1756
-184.805,17.182
-185.305,17.1768
-185.805,17.1864
-186.305,17.184
-186.805,17.1762
-187.305,17.1818
-187.805,17.1844
-188.305,17.19
-188.805,17.1784
-189.305,17.1858
-189.805,17.1754
-190.305,17.18
-190.805,17.189
-191.305,17.1886
-191.805,17.1914
-192.305,17.183
-192.805,17.1838
-193.305,17.1878
-193.805,17.1832
-194.305,17.1894
-194.805,17.1882
-195.305,17.1882
-195.805,17.1898
-196.305,17.1894
-196.805,17.1906
-197.305,17.1902
-197.805,17.1936
-198.305,17.1862
-198.805,17.1992
-199.305,17.4502
-199.805,17.7916
-200.305,17.9616
-200.805,18.0406
-201.305,18.072
-201.805,18.0756
-202.305,18.0852
-202.805,18.0744
-203.305,18.0742
-203.805,18.0784
-204.305,18.0858
-204.805,18.0882
-205.305,18.0826
-205.805,18.0868
-206.305,18.0846
-206.805,18.0922
-207.305,18.0834
-207.805,18.0754
-208.305,18.0786
-208.805,18.0642
-209.305,18.056
-209.805,18.06
-210.305,18.0604
-210.805,18.0626
-211.305,18.0564
-211.805,18.0638
-212.305,18.0566
-212.805,18.062
-213.305,18.0548
-213.805,18.0646
-214.305,18.0624
-214.805,18.0678
-215.305,18.061
-215.805,18.0676
-216.305,18.0558
-216.805,18.0538
-217.305,18.0634
-217.805,18.0564
-218.305,18.062
-218.805,18.0556
-219.305,18.0678
-219.805,18.0616
-220.305,18.0618
-220.805,18.0572
-221.305,18.0632
-221.805,18.0522
-222.305,18.051
-222.805,18.0618
-223.305,18.058
-223.805,18.066
-224.305,18.0658
-224.805,18.0636
-225.305,18.0602
-225.805,18.0254
-226.305,18.0074
-226.805,17.999
-227.305,17.9992
-227.805,17.9992
-228.305,17.9932
-228.805,17.998
-229.305,17.9942
-229.805,17.9932
-230.305,17.998
-230.805,17.9992
-231.305,17.9982
-231.805,17.998
-232.305,17.995
-232.805,17.996
-233.305,17.9932
-233.805,17.9912
-234.305,17.9976
-234.805,17.9996
-235.305,17.9988
-235.805,17.9932
-236.305,17.9898
-236.805,17.9906
-237.305,17.99
-237.805,17.9944
-238.305,17.9958
-238.805,17.991
-239.305,17.9876
-239.805,17.9932
-240.305,17.9908
-240.805,17.9976
-241.305,18.0052
-241.805,17.9958
-242.305,17.9916
-242.805,17.9932
-243.305,17.9928
-243.805,17.997
-244.305,17.998
-244.805,17.9962
-245.305,17.9938
-245.805,17.999
-246.305,17.9948
-246.805,17.99
-247.305,17.993
-247.805,17.997
-248.305,17.9904
-248.805,17.9966
-249.305,17.9902
-249.805,17.99
-250.305,17.9988
-250.805,17.9888
-251.305,17.9962
-251.805,17.9982
-252.305,17.9936
-252.805,18.0006
-253.305,17.9954
-253.805,17.9962
-254.305,17.986
-254.805,17.9632
-255.305,17.931
-255.805,17.8882
-256.305,17.8258
-256.805,17.744
-257.305,17.6804
-257.805,17.6502
-258.305,17.6038
-258.805,17.5436
-259.305,17.4742
-259.805,17.4358
-260.305,17.4196
-260.805,17.4108
-261.305,17.418
-261.805,17.432
-262.305,17.465
-262.805,17.517
-263.305,17.5912
-263.805,17.6426
-264.305,17.6476
-264.805,17.6574
-265.305,17.7408
-265.805,17.9608
-266.305,18.5508
-266.805,18.7864
-267.305,18.824
-267.805,18.8392
-268.305,18.852
-268.805,18.8608
-269.305,18.8824
-269.805,18.8974
-270.305,18.9018
-270.805,18.9126
-271.305,18.9378
-271.805,18.9462
-272.305,18.949
-272.805,18.9596
-273.305,18.9588
-273.805,18.9624
-274.305,18.9616
-274.805,18.9618
-275.305,18.9608
-275.805,18.9634
-276.305,18.979
-276.805,18.9704
-277.305,18.9774
-277.805,18.9712
-278.305,18.9818
-278.805,18.9864
-279.305,18.9764
-279.805,18.9812
-280.305,18.9904
-280.805,18.976
-281.305,18.986
-281.805,18.9894
-282.305,18.9876
-282.805,18.9896
-283.305,18.9864
-283.805,18.9836
-284.305,18.9882
-284.805,18.987
-285.305,18.9912
-285.805,18.995
-286.305,18.9958
-286.805,18.9906
-287.305,18.9978
-287.805,18.992
-288.305,18.9966
-288.805,18.9916
-289.305,18.9916
-289.805,18.9996
-290.305,18.9948
-290.805,19.0026
-291.305,18.9992
-291.805,18.9996
-292.305,18.997
-292.805,19.0038
-293.305,19.0034
-293.805,19.001
-294.305,19.0046
-294.805,19.0062
-295.305,19.0016
-295.805,19.0048
-296.305,18.9996
-296.805,19.0056
-297.305,19.0014
-297.805,18.999
-298.305,19.002
-298.805,18.973
-299.305,18.9682
-299.805,18.9806
-300.305,18.9644
-300.805,18.977
-301.305,18.9788
-301.805,18.9838
-302.305,18.9804
-302.805,18.9856
-303.305,18.9908
-303.805,18.9792
-304.305,18.9778
-304.805,18.9742
-305.305,18.9742
-305.805,18.9808
-306.305,18.9774
-306.805,18.9766
-307.305,18.8612
-307.805,18.675
-308.305,18.6186
-308.805,18.5384
-309.305,18.456
-309.805,18.4124
-310.305,18.3756
-310.805,18.3314
-311.305,18.3118
-311.805,18.2748
-312.305,18.2718
-312.805,18.2962
-313.305,18.3556
-313.805,18.4256
-314.305,18.4822
-314.805,18.4832
-315.305,18.4696
-315.805,18.4368
-316.305,18.4082
-316.805,18.3928
-317.305,18.3668
-317.805,18.3922
-318.305,18.3936
-318.805,18.386
-319.305,18.3434
-319.805,18.3514
-320.305,18.3618
-320.805,18.3816
-321.305,18.3856
-321.805,18.392
-322.305,18.4064
-322.805,18.4066
-323.305,18.4114
-323.805,18.41
-324.305,18.434
-324.805,18.4326
-325.305,18.441
-325.805,18.4408
-326.305,18.445
-326.805,18.4474
-327.305,18.4484
-327.805,18.4692
-328.305,18.466
-328.805,18.4614
-329.305,18.461
-329.805,18.464
-330.305,18.4682
-330.805,18.4776
-331.305,18.4676
-331.805,18.4768
-332.305,18.4884
-332.805,18.474
-333.305,18.4856
-333.805,18.4752
-334.305,18.4826
-334.805,18.4874
-335.305,18.4804
-335.805,18.4854
-336.305,18.4802
-336.805,18.49
-337.305,18.4914
-337.805,18.4778
-338.305,18.4808
-338.805,18.4788
-339.305,18.4772
-339.805,18.4844
-340.305,18.4858
-340.805,18.4792
-341.305,18.4786
-341.805,18.4756
-342.305,18.4712
-342.635,18.48375
