D,T
-220.82,17.69
-221.36,17.7
-221.9,17.69
-222.44,17.7
-222.98,17.7
-223.52,17.69
-224.06,17.69
-224.6,17.7
-225.14,17.68
-225.68,17.63
-226.22,17.62
-226.76,17.61
-227.3,17.63
-227.84,17.64
-228.38,17.62
-228.92,17.64
-229.46,17.65
-230,17.66
-230.54,17.67
-231.08,17.65
-231.62,17.69
-232.16,17.67
-232.7,17.69
-233.24,17.69
-233.78,17.7
-234.32,17.7
-234.86,17.7
-235.4,17.69
-235.94,17.7
-236.48,17.7
-237.02,17.7
-237.56,17.7
-238.1,17.7
-238.64,17.7
-239.18,17.7
-239.72,17.7
-240.26,17.7
-240.8,17.7
-241.34,17.7
-241.88,17.7
-242.42,17.7
-242.96,17.7
-243.5,17.7
-244.04,17.7
-244.58,17.7
-245.12,17.7
-245.66,17.7
-246.2,17.7
-246.74,17.7
-247.28,17.7
-247.82,17.7
-248.36,17.7
-248.9,17.7
-249.44,17.7
-249.98,17.7
-250.52,17.7
-251.06,17.7
-251.6,17.7
-252.14,17.7
-252.68,17.7
-253.22,17.7
-253.76,17.7
-254.3,17.7
-254.84,17.7
-255.38,17.7
-255.92,17.7
-256.46,17.7
-257,17.7
-257.54,17.7
-258.08,17.7
-258.62,17.7
-259.16,17.7
-259.7,17.7
-260.24,17.7
-260.78,17.86
-261.32,18.45
-261.86,18.99
-262.4,19
-262.94,19
-263.48,19
-264.02,19
-264.56,19
-265.1,19
-265.64,19
-266.18,19
-266.72,19
-267.26,19
-267.8,19
-268.34,19
-268.88,19
-269.42,19
-269.96,19
-270.5,19
-271.04,19
-271.58,19
-272.12,19
-272.66,19
-273.2,19
-273.74,19
-274.28,19
-274.82,19
-275.36,19
-275.9,19
-276.44,19
-276.98,19
-277.52,19
-278.06,19
-278.6,19
-279.14,19
-279.68,19
-280.22,19
-280.76,19
-281.3,19
-281.84,19
-282.38,19
-282.92,19
-283.46,19
-284,19
-284.54,19
-285.08,19
-285.62,19
-286.16,19
-286.7,19
-287.24,19
-287.78,19
-288.32,19
-288.86,19
-289.4,19
-289.94,19
-290.48,19
-291.02,19
-291.56,19
-292.1,19
-292.64,19
-293.18,19
-293.72,19
-294.26,19
-294.8,19
-295.34,19
-295.88,19
-296.42,19
-296.96,19
-297.5,19
-298.04,18.94
-298.58,18.9
-299.12,18.9
-299.66,18.9
-300.2,18.9
-300.74,18.9
-301.28,18.9
-301.82,18.9
-302.36,18.94
-302.9,19
-303.44,19
-303.98,19
-304.52,19
-305.06,19
-305.6,19
-306.14,19
-306.68,19
-307.22,19
-307.76,19
-308.3,19
-308.84,19
-309.14,19
