D,T
-90.85,12.99
-90.91,13.00
-90.97,12.99
-91.03,13.00
-91.09,13.00
-91.15,12.98
-91.21,12.99
-91.27,12.99
-91.33,12.98
-91.39,12.99
-91.45,12.99
-91.51,12.99
-91.57,12.98
-91.63,12.99
-91.69,12.98
-91.75,12.98
-91.81,12.99
-91.87,12.99
-91.93,13.00
-91.99,12.99
-92.05,13.00
-92.11,12.99
-92.17,12.99
-92.23,12.99
-92.29,13.00
-92.35,13.00
-92.41,12.99
-92.47,12.99
-92.53,12.98
-92.59,12.98
-92.65,13.00
-92.71,12.99
-92.77,12.99
-92.83,12.98
-92.89,12.99
-92.95,12.99
-93.01,12.99
-93.07,12.99
-93.13,12.99
-93.19,12.98
-93.25,12.97
-93.31,12.98
-93.37,12.99
-93.43,13.00
-93.49,12.99
-93.55,12.97
-93.61,12.98
-93.67,13.00
-93.73,12.99
-93.79,12.98
-93.85,12.99
-93.91,12.99
-93.97,12.98
-94.03,12.99
-94.09,12.99
-94.15,12.98
-94.21,12.98
-94.27,12.99
-94.33,12.99
-94.39,12.99
-94.45,13.00
-94.51,13.00
-94.57,13.00
-94.63,12.98
-94.69,12.99
-94.75,12.99
-94.81,13.00
-94.87,12.99
-94.93,12.99
-94.99,12.98
-95.05,12.99
-95.11,13.00
-95.17,13.00
-95.23,12.98
-95.29,12.98
-95.35,12.98
-95.41,12.98
-95.47,12.98
-95.53,13.00
-95.59,13.00
-95.65,13.00
-95.71,12.99
-95.77,12.98
-95.83,12.98
-95.89,12.99
-95.95,12.99
-96.01,12.99
-96.07,12.99
-96.13,12.99
-96.19,12.99
-96.25,12.98
-96.31,12.98
-96.37,12.99
-96.43,12.99
-96.49,12.98
-96.55,12.99
-96.61,13.00
-96.67,12.99
-96.73,12.99
-96.79,12.99
-96.85,12.99
-96.91,12.98
-96.97,12.98
-97.03,12.98
-97.09,12.98
-97.15,12.98
-97.21,12.99
-97.27,12.97
-97.33,12.98
-97.39,12.98
-97.45,12.99
-97.51,13.00
-97.57,12.99
-97.63,12.99
-97.69,12.99
-97.75,13.00
-97.81,12.99
-97.87,12.99
-97.93,12.99
-97.99,12.98
-98.05,12.97
-98.11,12.98
-98.17,12.99
-98.23,12.99
-98.29,12.99
-98.35,12.99
-98.41,13.00
-98.47,12.99
-98.53,12.99
-98.59,12.99
-98.65,13.00
-98.71,12.99
-98.77,12.99
-98.83,12.99
-98.89,12.99
-98.95,12.99
-99.01,12.99
-99.07,12.98
-99.13,12.99
-99.19,13.00
-99.25,12.99
-99.31,12.99
-99.37,13.00
-99.43,13.00
-99.49,12.99
-99.55,12.98
-99.61,12.99
-99.67,12.99
-99.73,12.99
-99.79,12.99
-99.85,12.99
-99.91,13.00
-99.97,12.99
-100.03,12.99
-100.09,12.99
-100.15,12.99
-100.21,12.99
-100.27,12.98
-100.33,12.98
-100.39,13.00
-100.45,12.98
-100.51,12.98
-100.57,12.99
-100.63,12.99
-100.69,12.99
-100.75,12.99
-100.81,12.99
-100.87,12.99
-100.93,12.99
-100.99,12.98
-101.05,12.99
-101.11,12.98
-101.17,13.00
-101.23,12.99
-101.29,12.99
-101.35,12.98
-101.41,12.98
-101.47,12.98
-101.53,12.99
-101.59,13.00
-101.65,12.98
-101.71,12.98
-101.77,12.99
-101.83,12.99
-101.89,12.98
-101.95,12.99
-102.01,12.98
-102.07,12.98
-102.13,13.00
-102.19,12.99
-102.25,12.98
-102.31,12.99
-102.37,12.98
-102.43,12.99
-102.49,12.99
-102.55,12.99
-102.61,12.99
-102.67,12.99
-102.73,12.98
-102.79,12.99
-102.85,12.99
-102.91,12.99
-102.97,12.99
-103.03,13.00
-103.09,12.99
-103.15,12.99
-103.21,12.99
-103.27,12.98
-103.33,12.99
-103.39,12.98
-103.45,12.98
-103.51,12.99
-103.57,12.99
-103.63,12.99
-103.69,12.99
-103.75,12.99
-103.81,12.99
-103.87,12.99
-103.93,12.99
-103.99,12.99
-104.05,12.99
-104.11,13.00
-104.17,12.99
-104.23,13.00
-104.29,12.99
-104.35,12.99
-104.41,12.99
-104.47,12.99
-104.53,12.98
-104.59,12.99
-104.65,12.99
-104.71,12.98
-104.77,12.99
-104.83,12.98
-104.89,12.99
-104.95,13.00
-105.01,12.99
-105.07,13.00
-105.13,12.98
-105.19,13.00
-105.25,12.98
-105.31,12.99
-105.37,12.98
-105.43,12.99
-105.49,13.00
-105.55,12.99
-105.61,12.99
-105.67,13.00
-105.73,12.99
-105.79,12.99
-105.85,13.00
-105.91,12.99
-105.97,13.00
-106.03,12.99
-106.09,13.00
-106.15,12.99
-106.21,12.98
-106.27,12.99
-106.33,12.98
-106.39,12.99
-106.45,12.99
-106.51,12.99
-106.57,12.98
-106.63,13.00
-106.69,12.99
-106.75,12.98
-106.81,12.99
-106.87,12.98
-106.93,12.99
-106.99,12.98
-107.05,12.98
-107.11,12.99
-107.17,12.99
-107.23,12.99
-107.29,12.99
-107.35,12.99
-107.41,12.99
-107.47,13.00
-107.53,12.99
-107.59,12.99
-107.65,12.98
-107.71,12.98
-107.77,12.98
-107.83,12.98
-107.89,12.99
-107.95,13.00
-108.01,12.99
-108.07,12.99
-108.13,12.98
-108.19,12.99
-108.25,12.98
-108.31,12.99
-108.37,12.99
-108.43,13.00
-108.49,12.98
-108.55,12.99
-108.61,12.99
-108.67,12.99
-108.73,13.00
-108.79,12.99
-108.85,13.00
-108.91,12.99
-108.97,12.99
-109.03,12.99
-109.09,12.99
-109.15,12.98
-109.21,12.98
-109.27,12.98
-109.33,12.99
-109.39,12.99
-109.45,12.99
-109.51,13.00
-109.57,12.99
-109.63,13.00
-109.69,12.99
-109.75,12.98
-109.81,12.98
-109.87,12.99
-109.93,13.00
-109.99,12.99
-110.05,12.99
-110.11,12.99
-110.17,13.01
-110.23,13.00
-110.29,12.99
-110.35,12.98
-110.41,12.98
-110.47,12.99
-110.53,12.99
-110.59,12.99
-110.65,13.00
-110.71,12.99
-110.77,13.00
-110.83,12.99
-110.89,12.99
-110.95,13.00
-111.01,12.99
-111.07,12.98
-111.13,12.99
-111.19,12.99
-111.25,13.00
-111.31,13.00
-111.37,13.00
-111.43,12.99
-111.49,12.99
-111.55,12.99
-111.61,13.00
-111.67,12.99
-111.73,12.99
-111.79,12.99
-111.85,13.00
-111.91,13.00
-111.97,12.99
-112.03,13.00
-112.09,13.00
-112.15,13.00
-112.21,13.00
-112.27,12.99
-112.33,12.98
-112.39,13.01
-112.45,12.98
-112.51,12.98
-112.57,12.99
-112.63,13.00
-112.69,12.99
-112.75,12.99
-112.81,13.00
-112.87,12.99
-112.93,12.99
-112.99,12.99
-113.05,12.99
-113.11,13.00
-113.17,13.00
-113.23,13.00
-113.29,13.00
-113.35,12.99
-113.41,12.98
-113.47,12.98
-113.53,12.99
-113.59,12.99
-113.65,13.01
-113.71,12.99
-113.77,12.99
-113.83,13.00
-113.89,12.99
-113.95,13.00
-114.01,12.98
-114.07,12.99
-114.13,12.99
-114.19,12.99
-114.25,12.99
-114.31,12.99
-114.37,13.01
-114.43,12.99
-114.49,12.99
-114.55,12.98
-114.61,12.99
-114.67,13.00
-114.73,13.00
-114.79,13.00
-114.85,12.99
-114.91,13.01
-114.97,12.99
-115.03,12.99
-115.09,12.99
-115.15,12.99
-115.21,12.99
-115.27,12.99
-115.33,12.99
-115.39,12.99
-115.45,12.98
-115.51,12.99
-115.57,13.00
-115.63,12.99
-115.69,12.99
-115.75,12.99
-115.81,13.00
-115.87,12.98
-115.93,12.99
-115.99,13.00
-116.05,13.00
-116.11,12.99
-116.17,12.99
-116.23,12.99
-116.29,13.00
-116.35,12.99
-116.41,12.99
-116.47,12.99
-116.53,12.99
-116.59,12.98
-116.65,12.99
-116.71,12.99
-116.77,12.99
-116.83,12.99
-116.89,12.98
-116.95,13.00
-117.01,12.99
-117.07,13.00
-117.13,13.01
-117.19,13.00
-117.25,12.99
-117.31,12.99
-117.37,13.00
-117.43,12.98
-117.49,12.98
-117.55,13.00
-117.61,12.99
-117.67,12.99
-117.73,12.99
-117.79,12.98
-117.85,12.99
-117.91,13.00
-117.97,13.01
-118.03,12.99
-118.09,12.99
-118.15,13.00
-118.21,12.99
-118.27,12.99
-118.33,12.99
-118.39,12.99
-118.45,12.99
-118.51,12.98
-118.57,12.99
-118.63,13.00
-118.69,13.01
-118.75,13.00
-118.81,12.98
-118.87,12.99
-118.93,12.99
-118.99,12.99
-119.05,12.99
-119.11,12.99
-119.17,12.99
-119.23,12.99
-119.29,12.98
-119.35,12.98
-119.41,12.99
-119.47,12.98
-119.53,13.00
-119.59,12.99
-119.65,12.98
-119.71,12.99
-119.77,12.99
-119.83,12.99
-119.89,12.98
-119.95,12.99
-120.01,12.98
-120.07,12.99
-120.13,13.01
-120.19,13.00
-120.25,13.00
-120.31,12.99
-120.37,12.99
-120.43,13.00
-120.49,13.00
-120.55,13.00
-120.61,12.99
-120.67,12.99
-120.73,13.00
-120.79,13.00
-120.85,12.99
-120.91,12.98
-120.97,12.98
-121.03,12.99
-121.09,13.00
-121.15,12.99
-121.21,13.00
-121.27,13.01
-121.33,13.00
-121.39,12.99
-121.45,13.00
-121.51,13.00
-121.57,12.99
-121.63,12.99
-121.69,12.99
-121.75,13.00
-121.81,13.00
-121.87,12.99
-121.93,12.99
-121.99,12.99
-122.05,12.98
-122.11,13.00
-122.17,13.00
-122.23,13.00
-122.29,12.99
-122.35,12.99
-122.41,12.99
-122.47,12.99
-122.53,12.99
-122.59,12.98
-122.65,12.99
-122.71,12.99
-122.77,12.99
-122.83,12.98
-122.89,12.99
-122.95,12.99
-123.01,13.00
-123.07,13.00
-123.13,12.99
-123.19,13.00
-123.25,13.00
-123.31,12.99
-123.37,12.99
-123.43,12.99
-123.49,12.99
-123.55,12.99
-123.61,13.00
-123.67,12.99
-123.73,13.00
-123.79,13.01
-123.85,12.99
-123.91,13.00
-123.97,13.00
-124.03,12.99
-124.09,12.99
-124.15,13.00
-124.21,12.98
-124.27,12.99
-124.33,13.00
-124.39,12.99
-124.45,12.99
-124.51,13.00
-124.57,12.99
-124.63,12.98
-124.69,12.99
-124.75,13.00
-124.81,12.99
-124.87,12.99
-124.93,12.98
-124.99,12.99
-125.05,12.99
-125.11,12.99
-125.17,13.00
-125.23,13.00
-125.29,13.01
-125.35,12.99
-125.41,13.00
-125.47,12.99
-125.53,12.99
-125.59,12.99
-125.65,13.00
-125.71,13.00
-125.77,13.00
-125.83,12.99
-125.89,13.00
-125.95,13.00
-126.01,12.99
-126.07,13.00
-126.13,13.00
-126.19,12.99
-126.25,12.99
-126.31,13.01
-126.37,13.00
-126.43,12.99
-126.49,13.00
-126.55,13.00
-126.61,13.00
-126.67,12.99
-126.73,13.00
-126.79,12.99
-126.85,12.99
-126.91,12.99
-126.97,12.99
-127.03,12.99
-127.09,12.99
-127.15,12.99
-127.21,12.99
-127.27,13.00
-127.33,12.99
-127.39,12.99
-127.45,13.00
-127.51,12.99
-127.57,12.99
-127.63,12.99
-127.69,12.99
-127.75,13.01
-127.81,13.00
-127.87,12.99
-127.93,12.99
-127.99,13.00
-128.05,12.99
-128.11,13.01
-128.17,13.01
-128.23,12.99
-128.29,13.00
-128.35,12.99
-128.41,13.00
-128.47,13.00
-128.53,12.99
-128.59,13.00
-128.65,12.99
-128.71,12.99
-128.77,12.99
-128.83,12.99
-128.89,12.99
-128.95,13.00
-129.01,13.00
-129.07,12.99
-129.13,12.99
-129.19,12.99
-129.25,12.98
-129.31,12.99
-129.37,13.00
-129.43,13.00
-129.49,13.00
-129.55,13.00
-129.61,13.00
-129.67,13.00
-129.73,13.01
-129.79,12.99
-129.85,13.01
-129.91,13.00
-129.97,12.99
-130.03,12.99
-130.09,12.99
-130.15,12.99
-130.21,13.00
-130.27,13.00
-130.33,13.00
-130.39,13.00
-130.45,13.00
-130.51,13.00
-130.57,13.00
-130.63,13.00
-130.69,13.00
-130.75,13.00
-130.81,13.00
-130.87,12.99
-130.93,13.00
-130.99,12.98
-131.05,13.01
-131.11,13.00
-131.17,13.00
-131.23,13.01
-131.29,13.00
-131.35,13.00
-131.41,12.99
-131.47,13.00
-131.53,13.00
-131.59,13.00
-131.65,13.00
-131.71,13.00
-131.77,12.99
-131.83,13.01
-131.89,13.01
-131.95,13.00
-132.01,12.99
-132.07,13.00
-132.13,13.00
-132.19,13.00
-132.25,13.01
-132.31,13.00
-132.37,12.99
-132.43,13.00
-132.49,13.00
-132.55,13.00
-132.61,12.99
-132.67,12.99
-132.73,13.00
-132.79,13.00
-132.85,13.00
-132.91,13.01
-132.97,13.01
-133.03,13.00
-133.09,13.00
-133.15,13.00
-133.21,13.00
-133.27,12.99
-133.33,13.00
-133.39,13.00
-133.45,13.00
-133.51,13.00
-133.57,13.00
-133.63,13.00
-133.69,13.00
-133.75,13.00
-133.81,13.00
-133.87,12.99
-133.93,13.00
-133.99,13.01
-134.05,13.00
-134.11,13.00
-134.17,13.00
-134.23,13.00
-134.29,12.99
-134.35,13.00
-134.41,13.00
-134.47,13.00
-134.53,13.00
-134.59,12.99
-134.65,13.00
-134.71,12.99
-134.77,12.99
-134.83,13.00
-134.89,13.00
-134.95,13.00
-135.01,13.00
-135.07,13.00
-135.13,12.99
-135.19,13.00
-135.25,13.00
-135.31,13.00
-135.37,12.99
-135.43,13.00
-135.49,13.00
-135.55,13.00
-135.61,13.00
-135.67,13.00
-135.73,13.00
-135.79,12.99
-135.85,13.00
-135.91,13.00
-135.97,12.99
-136.03,12.99
-136.09,13.00
-136.15,12.99
-136.21,13.00
-136.27,13.00
-136.33,13.00
-136.39,13.00
-136.45,13.00
-136.51,13.00
-136.57,12.99
-136.63,13.00
-136.69,13.01
-136.75,13.00
-136.81,13.00
-136.87,13.00
-136.93,13.00
-136.99,13.00
-137.05,13.00
-137.11,12.99
-137.17,13.00
-137.23,13.00
-137.29,12.99
-137.35,13.00
-137.41,13.00
-137.47,13.00
-137.53,13.00
-137.59,13.00
-137.65,13.01
-137.71,13.00
-137.77,13.00
-137.83,13.00
-137.89,12.99
-137.95,13.00
-138.01,12.99
-138.07,12.99
-138.13,13.00
-138.19,13.00
-138.25,13.00
-138.31,12.99
-138.37,12.99
-138.43,13.00
-138.49,12.99
-138.55,13.00
-138.61,13.01
-138.67,13.00
-138.73,13.00
-138.79,13.00
-138.85,13.01
-138.91,13.00
-138.97,12.99
-139.03,12.99
-139.09,13.00
-139.15,13.00
-139.21,12.99
-139.27,12.99
-139.33,13.00
-139.39,13.00
-139.45,12.99
-139.51,12.98
-139.57,12.99
-139.63,13.01
-139.69,13.00
-139.75,13.00
-139.81,13.00
-139.87,13.00
-139.93,13.01
-139.99,13.00
-140.05,13.00
-140.11,13.00
-140.17,13.00
-140.23,13.00
-140.29,13.02
-140.35,13.00
-140.41,13.00
-140.47,13.00
-140.53,13.00
-140.59,13.00
-140.65,13.01
-140.71,13.00
-140.77,13.01
-140.83,13.00
-140.89,13.01
-140.95,12.99
-141.01,13.00
-141.07,13.00
-141.13,13.00
-141.19,13.00
-141.25,13.00
-141.31,13.01
-141.37,13.00
-141.43,12.99
-141.49,13.01
-141.55,13.01
-141.61,13.01
-141.67,13.00
-141.73,13.00
-141.79,13.01
-141.85,12.99
-141.91,12.99
-141.97,12.99
-142.03,13.01
-142.09,13.00
-142.15,13.00
-142.21,13.00
-142.27,13.00
-142.33,13.00
-142.39,12.99
-142.45,13.00
-142.51,13.00
-142.57,13.01
-142.63,13.00
-142.69,13.00
-142.75,13.00
-142.81,13.00
-142.87,13.00
-142.93,13.00
-142.99,13.01
-143.05,13.00
-143.11,12.99
-143.17,13.00
-143.23,13.00
-143.29,13.00
-143.35,13.00
-143.41,13.00
-143.47,12.99
-143.53,13.00
-143.59,12.99
-143.65,13.00
-143.71,13.00
-143.77,13.00
-143.83,13.01
-143.89,13.01
-143.95,12.99
-144.01,12.99
-144.07,13.00
-144.13,12.99
-144.19,12.99
-144.25,12.99
-144.31,13.01
-144.37,13.01
-144.43,13.00
-144.49,13.00
-144.55,13.00
-144.61,13.00
-144.67,13.00
-144.73,13.01
-144.79,13.01
-144.85,13.00
-144.91,12.99
-144.97,13.00
-145.03,13.00
-145.09,13.00
-145.15,12.99
-145.21,13.00
-145.27,12.99
-145.33,13.01
-145.39,13.00
-145.45,13.01
-145.51,12.99
-145.57,12.99
-145.63,13.00
-145.69,13.00
-145.75,12.99
-145.81,13.00
-145.87,12.99
-145.93,13.00
-145.99,13.00
-146.05,13.00
-146.11,12.99
-146.17,12.99
-146.23,13.00
-146.29,13.00
-146.35,13.00
-146.41,13.00
-146.47,13.00
-146.53,13.00
-146.59,12.99
-146.65,12.99
-146.71,13.00
-146.77,13.00
-146.83,12.99
-146.89,13.00
-146.95,13.00
-147.01,13.00
-147.07,13.00
-147.13,13.00
-147.19,13.01
-147.25,13.00
-147.31,13.00
-147.37,12.99
-147.43,13.00
-147.49,13.00
-147.55,13.00
-147.61,13.01
-147.67,12.99
-147.73,13.00
-147.79,13.00
-147.85,13.01
-147.91,13.00
-147.97,13.00
-148.03,13.00
-148.09,12.99
-148.15,12.99
-148.21,13.00
-148.27,13.01
-148.33,12.99
-148.39,12.99
-148.45,13.01
-148.51,13.00
-148.57,12.99
-148.63,13.01
-148.69,13.00
-148.75,12.99
-148.81,13.01
-148.87,13.01
-148.93,13.01
-148.99,13.00
-149.05,13.00
-149.11,13.00
-149.17,13.00
-149.23,13.00
-149.29,13.00
-149.35,12.99
-149.41,13.01
-149.47,13.00
-149.53,13.01
-149.59,12.99
-149.65,13.00
-149.71,13.00
-149.77,13.01
-149.83,13.00
-149.89,13.00
-149.95,13.01
-150.01,12.99
-150.07,13.01
-150.13,13.00
-150.19,13.00
-150.25,13.00
-150.31,13.00
-150.37,13.01
-150.43,12.99
-150.49,12.99
-150.55,12.99
-150.61,13.00
-150.67,13.00
-150.73,13.01
-150.79,13.00
-150.85,13.00
-150.91,12.99
-150.97,13.00
-151.03,13.00
-151.09,12.99
-151.15,13.00
-151.21,13.00
-151.27,13.00
-151.33,13.00
-151.39,13.00
-151.45,13.00
-151.51,12.99
-151.57,13.00
-151.63,13.00
-151.69,13.00
-151.75,12.99
-151.81,13.00
-151.87,13.01
-151.93,12.99
-151.99,13.00
-152.05,13.00
-152.11,13.00
-152.17,13.00
-152.23,13.00
-152.29,13.00
-152.35,13.00
-152.41,13.00
-152.47,13.00
-152.53,13.01
-152.59,13.01
-152.65,13.01
-152.71,13.00
-152.77,12.99
-152.83,13.00
-152.89,12.99
-152.95,13.00
-153.01,13.00
-153.07,12.99
-153.13,13.00
-153.19,13.00
-153.25,13.00
-153.31,13.00
-153.37,13.01
-153.43,13.00
-153.49,13.00
-153.55,13.00
-153.61,13.00
-153.67,13.00
-153.73,12.99
-153.79,13.00
-153.85,13.00
-153.91,12.99
-153.97,12.99
-154.03,13.00
-154.09,12.99
-154.15,13.01
-154.21,13.00
-154.27,13.00
-154.33,13.00
-154.39,13.00
-154.45,13.00
-154.51,13.00
-154.57,13.00
-154.63,13.00
-154.69,13.00
-154.75,12.99
-154.81,13.00
-154.87,13.00
-154.93,13.00
-154.99,13.00
-155.05,13.00
-155.11,13.01
-155.17,13.00
-155.23,12.99
-155.29,12.99
-155.35,13.01
-155.41,13.01
-155.47,13.00
-155.53,13.00
-155.59,13.00
-155.65,13.00
-155.71,13.00
-155.77,12.99
-155.83,12.99
-155.89,13.00
-155.95,13.00
-156.01,13.00
-156.07,13.01
-156.13,13.00
-156.19,13.00
-156.25,13.00
-156.31,12.99
-156.37,13.00
-156.43,13.01
-156.49,12.99
-156.55,13.00
-156.61,13.00
-156.67,13.01
-156.73,12.99
-156.79,13.00
-156.85,13.01
-156.91,13.01
-156.97,13.00
-157.03,13.00
-157.09,13.00
-157.15,12.99
-157.21,13.00
-157.27,13.00
-157.33,13.00
-157.39,13.01
-157.45,13.00
-157.51,13.00
-157.57,12.99
-157.63,13.00
-157.69,12.99
-157.75,13.01
-157.81,13.00
-157.87,13.00
-157.93,12.99
-157.99,13.00
-158.05,13.00
-158.11,13.00
-158.17,13.01
-158.23,13.00
-158.29,13.00
-158.35,13.00
-158.41,12.99
-158.47,13.00
-158.53,13.00
-158.59,13.00
-158.65,13.01
-158.71,13.00
-158.77,13.00
-158.83,13.00
-158.89,13.00
-158.95,13.00
-159.01,13.00
-159.07,12.99
-159.13,12.99
-159.19,13.00
-159.25,13.00
-159.31,13.00
-159.37,13.00
-159.43,13.01
-159.49,13.01
-159.55,12.99
-159.61,12.99
-159.67,13.00
-159.73,13.00
-159.79,13.00
-159.85,13.01
-159.91,13.01
-159.97,12.99
-160.03,13.00
-160.09,12.99
-160.15,13.01
-160.21,13.01
-160.27,13.01
-160.33,13.01
-160.39,13.01
-160.45,13.00
-160.51,12.99
-160.57,13.00
-160.63,13.00
-160.69,12.99
-160.75,13.00
-160.81,13.00
-160.87,13.00
-160.93,13.00
-160.99,13.00
-161.05,13.00
-161.11,13.01
-161.17,13.01
-161.23,13.02
-161.29,13.00
-161.35,13.01
-161.41,13.00
-161.47,12.99
-161.53,13.00
-161.59,12.99
-161.65,13.00
-161.71,13.00
-161.77,13.00
-161.83,13.00
-161.89,13.00
-161.95,13.00
-162.01,13.00
-162.07,13.00
-162.13,13.00
-162.19,13.08
-162.25,13.55
-162.31,14.33
-162.37,15.02
-162.43,15.57
-162.49,15.93
-162.55,16.22
-162.61,16.44
-162.67,16.60
-162.73,16.70
-162.79,16.75
-162.85,16.80
-162.91,16.83
-162.97,16.84
-163.03,16.86
-163.09,16.87
-163.15,16.88
-163.21,16.90
-163.27,16.91
-163.33,16.93
-163.39,16.92
-163.45,16.92
-163.51,16.93
-163.57,16.92
-163.63,16.93
-163.69,16.93
-163.75,16.93
-163.81,16.94
-163.87,16.93
-163.93,16.93
-163.99,16.92
-164.05,16.94
-164.11,16.93
-164.17,16.92
-164.23,16.93
-164.29,16.94
-164.35,16.94
-164.41,16.95
-164.47,16.93
-164.53,16.95
-164.59,16.93
-164.65,16.94
-164.71,16.94
-164.77,16.94
-164.83,16.94
-164.89,16.93
-164.95,16.94
-165.01,16.93
-165.07,16.93
-165.13,16.93
-165.19,16.94
-165.25,16.95
-165.31,16.94
-165.37,16.94
-165.43,16.94
-165.49,16.94
-165.55,16.93
-165.61,16.93
-165.67,16.94
-165.73,16.95
-165.79,16.93
-165.85,16.94
-165.91,16.93
-165.97,16.93
-166.03,16.94
-166.09,16.94
-166.15,16.94
-166.21,16.94
-166.27,16.93
-166.33,16.93
-166.39,16.93
-166.45,16.94
-166.51,16.94
-166.57,16.94
-166.63,16.96
-166.69,16.95
-166.75,16.94
-166.81,16.94
-166.87,16.95
-166.93,16.94
-166.99,16.94
-167.05,16.94
-167.11,16.95
-167.17,16.95
-167.23,16.94
-167.29,16.94
-167.35,16.93
-167.41,16.94
-167.47,16.94
-167.53,16.94
-167.59,16.95
-167.65,16.95
-167.71,16.95
-167.77,16.95
-167.83,16.95
-167.89,16.95
-167.95,16.95
-168.01,16.95
-168.07,16.94
-168.13,16.93
-168.19,16.94
-168.25,16.95
-168.31,16.95
-168.37,16.94
-168.43,16.95
-168.49,16.95
-168.55,16.94
-168.61,16.95
-168.67,16.95
-168.73,16.95
-168.79,16.96
-168.85,16.95
-168.91,16.94
-168.97,16.94
-169.03,16.95
-169.09,16.94
-169.15,16.94
-169.21,16.96
-169.27,16.95
-169.33,16.95
-169.39,16.95
-169.45,16.94
-169.51,16.96
-169.57,16.95
-169.63,16.95
-169.69,16.95
-169.75,16.95
-169.81,16.94
-169.87,16.95
-169.93,16.96
-169.99,16.96
-170.05,16.96
-170.11,16.96
-170.17,16.96
-170.23,16.95
-170.29,16.95
-170.35,16.95
-170.41,16.96
-170.47,16.94
-170.53,16.96
-170.59,16.95
-170.65,16.96
-170.71,16.95
-170.77,16.96
-170.83,16.96
-170.89,16.96
-170.95,16.96
-171.01,16.94
-171.07,16.95
-171.13,16.95
-171.19,16.95
-171.25,16.95
-171.31,16.95
-171.37,16.94
-171.43,16.95
-171.49,16.95
-171.55,16.96
-171.61,16.95
-171.67,16.95
-171.73,16.95
-171.79,16.96
-171.85,16.95
-171.91,16.96
-171.97,16.97
-172.03,16.96
-172.09,16.94
-172.15,16.95
-172.21,16.96
-172.27,16.95
-172.33,16.94
-172.39,16.94
-172.45,16.96
-172.51,16.96
-172.57,16.95
-172.63,16.95
-172.69,16.96
-172.75,16.96
-172.81,16.95
-172.87,16.95
-172.93,16.95
-172.99,16.95
-173.05,16.96
-173.11,16.96
-173.17,16.97
-173.23,16.96
-173.29,16.96
-173.35,16.96
-173.41,16.96
-173.47,16.96
-173.53,16.95
-173.59,16.95
-173.65,16.96
-173.71,16.96
-173.77,16.96
-173.83,16.96
-173.89,16.95
-173.95,16.95
-174.01,16.96
-174.07,16.96
-174.13,16.96
-174.19,16.96
-174.25,16.95
-174.31,16.95
-174.37,16.96
-174.43,16.97
-174.49,16.97
-174.55,16.96
-174.61,16.96
-174.67,16.96
-174.73,16.96
-174.79,16.97
-174.85,16.96
-174.91,16.96
-174.97,16.97
-175.03,16.96
-175.09,16.96
-175.15,16.96
-175.21,16.96
-175.27,16.97
-175.33,16.96
-175.39,16.96
-175.45,16.96
-175.51,16.97
-175.57,16.96
-175.63,16.97
-175.69,16.96
-175.75,16.96
-175.81,16.96
-175.87,16.96
-175.93,16.95
-175.99,16.97
-176.05,16.96
-176.11,16.96
-176.17,16.96
-176.23,16.96
-176.29,16.96
-176.35,16.96
-176.41,16.96
-176.47,16.96
-176.53,16.96
-176.59,16.97
-176.65,16.97
-176.71,16.96
-176.77,16.97
-176.83,16.97
-176.89,16.97
-176.95,16.96
-177.01,16.96
-177.07,16.95
-177.13,16.96
-177.19,16.96
-177.25,16.96
-177.31,16.96
-177.37,16.96
-177.43,16.96
-177.49,16.97
-177.55,16.96
-177.61,16.98
-177.67,16.97
-177.73,16.97
-177.79,16.97
-177.85,16.98
-177.91,16.97
-177.97,16.97
-178.03,16.96
-178.09,16.97
-178.15,16.96
-178.21,16.97
-178.27,16.96
-178.33,16.97
-178.39,16.96
-178.45,16.98
-178.51,16.96
-178.57,16.96
-178.63,16.98
-178.69,16.96
-178.75,16.97
-178.81,16.98
-178.87,16.97
-178.93,16.97
-178.99,16.97
-179.05,16.97
-179.11,16.96
-179.17,16.97
-179.23,16.98
-179.29,16.98
-179.35,16.97
-179.41,16.96
-179.47,16.98
-179.53,16.98
-179.59,16.97
-179.65,16.97
-179.71,16.97
-179.77,16.97
-179.83,16.97
-179.89,16.97
-179.95,16.98
-180.01,16.97
-180.07,16.98
-180.13,16.97
-180.19,16.96
-180.25,16.97
-180.31,16.97
-180.37,16.97
-180.43,16.97
-180.49,16.98
-180.55,16.98
-180.61,16.98
-180.67,16.98
-180.73,16.97
-180.79,16.97
-180.85,16.96
-180.91,16.97
-180.97,16.98
-181.03,16.97
-181.09,16.98
-181.15,16.97
-181.21,16.97
-181.27,16.97
-181.33,16.97
-181.39,16.97
-181.45,16.98
-181.51,16.97
-181.57,16.97
-181.63,16.97
-181.69,16.97
-181.75,16.98
-181.81,16.97
-181.87,16.97
-181.93,16.98
-181.99,16.98
-182.05,16.98
-182.11,16.97
-182.17,16.98
-182.23,16.98
-182.29,16.98
-182.35,16.98
-182.41,16.98
-182.47,16.98
-182.53,16.97
-182.59,16.98
-182.65,16.97
-182.71,16.98
-182.77,16.97
-182.83,16.97
-182.89,16.98
-182.95,16.98
-183.01,16.98
-183.07,16.97
-183.13,16.97
-183.19,16.97
-183.25,16.97
-183.31,16.98
-183.37,16.97
-183.43,16.97
-183.49,16.98
-183.55,16.98
-183.61,16.98
-183.67,16.98
-183.73,16.97
-183.79,16.98
-183.85,16.98
-183.91,16.97
-183.97,16.98
-184.03,16.97
-184.09,16.97
