D,T
-235.095,17.99775
-235.495,18.00725
-235.895,18.0155
-236.295,18.04025
-236.695,18.0465
-237.095,18.07425
-237.495,18.091
-237.895,18.108
-238.295,18.14375
-238.695,18.18575
-239.095,18.2185
-239.495,18.2305
-239.895,18.24375
-240.295,18.269
-240.695,18.27
-241.095,18.30025
-241.495,18.329
-241.895,18.337
-242.295,18.36625
-242.695,18.3885
-243.095,18.4115
-243.495,18.4465
-243.895,18.484
-244.295,18.50775
-244.695,18.564
-245.095,18.584
-245.495,18.587
-245.895,18.591
-246.295,18.59625
-246.695,18.57825
-247.095,18.5895
-247.495,18.5915
-247.895,18.59
-248.295,18.5895
-248.695,18.5875
-249.095,18.58375
-249.495,18.5975
-249.895,18.65975
-250.295,18.679
-250.695,18.679
-251.095,18.69
-251.495,18.6885
-251.895,18.683
-252.295,18.678
-252.695,18.677
-253.095,18.67575
-253.495,18.69225
-253.895,18.68575
-254.295,18.6855
-254.695,18.68125
-255.095,18.688
-255.495,18.68175
-255.895,18.681
-256.295,18.68775
-256.695,18.67625
-257.095,18.674
-257.495,18.687
-257.895,18.6845
-258.295,18.74225
-258.695,18.75825
-259.095,18.773
-259.495,18.77725
-259.895,18.80075
-260.295,18.7945
-260.695,18.79075
-261.095,18.793
-261.495,18.80525
-261.895,18.811
-262.295,18.8245
-262.695,18.8205
-263.095,18.8175
-263.495,18.83075
-263.895,18.8255
-264.295,18.843
-264.695,18.90025
-265.095,19.15375
-265.495,19.2725
-265.895,19.28825
-266.295,19.29275
-266.695,19.28725
-267.095,19.30075
-267.495,19.29925
-267.895,19.29975
-268.295,19.3015
-268.695,19.29125
-269.095,19.3055
-269.495,19.296
-269.895,19.30225
-270.295,19.30425
-270.695,19.30675
-271.095,19.30625
-271.495,19.3035
-271.895,19.3085
-272.295,19.3005
-272.695,19.3065
-273.095,19.3025
-273.495,19.30175
-273.895,19.29975
-274.295,19.29825
-274.695,19.30825
-275.095,19.31325
-275.495,19.31075
-275.895,19.30625
-276.295,19.30925
-276.695,19.30175
-277.095,19.31175
-277.495,19.3115
-277.895,19.308
-278.295,19.31575
-278.695,19.31525
-279.095,19.321
-279.495,19.311
-279.895,19.30975
-280.295,19.32275
-280.695,19.302
-281.095,19.32225
-281.495,19.299
-281.895,19.3205
-282.295,19.322
-282.695,19.30675
-283.095,19.30875
-283.495,19.3065
-283.895,19.332
-284.295,19.40475
-284.695,19.46675
-285.095,19.4825
-285.495,19.48075
-285.895,19.4915
-286.295,19.49
-286.695,19.5015
-287.095,19.502
-287.495,19.502
-287.895,19.4985
-288.295,19.499
-288.695,19.49125
-289.095,19.4895
-289.495,19.5015
-289.895,19.49475
-290.295,19.49725
-290.695,19.49975
-291.095,19.48825
-291.495,19.49725
-291.895,19.49475
-292.295,19.4985
-292.695,19.49825
-293.095,19.49325
-293.495,19.49675
-293.895,19.49375
-294.295,19.49025
-294.695,19.494
-295.095,19.4935
-295.495,19.4895
-295.895,19.487
-296.295,19.46225
-296.695,19.36275
-297.095,19.31075
-297.495,19.283
-297.895,19.26925
-298.295,19.057
-298.695,18.8645
-299.095,18.826
-299.495,18.8375
-299.895,18.8145
-300.295,18.80675
-300.695,18.794
-301.095,18.796
-301.495,18.82625
-301.895,18.83175
-302.295,18.8315
-302.695,18.82125
-303.095,18.82525
-303.495,18.82425
-303.895,18.81975
-304.295,18.81975
-304.695,18.8245
-305.095,18.82375
-305.495,18.8105
-305.895,18.81875
-306.295,18.8095
-306.695,18.829
-307.095,18.8035
-307.495,18.82875
-307.895,18.80325
-308.295,18.81575
-308.695,18.8225
-309.095,18.817
-309.495,18.8085
-309.895,18.82125
-310.295,18.81975
-310.695,18.82575
-311.095,18.832
-311.495,18.84075
-311.895,18.8255
-312.295,18.8145
-312.695,18.777
-313.095,18.69925
-313.495,18.60725
-313.895,18.56925
-314.295,18.56425
-314.695,18.5695
-315.095,18.5665
-315.495,18.5715
-315.895,18.611
-316.295,18.63975
