D,T
-211.13,16.089
-212.13,16.09
-213.13,16.092
-214.13,16.093
-215.13,16.093
-216.13,16.092
-217.13,16.092
-218.13,16.091
-219.13,16.093
-220.13,16.093
-221.13,16.094
-222.13,16.094
-223.13,16.096
-224.13,16.096
-225.13,16.095
-226.13,16.097
-227.13,16.093
-228.13,16.097
-229.13,16.097
-230.13,16.096
-231.13,16.094
-232.13,16.101
-233.13,16.097
-234.13,16.094
-235.13,16.098
-236.13,16.098
-237.13,16.103
-238.13,16.102
-239.13,16.097
-240.13,16.102
-241.13,16.102
-242.13,16.101
-243.13,16.098
-244.13,16.099
-245.13,16.102
-246.13,16.102
-247.13,16.102
-248.13,16.099
-249.13,16.096
-250.13,16.087
-251.13,16.091
-252.13,16.082
-253.13,16.08
-254.13,16.087
-255.13,16.078
-256.13,16.088
-257.13,16.088
-258.13,16.094
-259.13,16.094
-260.13,16.095
-261.13,16.101
-262.13,16.11
-263.13,16.12
-264.13,16.126
-265.13,16.13
-266.13,16.141
-267.13,16.155
-268.13,16.163
-269.13,16.191
-270.13,16.197
-271.13,16.227
-272.13,16.262
-273.13,16.267
-274.13,16.271
-275.13,16.269
-276.13,16.272
-277.13,16.278
-278.13,16.312
-279.13,16.342
-280.13,16.355
-281.13,16.371
-282.13,16.379
-283.13,16.4
-284.13,16.415
-285.13,16.432
-286.13,16.472
-287.13,16.494
-288.13,16.531
-289.13,16.556
-290.13,16.594
-291.13,16.633
-292.13,16.66
-293.13,16.681
-294.13,16.707
-295.13,16.722
-296.13,16.757
-297.13,16.785
-298.13,16.833
-299.13,16.879
-300.13,16.938
-301.13,16.979
-302.13,16.997
-303.13,17.028
-304.13,17.068
-305.13,17.142
-306.13,17.215
-307.13,17.303
-308.13,17.358
-309.13,17.415
-310.13,17.461
-311.13,17.5
-312.13,17.562
-313.13,17.61
-314.13,17.644
-315.13,17.693
-316.13,17.757
-317.13,17.806
-318.13,17.874
-319.13,17.917
-320.13,17.957
-321.13,17.998
-322.13,18.131
-323.13,18.26
-324.13,18.456
-325.13,18.926
-326.13,19.129
-327.13,19.135
-328.13,19.137
-329.13,19.138
-330.13,19.139
-331.13,19.146
-332.13,19.143
-333.13,19.146
-334.13,19.156
-335.13,19.153
-336.13,19.15
-337.13,19.154
-338.13,19.159
-339.13,19.156
-340.13,19.161
-341.13,19.162
-342.13,19.164
-343.13,19.164
-344.13,19.168
-345.13,19.17
-346.13,19.17
-347.13,19.167
-348.13,19.171
-349.13,19.164
-350.13,19.167
-351.13,19.172
-352.13,19.17
-353.13,19.171
-354.13,19.169
-355.13,19.17
-356.13,19.173
-357.13,19.172
-358.13,19.173
-359.13,19.175
-360.13,19.178
-361.13,19.175
-362.13,19.174
-363.13,19.174
-364.13,19.179
-365.13,19.178
-366.13,19.179
-367.13,19.18
-368.13,19.177
-369.13,19.16
-370.13,19.313
-371.13,19.606
-372.13,19.618
-373.13,19.622
-374.13,19.618
-375.13,19.625
-376.13,19.63
-377.13,19.627
-378.13,19.63
-379.13,19.637
-380.13,19.632
-381.13,19.632
-382.13,19.628
-383.13,19.629
-384.13,19.668
-385.13,19.983
-386.13,20.299
-387.13,20.555
-388.13,20.882
-389.13,21.115
-390.13,21.129
-391.13,21.124
-392.13,21.74
-393.13,21.971
-394.13,21.993
-395.13,21.998
-396.13,22.016
-397.13,22.13
-398.13,22.211
-399.13,22.207
-400.13,22.214
-401.13,22.22
-402.13,22.218
-403.13,22.217
-404.13,22.222
-405.13,22.225
-406.13,22.238
-407.13,22.236
-408.13,22.111
-409.13,22.048
-410.13,21.932
-411.13,21.831
-412.13,21.909
-413.13,21.969
-414.13,21.974
-415.13,21.984
-416.13,21.991
-417.13,22.011
-418.13,22.089
-419.13,22.187
-420.13,22.317
-421.13,22.334
-422.13,22.339
-423.13,22.333
-424.13,22.338
-425.13,22.329
-426.13,22.332
-427.13,22.33
-428.13,22.331
-429.13,22.335
-430.13,22.325
-431.13,22.329
-432.13,22.327
-433.13,22.329
-434.13,22.33
-435.13,22.331
-436.13,22.326
-437.13,22.33
-438.13,22.325
-439.13,22.327
-440.13,22.33
-441.13,22.331
-442.13,22.332
-443.13,22.33
-444.13,22.331
-445.13,22.398
-446.13,22.422
-447.13,22.429
-448.13,22.563
-449.13,22.575
-450.13,22.57
-451.13,22.59
-452.13,22.666
-453.13,22.744
-454.13,22.832
-455.13,22.957
-456.13,23.01
-457.13,23.017
-458.13,23.023
-459.13,23.022
-460.13,23.023
-461.13,23.029
-462.13,23.034
-463.13,23.038
-464.13,23.036
-465.13,23.036
-466.13,23.041
-467.13,23.046
-468.13,23.056
-469.13,23.059
-470.13,23.06
-471.13,23.064
-472.13,23.059
-473.13,23.054
-474.13,23.055
-475.13,23.054
-476.13,23.053
-477.13,23.058
-478.13,23.051
-479.13,23.058
-480.13,23.054
-481.13,23.058
-482.13,23.059
-483.13,23.056
-483.93,23.06
