D,T
-195.13,16.99244898
-195.63,16.99061224
-196.13,16.99734694
-196.63,17.00408163
-197.13,17.0044898
-197.63,17.00040816
-198.13,16.99816327
-198.63,16.99367347
-199.13,16.99816327
-199.63,16.99510204
-200.13,16.99877551
-200.63,17.0022449
-201.13,17.00306122
-201.63,17.00122449
-202.13,17.0022449
-202.63,17.00204082
-203.13,16.9922449
-203.63,17.00102041
-204.13,16.99469388
-204.63,16.99897959
-205.13,16.99714286
-205.63,17.00020408
-206.13,17.01693878
-206.63,17.03693878
-207.13,17.03469388
-207.63,17.03285714
-208.13,17.01653061
-208.63,17.01428571
-209.13,17.00265306
-209.63,17.01
-210.13,17.00510204
-210.63,17.00122449
-211.13,17.0022449
-211.63,17.00877551
-212.13,17.00714286
-212.63,17.00367347
-213.13,17.00877551
-213.63,17.00489796
-214.13,17.01020408
-214.63,17.01530612
-215.13,17.00979592
-215.63,17.01959184
-216.13,17.00979592
-216.63,17.00510204
-217.13,17.01040816
-217.63,17.00877551
-218.13,17.01346939
-218.63,17.01285714
-219.13,17.01836735
-219.63,17.01428571
-220.13,17.01612245
-220.63,17.01285714
-221.13,17.01204082
-221.63,17.01714286
-222.13,17.01571429
-222.63,17.01489796
-223.13,17.00836735
-223.63,17.01387755
-224.13,17.01857143
-224.63,17.01571429
-225.13,17.01836735
-225.63,17.01632653
-226.13,17.01795918
-226.63,17.02510204
-227.13,17.01204082
-227.63,17.02183673
-228.13,17.01857143
-228.63,17.01836735
-229.13,17.01857143
-229.63,17.01632653
-230.13,17.02040816
-230.63,17.01877551
-231.13,17.01612245
-231.63,17.01959184
-232.13,17.01734694
-232.63,17.01816327
-233.13,17.01653061
-233.63,17.01877551
-234.13,17.02163265
-234.63,17.02204082
-235.13,17.01693878
-235.63,17.01673469
-236.13,17.02183673
-236.63,17.01714286
-237.13,17.0177551
-237.63,17.01877551
-238.13,17.02387755
-238.63,17.0177551
-239.13,17.02
-239.63,17.02285714
-240.13,17.01632653
-240.63,17.01897959
-241.13,17.01938776
-241.63,17.02204082
-242.13,17.01469388
-242.63,17.01795918
-243.13,17.01510204
-243.63,17.01795918
-244.13,17.01897959
-244.63,17.02061224
-245.13,17.01877551
-245.63,17.01591837
-246.13,17.02020408
-246.63,17.02040816
-247.13,17.02326531
-247.63,17.02
-248.13,17.01755102
-248.63,17.02
-249.13,17.01795918
-249.63,17.02285714
-250.13,17.02122449
-250.63,17.02040816
-251.13,17.01959184
-251.63,17.01755102
-252.13,17.02102041
-252.63,17.02081633
-253.13,17.01938776
-253.63,17.02204082
-254.13,17.01857143
-254.63,17.01979592
-255.13,17.01714286
-255.63,17.01938776
-256.13,17.02061224
-256.63,17.02102041
-257.13,17.02081633
-257.63,17.02102041
-258.13,17.01918367
-258.63,17.02020408
-259.13,17.02040816
-259.63,17.01918367
-260.13,17.01591837
-260.63,17.02102041
-261.13,17.01877551
-261.63,17.02102041
-262.13,17.02081633
-262.63,17.02020408
-263.13,17.01836735
-263.63,17.02183673
-264.13,17.01959184
-264.63,17.01918367
-265.13,17.0222449
-265.63,17.0222449
-266.13,17.02183673
-266.63,17.02265306
-267.13,17.01938776
-267.63,17.02163265
-268.13,17.02367347
-268.63,17.02306122
-269.13,17.02
-269.63,17.02
-270.13,17.02489796
-270.63,17.02244898
-271.13,17.02122449
-271.63,17.02428571
-272.13,17.02142857
-272.63,17.02
-273.13,17.02020408
-273.63,17.02428571
-274.13,17.02489796
-274.63,17.0222449
-275.13,17.0255102
-275.63,17.02408163
-276.13,17.02673469
-276.63,17.02387755
-277.13,17.02612245
-277.63,17.02816327
-278.13,17.02795918
-278.63,17.02795918
-279.13,17.02285714
-279.63,17.02612245
-280.13,17.03265306
-280.63,17.0222449
-281.13,17.03469388
-281.63,17.03102041
-282.13,17.03020408
-282.63,17.02857143
-283.13,17.03
-283.63,17.03102041
-284.13,17.02755102
-284.63,17.03469388
-285.13,17.03040816
-285.63,17.02959184
-286.13,17.03244898
-286.63,17.02877551
-287.13,17.03265306
-287.63,17.03142857
-288.13,17.03632653
-288.63,17.04326531
-289.13,17.04571429
-289.63,17.04653061
-290.13,17.04510204
-290.63,17.04142857
-291.13,17.03734694
-291.63,17.03755102
-292.13,17.03816327
-292.63,17.03959184
-293.13,17.03816327
-293.63,17.04040816
-294.13,17.04265306
-294.63,17.12571429
-295.13,17.84081633
-295.63,18.54489796
-296.13,18.70408163
-296.63,18.6277551
-297.13,18.57122449
-297.63,18.50142857
-298.13,18.51061224
-298.63,18.56755102
-299.13,18.5977551
-299.63,18.63734694
-299.91,18.66
