55PT,unnamed,441917.5,549870.5,-477.6,NE190H,170,2,82,
55PU,unnamed,441205.3333333333,549916.9333333333,-400.46666666666664,NE190H,150,4.7,353,
3EZE,unnamed,437162.53846153844,546302.0769230769,-267.15384615384613,NE340H,130,2.2,42,
3EYD,unnamed,435789.2,545943.2,-210.8,NE340H,140,2.6,49,
3EYE,unnamed,435986.25,545781.5,-218.0,NE340H,140,0,90,
3EYF,unnamed,435730.4285714286,546077.0,-209.42857142857142,NE340H,150,1.4,77,
3F05,unnamed,438041.0,547759.4,-336.8,NE340H,140,3.9,65,
3F06,unnamed,438201.71428571426,547938.1428571428,-351.2857142857143,NE340H,140,4.1,31,
3EZC,unnamed,436691.5,546952.6666666666,-265.5,NE340H,130,2,52,
3EZD,unnamed,436874.1666666667,546861.5,-269.3333333333333,NE340H,130,2.4,56,
3EZY,unnamed,437975.0,547046.5,-302.25,NE340H,110,0.7,40,
3F00,unnamed,438028.25,545949.75,-279.5,NE340H,100,0.8,250,
3F01,unnamed,438837.6666666667,546888.75,-338.9166666666667,NE340H,90,2.9,77,
3F02,unnamed,438579.64285714284,547160.5714285715,-333.0,NE340H,90,2.6,60,
3F03,unnamed,438486.26666666666,547464.9333333333,-336.26666666666665,NE340H,100,2.4,43,
3F04,unnamed,438087.1666666667,547367.6666666666,-318.1666666666667,NE340H,100,2.8,77,
3EZW,unnamed,437841.28571428574,547192.5714285715,-307.2857142857143,NE340H,110,2.4,37,
3EZX,unnamed,437706.4166666667,547027.3333333334,-299.75,NE340H,170,1.7,40,
3EZS,unnamed,437443.0,547645.875,-309.875,NE340H,130,2.7,52,
3EZT,unnamed,437817.6,547555.15,-321.35,NE340H,130,3.1,44,
3EZU,unnamed,437850.55555555556,547863.6666666666,-332.3333333333333,NE340H,130,2.1,52,
3EZV,unnamed,437164.8333333333,547864.6666666666,-310.25,NE340H,130,2.6,40,
3EZG,unnamed,437914.75,546024.5,-279.75,NE340H,130,1.3,45,
3EZJ,unnamed,437910.8823529412,546727.7647058824,-291.05882352941177,NE340H,130,2.6,27,
3EZI,unnamed,437819.54545454547,546904.3636363636,-297.45454545454544,NE340H,130,3.7,9,
3EZH,unnamed,437715.14285714284,546977.5714285715,-297.85714285714283,NE340H,130,3.6,45,
3EZK,unnamed,436335.4,547075.2,-267.8,NE340H,160,3.2,113,
3EZL,unnamed,436701.71428571426,547171.7142857143,-283.14285714285717,NE340H,160,2,52,
3EZM,unnamed,436872.4,547019.0,-273.6,NE340H,130,3,73,
3EZF,unnamed,437520.3448275862,546711.3793103448,-283.7931034482759,NE340H,130,0.4,305,
3EYH,unnamed,435944.6666666667,546061.8333333334,-217.5,NE340H,150,2.2,74,
3EYI,unnamed,435975.0,546193.8,-220.0,NE340H,150,2.2,76,
3EYK,unnamed,435891.2,546680.0,-222.9,NE340H,150,4,68,
