summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Wind Speed (m s-1)
2003-10-09,5.9823713
2003-10-10,6.842096
2003-10-11,2.0117357
2003-10-12,2.8169267
2003-10-13,4.358996
2003-10-14,4.463662
2003-10-15,3.9517312
2003-10-16,2.891633
2003-10-17,2.4361544
2003-10-18,1.9209666
2003-10-19,3.4732924
2003-10-20,2.209544
2003-10-21,2.4118795
2003-10-22,3.4570165
2003-10-23,1.8748047
2003-10-24,2.9479282
2003-10-25,3.84765
2003-10-26,2.0735662
2003-10-27,3.3375165
2003-10-28,2.8604348
2003-10-29,1.1619935
2003-10-30,2.2354538
2003-10-31,3.2333202
2003-11-01,2.9638493
2003-11-02,4.922082
2003-11-03,4.6411586
2003-11-04,5.2939157
2003-11-05,6.6834574
2003-11-06,3.7690208
2003-11-07,3.1978292
2003-11-08,5.08964
2003-11-09,4.1327896
2003-11-10,2.6931052
2003-11-11,3.7418835
2003-11-12,3.3009455
2003-11-13,2.762935
2003-11-14,5.033428
2003-11-15,5.01043
2003-11-16,2.839021
2003-11-17,3.47931
2003-11-18,6.921068
2003-11-19,4.175253
2003-11-20,2.3103073
2003-11-21,2.0493999
2003-11-22,1.4156886
2003-11-23,0.7250353
2003-11-24,3.6045117
2003-11-25,4.523069
2003-11-26,3.828
2003-11-27,5.0348663
2003-11-28,3.6389103
2003-11-29,6.9165277
2003-11-30,2.0084727
2003-12-01,3.948021
2003-12-02,3.3832603
2003-12-03,1.1797686
2003-12-04,1.4987166
2003-12-05,1.7669107
2003-12-06,2.7333457
2003-12-07,1.2015688
2003-12-08,1.6713928
2003-12-09,2.798579
2003-12-10,4.941084
2003-12-11,2.665349
2003-12-12,3.373193
2003-12-13,6.4444404
2003-12-14,5.258569
2003-12-15,2.3107207
2003-12-16,3.7935464
2003-12-17,3.865791
2003-12-18,3.516387
2003-12-19,1.8201289
2003-12-20,3.131696
2003-12-21,6.9818473
2003-12-22,4.063696
2003-12-23,3.7075026
2003-12-24,6.733403
2003-12-25,6.3056226
2003-12-26,4.0393124
2003-12-27,5.5527463
2003-12-28,5.927309
2003-12-29,1.8278875
2003-12-30,1.184536
2003-12-31,5.021237
2004-01-01,4.744489
2004-01-02,2.1524386
2004-01-03,4.0226345
2004-01-04,1.6604993
2004-01-05,3.736624
2004-01-06,5.2530394
2004-01-07,5.163
2004-01-08,6.5934553
2004-01-09,4.7570276
2004-01-10,6.4759417
2004-01-11,7.635796
2004-01-12,5.9253073
2004-01-13,4.4062138
2004-01-14,4.379252
2004-01-15,3.6703055
2004-01-16,3.5407727
2004-01-17,2.1867292
2004-01-18,4.487929
2004-01-19,6.3908343
2004-01-20,2.8088946
2004-01-21,2.6342695
2004-01-22,2.9932594
2004-01-23,3.5110168
2004-01-24,4.4891973
2004-01-25,2.3387659
2004-01-26,2.5979283
2004-01-27,3.7276883
2004-01-28,5.9694505
2004-01-29,5.7847924
2004-01-30,4.2894545
2004-01-31,3.9902847
2004-02-01,3.6610277
2004-02-02,6.1360593
2004-02-03,8.327253
2004-02-04,5.7964764
2004-02-05,7.6218953
2004-02-06,8.037599
2004-02-07,7.334414
2004-02-08,7.211732
2004-02-09,2.5894003
2004-02-10,6.584517
2004-02-11,2.288903
2004-02-12,1.8136369
2004-02-13,2.0654793
2004-02-14,1.4529036
2004-02-15,0.86448294
2004-02-16,1.239385
2004-02-17,2.8574064
2004-02-18,1.350012
2004-02-19,1.2994322
2004-02-20,1.860156
2004-02-21,1.8820944
2004-02-22,4.7784047
2004-02-23,4.344213
2004-02-24,4.1117435
2004-02-25,4.6849494
2004-02-26,4.5997567
2004-02-27,5.289303
2004-02-28,3.8012407
2004-02-29,1.4901984
2004-03-01,1.9655396
2004-03-02,3.1275842
2004-03-03,4.2745824
2004-03-04,1.721254
2004-03-05,1.2640442
2004-03-06,2.6946578
2004-03-07,3.7890265
2004-03-08,0.94366604
2004-03-09,1.415114
2004-03-10,2.8822236
2004-03-11,5.7880893
2004-03-12,5.954747
2004-03-13,2.3244092
2004-03-14,6.9230256
2004-03-15,8.408177
2004-03-16,8.121894
2004-03-17,6.9930162
2004-03-18,5.2999744
2004-03-19,5.8848186
2004-03-20,6.376053
2004-03-21,4.957792
2004-03-22,4.365843
2004-03-23,3.6929805
2004-03-24,3.571916
2004-03-25,3.4823537
2004-03-26,2.6515725
2004-03-27,2.7959354
2004-03-28,4.633632
2004-03-29,1.7103666
2004-03-30,2.613993
2004-03-31,4.801157
2004-04-01,4.2323265
2004-04-02,3.6826282
2004-04-03,5.508972
2004-04-04,4.891302
2004-04-05,5.6692147
2004-04-06,4.6123247
2004-04-07,4.017134
2004-04-08,2.2450032
2004-04-09,2.920585
2004-04-10,2.105693
2004-04-11,1.8823429
2004-04-12,2.1809068
2004-04-13,4.1398416
2004-04-14,6.1792207
2004-04-15,5.0172887
2004-04-16,1.9830786
2004-04-17,4.19244
2004-04-18,3.154965
2004-04-19,5.8316355
2004-04-20,3.7796075
2004-04-21,6.8330774
2004-04-22,5.052183
2004-04-23,2.7997937
2004-04-24,3.0592155
2004-04-25,1.9919564
2004-04-26,1.5847888
2004-04-27,3.162543
2004-04-28,3.506437
2004-04-29,5.73607
2004-04-30,4.9005003
2004-05-01,2.9243813
2004-05-02,3.2053878
2004-05-03,4.638904
2004-05-04,3.523508
2004-05-05,2.5203316
2004-05-06,2.8311584
2004-05-07,2.5258281
2004-05-08,3.2925558
2004-05-09,2.1090949
2004-05-10,2.455331
2004-05-11,1.9097722
2004-05-12,1.8843441
2004-05-13,2.5993154
2004-05-14,3.9976473
2004-05-15,3.4002643
2004-05-16,2.9056723
2004-05-17,4.40569
2004-05-18,5.2279277
2004-05-19,5.130711
2004-05-20,3.2396762
2004-05-21,2.0531018
2004-05-22,2.4979057
2004-05-23,2.777163
2004-05-24,3.7797477
2004-05-25,2.324494
2004-05-26,2.0316072
2004-05-27,2.6211226
2004-05-28,3.320036
2004-05-29,2.7498071
2004-05-30,2.1705236
2004-05-31,1.9798189
2004-06-01,1.8746066
2004-06-02,2.5314918
2004-06-03,3.8820107
2004-06-04,4.863812
2004-06-05,3.1421983
2004-06-06,3.9585392
2004-06-07,2.7372618
2004-06-08,3.0280476
2004-06-09,3.8895445
2004-06-10,4.7307835
2004-06-11,5.3079896
2004-06-12,3.8388922
2004-06-13,3.9049177
2004-06-14,5.9908996
2004-06-15,5.4843593
2004-06-16,2.8679912
2004-06-17,4.0883718
2004-06-18,2.9807332
2004-06-19,3.7312133
2004-06-20,2.4180236
2004-06-21,1.6077946
2004-06-22,2.4008133
2004-06-23,6.2298317
2004-06-24,5.924292
2004-06-25,3.5939145
2004-06-26,4.1506076
2004-06-27,3.8199954
2004-06-28,4.0909796
2004-06-29,3.484943
2004-06-30,4.615617
