summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":241843.56108712236,"y":666182.5804098262,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Air Temperature (K)
2007-01-17,277.41696
2007-01-18,277.71954
2007-01-19,279.7052
2007-01-20,278.49698
2007-01-21,276.55264
2007-01-22,275.312
2007-01-23,275.43884
2007-01-24,276.55554
2007-01-25,275.37787
2007-01-26,280.37885
2007-01-27,280.11563
2007-01-28,282.33115
2007-01-29,281.26428
2007-01-30,280.58154
2007-01-31,283.5423
2007-02-01,282.57962
2007-02-02,280.2685
2007-02-03,276.91382
2007-02-04,276.9799
2007-02-05,275.1547
2007-02-06,272.38315
2007-02-07,272.25534
2007-02-08,274.1329
2007-02-09,274.98083
2007-02-10,276.25607
2007-02-11,278.2785
2007-02-12,279.11957
2007-02-13,279.42795
2007-02-14,279.14578
2007-02-15,281.92178
2007-02-16,281.43945
2007-02-17,279.24576
2007-02-18,276.06238
2007-02-19,279.931
2007-02-20,281.15512
2007-02-21,279.0632
2007-02-22,281.0539
2007-02-23,281.65567
2007-02-24,281.1747
2007-02-25,280.66202
2007-02-26,278.20642
2007-02-27,279.63477
2007-02-28,280.44333
2007-03-01,278.70258
2007-03-02,277.49487
2007-03-03,279.2437
2007-03-04,279.06378
2007-03-05,280.10464
2007-03-06,280.853
2007-03-07,280.39914
2007-03-08,280.1427
2007-03-09,279.23694
2007-03-10,282.98996
2007-03-11,282.04968
2007-03-12,280.08197
2007-03-13,280.8608
2007-03-14,281.98727
2007-03-15,280.93805
2007-03-16,280.31177
2007-03-17,282.23666
2007-03-18,276.4776
2007-03-19,276.29425
2007-03-20,275.18207
2007-03-21,275.12366
2007-03-22,280.3781
2007-03-23,278.1288
2007-03-24,279.44083
2007-03-25,280.22443
2007-03-26,281.30032
2007-03-27,280.8303
2007-03-28,279.77298
2007-03-29,279.30246
2007-03-30,281.2682
2007-03-31,280.42795
2007-04-01,279.50073
2007-04-02,279.8663
2007-04-03,280.8891
2007-04-04,281.35635
2007-04-05,281.85004
2007-04-06,281.55106
2007-04-07,281.45435
2007-04-08,282.62997
2007-04-09,283.9441
2007-04-10,284.10632
2007-04-11,284.2687
2007-04-12,283.9333
2007-04-13,283.7525
2007-04-14,286.4762
2007-04-15,286.29077
2007-04-16,282.70383
2007-04-17,281.37836
2007-04-18,281.61996
2007-04-19,282.47675
2007-04-20,281.29694
2007-04-21,284.41516
2007-04-22,285.4766
2007-04-23,285.9544
2007-04-24,285.9716
2007-04-25,284.92792
2007-04-26,282.96506
2007-04-27,283.5551
2007-04-28,284.49872
2007-04-29,284.166
2007-04-30,284.9824
2007-05-01,284.75314
2007-05-02,284.78323
2007-05-03,283.9946
2007-05-04,282.7285
2007-05-05,284.76477
2007-05-06,283.6957
2007-05-07,283.1432
2007-05-08,283.2667
2007-05-09,283.27704
2007-05-10,282.82364
2007-05-11,281.4327
2007-05-12,282.41507
2007-05-13,282.438
2007-05-14,281.6056
2007-05-15,282.3216
2007-05-16,282.54605
2007-05-17,285.67368
2007-05-18,284.71008
2007-05-19,283.5414
2007-05-20,283.42618
2007-05-21,283.74036
2007-05-22,284.26266
2007-05-23,286.1375
2007-05-24,285.6634
2007-05-25,282.35065
2007-05-26,281.6939
2007-05-27,281.3762
2007-05-28,281.21158
2007-05-29,281.84158
2007-05-30,283.08142
2007-05-31,287.20892
2007-06-01,287.66583
2007-06-02,288.0354
2007-06-03,287.6618
2007-06-04,287.35855
2007-06-05,286.70297
2007-06-06,286.57205
2007-06-07,287.14267
2007-06-08,288.51373
2007-06-09,289.77274
2007-06-10,289.70813
2007-06-11,290.79172
2007-06-12,287.5032
2007-06-13,284.90472
2007-06-14,283.55133
2007-06-15,284.06836
2007-06-16,284.26202
2007-06-17,286.4697
2007-06-18,287.4626
2007-06-19,288.15466
2007-06-20,288.36514
2007-06-21,288.46048
2007-06-22,287.77292
2007-06-23,286.3102
2007-06-24,285.24268
2007-06-25,285.36728
2007-06-26,284.68604
2007-06-27,284.14682
2007-06-28,283.61618
2007-06-29,285.0159
2007-06-30,285.08612
