summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":241843.56108712236,"y":666182.5804098262,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Air Temperature (K)
2005-08-25,284.6089
2005-08-26,284.6714
2005-08-27,286.52475
2005-08-28,288.9033
2005-08-29,287.498
2005-08-30,288.0547
2005-08-31,290.43616
2005-09-01,287.09055
2005-09-02,285.9931
2005-09-03,288.57904
2005-09-04,292.07675
2005-09-05,290.03793
2005-09-06,289.74765
2005-09-07,288.87305
2005-09-08,287.73346
2005-09-09,284.96646
2005-09-10,285.8636
2005-09-11,286.674
2005-09-12,288.103
2005-09-13,289.32233
2005-09-14,287.17496
2005-09-15,284.58505
2005-09-16,281.95462
2005-09-17,283.9587
2005-09-18,286.90753
2005-09-19,286.69907
2005-09-20,286.35272
2005-09-21,287.52408
2005-09-22,289.01132
2005-09-23,285.97244
2005-09-24,282.78342
2005-09-25,285.95303
2005-09-26,286.17587
2005-09-27,284.87433
2005-09-28,283.2577
2005-09-29,283.87064
2005-09-30,286.78918
2005-10-01,284.0029
2005-10-02,284.31754
2005-10-03,285.52655
2005-10-04,284.80255
2005-10-05,285.0277
2005-10-06,285.20447
2005-10-07,287.3051
2005-10-08,283.48334
2005-10-09,283.48813
2005-10-10,287.09436
2005-10-11,282.49356
2005-10-12,281.88516
2005-10-13,282.2181
2005-10-14,281.23712
2005-10-15,286.05176
2005-10-16,286.02914
2005-10-17,285.89017
2005-10-18,284.74484
2005-10-19,284.0339
2005-10-20,283.7515
2005-10-21,282.55048
2005-10-22,281.71225
2005-10-23,280.38614
2005-10-24,283.5908
2005-10-25,284.04727
2005-10-26,285.4263
2005-10-27,289.54108
2005-10-28,287.222
2005-10-29,285.6142
2005-10-30,287.75745
2005-10-31,284.73602
2005-11-01,281.9613
2005-11-02,283.44925
2005-11-03,285.6931
2005-11-04,283.35202
2005-11-05,281.65982
2005-11-06,283.43994
2005-11-07,281.7742
2005-11-08,280.90002
2005-11-09,280.70938
2005-11-10,283.9577
2005-11-11,283.49417
2005-11-12,280.6912
2005-11-13,278.86606
2005-11-14,283.79236
2005-11-15,280.94913
2005-11-16,276.46997
2005-11-17,273.62225
2005-11-18,272.6041
2005-11-19,274.56436
2005-11-20,278.046
2005-11-21,277.82205
2005-11-22,275.93845
2005-11-23,278.7945
2005-11-24,278.08444
2005-11-25,276.29483
2005-11-26,278.54132
2005-11-27,276.8896
2005-11-28,274.93372
2005-11-29,274.51602
2005-11-30,278.32465
2005-12-01,280.97867
2005-12-02,279.72055
2005-12-03,279.61972
2005-12-04,279.5546
2005-12-05,278.63174
2005-12-06,277.08353
2005-12-07,275.3358
2005-12-08,277.40268
2005-12-09,281.337
2005-12-10,284.3832
2005-12-11,283.19568
2005-12-12,275.85754
2005-12-13,280.15115
2005-12-14,281.37418
2005-12-15,282.98236
2005-12-16,278.89963
2005-12-17,274.38132
2005-12-18,276.85764
2005-12-19,280.26294
2005-12-20,281.2766
2005-12-21,280.74295
2005-12-22,281.11752
2005-12-23,282.84482
2005-12-24,278.0893
2005-12-25,273.265
2005-12-26,274.89804
2005-12-27,273.65036
2005-12-28,271.98364
2005-12-29,272.40088
2005-12-30,277.0448
2005-12-31,278.24866
2006-01-01,277.7196
2006-01-02,278.49023
2006-01-03,278.59055
2006-01-04,275.37122
2006-01-05,276.59314
2006-01-06,275.37912
2006-01-07,276.26532
2006-01-08,274.43552
2006-01-09,277.1239
2006-01-10,282.435
2006-01-11,279.42926
2006-01-12,281.5799
2006-01-13,282.44897
2006-01-14,278.5582
2006-01-15,279.69513
2006-01-16,279.06122
2006-01-17,278.181
2006-01-18,281.89774
2006-01-19,283.94852
2006-01-20,279.41595
2006-01-21,279.7461
2006-01-22,280.16196
2006-01-23,279.8589
2006-01-24,279.30496
2006-01-25,276.89175
2006-01-26,275.26263
2006-01-27,275.954
2006-01-28,277.03717
2006-01-29,274.5399
2006-01-30,271.37762
2006-01-31,272.53955
2006-02-01,274.82816
2006-02-02,275.99747
2006-02-03,277.9238
2006-02-04,278.4019
2006-02-05,279.73517
2006-02-06,281.52667
2006-02-07,281.28778
2006-02-08,277.76385
2006-02-09,275.2558
2006-02-10,273.9458
2006-02-11,278.24377
2006-02-12,280.4587
2006-02-13,281.4267
2006-02-14,280.9275
2006-02-15,279.35632
2006-02-16,278.48654
2006-02-17,277.75903
2006-02-18,275.234
2006-02-19,275.9583
2006-02-20,277.47165
2006-02-21,276.41205
2006-02-22,275.4175
2006-02-23,277.63574
2006-02-24,278.5089
2006-02-25,276.9783
2006-02-26,277.032
2006-02-27,276.87973
2006-02-28,274.34592
2006-03-01,273.96182
2006-03-02,272.4395
2006-03-03,272.29153
2006-03-04,273.4714
2006-03-05,275.41388
2006-03-06,275.38824
2006-03-07,277.42297
2006-03-08,279.9245
2006-03-09,277.99277
2006-03-10,278.0758
2006-03-11,276.1949
2006-03-12,274.84015
2006-03-13,277.14417
2006-03-14,278.39774
2006-03-15,276.92422
2006-03-16,275.5377
2006-03-17,277.45685
2006-03-18,277.42752
2006-03-19,278.1633
2006-03-20,277.05014
2006-03-21,274.9154
2006-03-22,273.5798
2006-03-23,276.96732
2006-03-24,278.0906
2006-03-25,280.79828
2006-03-26,283.014
2006-03-27,283.32584
2006-03-28,280.20078
2006-03-29,278.62357
2006-03-30,279.48923
2006-03-31,280.54474
2006-04-01,280.45602
2006-04-02,279.61655
2006-04-03,277.91608
2006-04-04,276.65146
2006-04-05,278.41675
2006-04-06,279.5938
2006-04-07,277.46417
2006-04-08,277.96478
2006-04-09,276.77396
2006-04-10,276.76605
2006-04-11,280.62885
2006-04-12,281.11905
2006-04-13,280.91187
2006-04-14,280.4787
2006-04-15,280.9087
2006-04-16,281.10434
2006-04-17,280.23856
2006-04-18,279.78677
2006-04-19,279.76883
2006-04-20,280.7586
2006-04-21,281.91147
2006-04-22,282.12195
2006-04-23,281.49747
2006-04-24,281.9221
2006-04-25,283.45303
2006-04-26,282.55164
2006-04-27,281.79468
2006-04-28,281.8358
2006-04-29,281.99835
2006-04-30,280.70142
2006-05-01,280.34583
2006-05-02,281.1781
2006-05-03,283.63037
2006-05-04,286.2939
2006-05-05,285.38525
2006-05-06,284.9386
2006-05-07,284.8386
2006-05-08,287.39703
2006-05-09,287.40918
2006-05-10,287.15793
2006-05-11,285.90012
2006-05-12,283.2802
2006-05-13,281.227
2006-05-14,281.8235
2006-05-15,283.51517
2006-05-16,284.62677
2006-05-17,286.1031
2006-05-18,285.26468
2006-05-19,284.10675
2006-05-20,282.72806
2006-05-21,281.06125
2006-05-22,280.3702
2006-05-23,279.79782
2006-05-24,281.14413
2006-05-25,281.71835
2006-05-26,282.6716
2006-05-27,284.5864
2006-05-28,283.825
2006-05-29,281.41455
2006-05-30,281.8243
2006-05-31,282.4772
2006-06-01,285.69754
2006-06-02,286.241
2006-06-03,285.9078
2006-06-04,285.9455
2006-06-05,287.31256
2006-06-06,288.7654
2006-06-07,288.07162
2006-06-08,288.30103
2006-06-09,290.4954
2006-06-10,292.35797
2006-06-11,290.55417
2006-06-12,288.3185
2006-06-13,286.9764
2006-06-14,286.69162
2006-06-15,287.4145
2006-06-16,288.29565
2006-06-17,288.4228
2006-06-18,287.41464
2006-06-19,286.39935
2006-06-20,285.0316
2006-06-21,284.21826
2006-06-22,285.49277
2006-06-23,285.63278
2006-06-24,285.30756
2006-06-25,285.75876
2006-06-26,286.0744
2006-06-27,286.4054
2006-06-28,287.0312
2006-06-29,288.68036
2006-06-30,288.52155
