summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Specific Humidity (kg kg-1)
2009-09-29,0.00827544
2009-09-30,0.0076153497
2009-10-01,0.0050485693
2009-10-02,0.0068139983
2009-10-03,0.005892155
2009-10-04,0.00468667
2009-10-05,0.005142257
2009-10-06,0.005884069
2009-10-07,0.0046619237
2009-10-08,0.004603887
2009-10-09,0.0053477623
2009-10-10,0.0068754824
2009-10-11,0.0058093453
2009-10-12,0.0053605344
2009-10-13,0.007175683
2009-10-14,0.008843985
2009-10-15,0.008344916
2009-10-16,0.0051959897
2009-10-17,0.0047959057
2009-10-18,0.0060520004
2009-10-19,0.0065948954
2009-10-20,0.005628894
2009-10-21,0.0072460114
2009-10-22,0.0069887526
2009-10-23,0.0073122233
2009-10-24,0.0074768094
2009-10-25,0.00735803
2009-10-26,0.0062339418
2009-10-27,0.0072600655
2009-10-28,0.008310735
2009-10-29,0.007717604
2009-10-30,0.0078172395
2009-10-31,0.007838836
2009-11-01,0.006766913
2009-11-02,0.0055009574
2009-11-03,0.0054528876
2009-11-04,0.0050025247
2009-11-05,0.005237921
2009-11-06,0.004846409
2009-11-07,0.0044262162
2009-11-08,0.0041486863
2009-11-09,0.0039170757
2009-11-10,0.005095829
2009-11-11,0.005034711
2009-11-12,0.005858565
2009-11-13,0.0051211785
2009-11-14,0.005710269
2009-11-15,0.005332249
2009-11-16,0.0058193314
2009-11-17,0.0053459425
2009-11-18,0.00524397
2009-11-19,0.007928048
2009-11-20,0.006253207
2009-11-21,0.005872132
2009-11-22,0.0053645005
2009-11-23,0.0052437875
2009-11-24,0.005944597
2009-11-25,0.004621011
2009-11-26,0.0045528747
2009-11-27,0.0045585847
2009-11-28,0.0042390525
2009-11-29,0.0041373
2009-11-30,0.0033158513
2009-12-01,0.003131604
2009-12-02,0.004597386
2009-12-03,0.0045690225
2009-12-04,0.0038373258
2009-12-05,0.0052583003
2009-12-06,0.0052112998
2009-12-07,0.0050565563
2009-12-08,0.0049435957
2009-12-09,0.0055736997
2009-12-10,0.004330833
2009-12-11,0.0035344486
2009-12-12,0.0034829585
2009-12-13,0.0031951864
2009-12-14,0.004408993
2009-12-15,0.0048002293
2009-12-16,0.0046374886
2009-12-17,0.0034268368
2009-12-18,0.0025500774
2009-12-19,0.0028400263
2009-12-20,0.0028712682
2009-12-21,0.003408881
2009-12-22,0.0028447828
2009-12-23,0.0030725512
2009-12-24,0.002810182
2009-12-25,0.0032645487
2009-12-26,0.0031368302
2009-12-27,0.0034681656
2009-12-28,0.0023816647
2009-12-29,0.0027482645
2009-12-30,0.0033800371
2009-12-31,0.0030085384
2010-01-01,0.0030166777
2010-01-02,0.0031855085
2010-01-03,0.002357254
2010-01-04,0.0027310099
2010-01-05,0.0028085068
2010-01-06,0.002446518
2010-01-07,0.0019459801
2010-01-08,0.0017187239
2010-01-09,0.0025181493
2010-01-10,0.0027193648
2010-01-11,0.0035273957
2010-01-12,0.0037526127
2010-01-13,0.0035065964
2010-01-14,0.003666449
2010-01-15,0.004242858
2010-01-16,0.0044264183
2010-01-17,0.004320351
2010-01-18,0.0046115457
2010-01-19,0.0037599797
2010-01-20,0.0038113382
2010-01-21,0.003720015
2010-01-22,0.0046073166
2010-01-23,0.0041525504
2010-01-24,0.004214091
2010-01-25,0.003507747
2010-01-26,0.0038101526
2010-01-27,0.0049107443
2010-01-28,0.0042723133
2010-01-29,0.002968855
2010-01-30,0.0026269876
2010-01-31,0.0028849712
2010-02-01,0.0032874004
2010-02-02,0.0036516532
2010-02-03,0.0027306657
2010-02-04,0.004128748
2010-02-05,0.0047402917
2010-02-06,0.004618087
2010-02-07,0.004433235
2010-02-08,0.003734106
2010-02-09,0.0033704014
2010-02-10,0.0029742136
2010-02-11,0.0032313124
2010-02-12,0.0038965463
2010-02-13,0.0036415479
2010-02-14,0.0042152964
2010-02-15,0.004371061
2010-02-16,0.0034858864
2010-02-17,0.0031946125
2010-02-18,0.0029531533
2010-02-19,0.0027932478
2010-02-20,0.002631468
2010-02-21,0.0026538996
2010-02-22,0.002536628
2010-02-23,0.0025186646
2010-02-24,0.0036713234
2010-02-25,0.0042719427
2010-02-26,0.004062392
2010-02-27,0.003584755
2010-02-28,0.0033515138
2010-03-01,0.002849136
2010-03-02,0.002632941
2010-03-03,0.002539108
2010-03-04,0.002816931
2010-03-05,0.0038625384
2010-03-06,0.0042417855
2010-03-07,0.003577017
2010-03-08,0.003230654
2010-03-09,0.0031139308
2010-03-10,0.0028303424
2010-03-11,0.003643992
2010-03-12,0.004089564
2010-03-13,0.004087656
2010-03-14,0.0045852694
2010-03-15,0.004641198
2010-03-16,0.0040556574
2010-03-17,0.005084902
2010-03-18,0.005665073
2010-03-19,0.0046783667
2010-03-20,0.0043500904
2010-03-21,0.004335457
2010-03-22,0.004984492
2010-03-23,0.004329687
2010-03-24,0.0055803037
2010-03-25,0.0055329087
2010-03-26,0.005435733
2010-03-27,0.004393603
2010-03-28,0.0044048023
2010-03-29,0.00393967
2010-03-30,0.004418637
2010-03-31,0.0035711254
2010-04-01,0.0033451174
2010-04-02,0.003696271
2010-04-03,0.0046713436
2010-04-04,0.0042454293
2010-04-05,0.005355464
2010-04-06,0.005424612
2010-04-07,0.0044243713
2010-04-08,0.005127073
2010-04-09,0.005267789
2010-04-10,0.0047545293
2010-04-11,0.0048479424
2010-04-12,0.004638268
2010-04-13,0.004562052
2010-04-14,0.0041553606
2010-04-15,0.004292792
2010-04-16,0.0044084936
2010-04-17,0.004544669
2010-04-18,0.0043666246
2010-04-19,0.0035932788
2010-04-20,0.0032637145
2010-04-21,0.0030888468
2010-04-22,0.003797203
2010-04-23,0.0044442816
2010-04-24,0.0048843673
2010-04-25,0.0061765388
2010-04-26,0.0057534496
2010-04-27,0.0064157844
2010-04-28,0.006741037
2010-04-29,0.0060359244
2010-04-30,0.0055518434
2010-05-01,0.004887678
2010-05-02,0.0036377255
2010-05-03,0.0037416935
2010-05-04,0.004710442
2010-05-05,0.006565942
2010-05-06,0.005743915
2010-05-07,0.0045349053
2010-05-08,0.0040946533
2010-05-09,0.0044880956
2010-05-10,0.0035448668
2010-05-11,0.0034725582
2010-05-12,0.0037043313
2010-05-13,0.004082247
2010-05-14,0.005369545
2010-05-15,0.0046619414
2010-05-16,0.005183523
2010-05-17,0.0051101916
2010-05-18,0.00507486
2010-05-19,0.007049532
2010-05-20,0.00859669
2010-05-21,0.009148556
2010-05-22,0.008940524
2010-05-23,0.008755019
2010-05-24,0.006621032
2010-05-25,0.0047551654
2010-05-26,0.0047245123
2010-05-27,0.004836345
2010-05-28,0.0047628125
2010-05-29,0.0059648897
2010-05-30,0.0056272596
2010-05-31,0.0057055205
2010-06-01,0.0069963806
2010-06-02,0.006607907
2010-06-03,0.006679184
2010-06-04,0.007024377
2010-06-05,0.007942826
2010-06-06,0.008186609
2010-06-07,0.0077987597
2010-06-08,0.007972469
2010-06-09,0.007073398
2010-06-10,0.006362639
2010-06-11,0.0064286822
2010-06-12,0.005766698
2010-06-13,0.0070443093
2010-06-14,0.0059432513
2010-06-15,0.006156894
2010-06-16,0.00798016
2010-06-17,0.0085430695
2010-06-18,0.006667797
2010-06-19,0.004786329
2010-06-20,0.005939934
2010-06-21,0.0076166005
2010-06-22,0.007794423
2010-06-23,0.008407938
2010-06-24,0.00773729
2010-06-25,0.007483441
2010-06-26,0.008426473
2010-06-27,0.008232811
2010-06-28,0.008213428
2010-06-29,0.008147505
2010-06-30,0.0077609145
