X,Y,Elevation,Distance
-345443.84750000014,7532373.843699999,93.95570000000589,2.8841465000000026
-345394.4978,7532351.915600002,92.52430000000458,2.9145059000000035
-345345.14820000156,7532329.987599999,91.87829999999667,2.944865300000005
-345295.79850000143,7532308.0594,91.48639999999432,2.9752247999999963
-345246.44889999926,7532286.131499998,89.88790000000153,3.0055841999999977
-345197.09910000115,7532264.203699999,89.66770000000542,3.0359437000000033
-345147.749400001,7532242.275700003,89.19160000000556,3.066303199999995
-345098.39979999885,7532220.347999997,87.98780000000261,3.0966625000000056
-345049.0500999987,7532198.420199998,87.2109000000055,3.127021999999997
-344999.70050000026,7532176.492600001,86.72999999999592,3.1573813999999984
-344950.35080000013,7532154.565099999,85.09789999999339,3.1877409000000045
-344901.0012000017,7532132.637500003,83.58849999999802,3.2181003000000054
-344851.65150000155,7532110.710100003,81.04230000000098,3.248459799999997
-344802.3018999994,7532088.782499999,79.39870000000519,3.2788191999999982
-344752.95219999924,7532066.855300002,78.79839999999967,3.309178599999999
-344703.6026000008,7532044.928099997,78.43630000000121,3.3395380000000005
-344654.25290000066,7532023.000699997,79.50359999999637,3.369897500000006
-344604.9032999985,7532001.073700003,79.99610000000393,3.400256899999993
-344555.55359999835,7531979.146399997,81.17639999999665,3.430616399999999
-344506.2039999999,7531957.219499998,83.27460000000428,3.4609758000000004
-344456.8542999998,7531935.292599998,84.9774999999936,3.491335300000006
-344407.50470000133,7531913.365599997,87.11520000000018,3.5216946999999927
-344358.1548999995,7531891.4388,87.0795999999973,3.552054099999994
-344308.80530000105,7531869.512100004,87.33980000000156,3.582413499999995
-344259.4556000009,7531847.5852999985,86.72000000000116,3.612773000000001
-344210.10599999874,7531825.658699997,85.14059999999881,3.643132400000002
-344160.7562999986,7531803.732000001,83.93679999999585,3.6734918999999935
-344111.40670000016,7531781.805500001,83.9716000000044,3.703851299999995
-344062.05700000003,7531759.879100002,84.1368999999977,3.7342106999999957
-344012.7074000016,7531737.952600002,85.2097999999969,3.764570200000002
-343963.35770000144,7531716.026299998,85.25689999999304,3.7949296000000032
-343914.0080999993,7531694.0999,80.306700000001,3.825289000000004
-343864.65839999914,7531672.173799999,75.8631000000023,3.8556484999999956
-343815.3088000007,7531650.247699998,74.39310000000114,3.886007899999997
-343765.95910000056,7531628.321500003,73.79709999999613,3.9163674000000026
-343716.6094999984,7531606.395499997,78.5332999999955,3.946726800000004
-343667.25979999825,7531584.4695999995,85.4600999999966,3.9770862000000053
-343617.9101999998,7531562.5436,82.73859999999695,4.007445600000007
-343568.5604999997,7531540.617799997,82.56209999999555,4.037805099999998
-343519.2109000012,7531518.6919,82.26690000000235,4.068164499999999
-343469.8610999994,7531496.7663,82.17530000000261,4.098524000000005
-343420.51150000095,7531474.8407000005,82.61830000000191,4.128883400000006
-343371.1618000008,7531452.914999999,82.32790000000386,4.159242899999997
-343321.81219999864,7531430.989500001,82.08740000000398,4.189602299999999
-343272.4624999985,7531409.064000003,82.29009999999834,4.2199617
-343223.11290000006,7531387.138599999,82.05890000000363,4.250321100000001
-343173.7631999999,7531365.213399999,81.59590000000025,4.280680600000007
-343124.4136000015,7531343.2880000025,81.41830000000482,4.311039999999994
-343075.06390000134,7531321.362800002,81.72990000000573,4.3413995
-343025.7142999992,7531299.437700003,76.95690000000468,4.371758900000001
-342976.36459999904,7531277.512500003,74.61440000000584,4.4021183000000015
-342927.0150000006,7531255.5876,68.97049999999581,4.432477700000003
-342877.66530000045,7531233.6625000015,71.16950000000361,4.462837199999995
-342828.3156999983,7531211.737599999,71.54709999999613,4.493196599999996
-342778.96599999815,7531189.812899999,67.22209999999904,4.523556100000001
-342729.61630000174,7531167.887999997,71.35610000000451,4.553915599999993
-342680.26669999957,7531145.963299997,74.42440000000351,4.5842749999999945
-342630.91690000146,7531124.0385000035,73.68469999999797,4.6146343999999955
-342581.5672999993,7531102.114,79.04170000000158,4.644993799999996
-342532.21759999916,7531080.189499997,81.9777000000031,4.675353300000003
-342482.8680000007,7531058.265000001,82.95690000000468,4.705712700000004
-342433.5183000006,7531036.340599999,84.32369999999355,4.736072199999995
-342384.1686999984,7531014.4164,85.55160000000614,4.766431599999996
-342334.8189999983,7530992.491899997,87.25310000000172,4.796790999999997
-342285.4693999998,7530970.5678,89.37410000000091,4.827150399999999
-342236.1196999997,7530948.6435,90.67990000000282,4.857509900000005
-342186.77010000124,7530926.719499998,92.41000000000349,4.8878693000000055
-342137.4204000011,7530904.795500003,94.6478999999963,4.918228799999997
-342088.07079999893,7530882.871399999,98.01979999999457,4.948588199999998
-342038.7210999988,7530860.9476,96.93409999999858,4.978947700000004
-341989.37150000035,7530839.023599997,95.89919999999983,5.009307100000005
-341940.0218000002,7530817.0999,95.73750000000291,5.039666500000006
-341890.6722000018,7530795.176299997,95.74049999999988,5.070025899999993
-341841.32239999994,7530773.252499998,96.11969999999564,5.1003853999999995
-341791.9728000015,7530751.329000004,96.65489999999408,5.1307448
-341742.62310000136,7530729.405500002,97.43570000000181,5.161104300000006
-341693.2734999992,7530707.481899999,98.49330000000191,5.191463699999993
-341643.92379999905,7530685.558600001,99.53530000000319,5.221823099999994
-341594.5742000006,7530663.6351,100.86729999999807,5.2521826
-341545.2245000005,7530641.711900003,102.3076000000001,5.282542000000001
-341495.8748999983,7530619.788800001,103.11250000000291,5.312901400000002
-341446.52519999817,7530597.865500003,103.82000000000698,5.3432608999999935
-341397.1755999997,7530575.942500003,104.33289999999397,5.373620299999995
-341347.8258999996,7530554.019299999,104.64569999999366,5.403979800000001
-341298.47630000114,7530532.0964,105.24280000000726,5.434339200000002
-341249.126600001,7530510.173600003,107.0167999999976,5.464698600000004
-341199.77699999883,7530488.250600003,108.58070000000589,5.495058000000005
-341150.4272999987,7530466.3279,110.56780000000435,5.525417499999996
-341101.07770000025,7530444.405199997,112.42350000000442,5.555776899999997
-341051.7280000001,7530422.4824,113.51870000000053,5.586136400000003
-341002.3784000017,7530400.559900001,115.1426999999967,5.6164958000000045
-340953.02859999984,7530378.6373,116.3347999999969,5.646855299999996
-340903.6790000014,7530356.714900002,117.10349999999744,5.677214699999997
-340854.32930000126,7530334.792499997,118.47580000000016,5.707574099999998
-340804.9796999991,7530312.869999997,120.19070000000647,5.7379335
-340755.62999999895,7530290.947800003,121.96779999999853,5.768293000000005
-340706.2804000005,7530269.0254999995,125.34339999999793,5.798652400000006
-340656.9307000004,7530247.103399999,128.20660000000498,5.829011899999998
-340607.5810999982,7530225.181400001,130.80439999999362,5.8593712999999985
-340558.2314000018,7530203.259199999,134.1929999999993,5.889730800000005
-340508.8817999996,7530181.337300003,136.62699999999313,5.920090100000001
-340459.5320999995,7530159.4155,137.88700000000244,5.950449600000007
-340410.18250000104,7530137.493500002,140.074099999998,5.980808999999994
-340360.8328000009,7530115.571800001,141.81840000000375,6.0111685
-340311.48319999873,7530093.649899997,142.7563999999984,6.041527900000001
-340262.1334999986,7530071.728299998,143.35830000000715,6.071887400000007
