Date,Silksworth
20-Feb-13,-50.71
21-Feb-13,-50.71
22-Feb-13,-50.70
23-Feb-13,-50.69
24-Feb-13,-50.69
25-Feb-13,-50.70
26-Feb-13,-50.70
27-Feb-13,-50.69
28-Feb-13,-50.68
01-Mar-13,-50.67
02-Mar-13,-50.65
03-Mar-13,-50.63
04-Mar-13,-50.59
05-Mar-13,-50.58
06-Mar-13,-50.57
07-Mar-13,-50.55
08-Mar-13,-50.55
09-Mar-13,-50.55
10-Mar-13,-50.56
11-Mar-13,-50.56
12-Mar-13,-50.54
13-Mar-13,-50.54
14-Mar-13,-50.52
15-Mar-13,-50.48
16-Mar-13,-50.46
17-Mar-13,-50.44
18-Mar-13,-50.44
19-Mar-13,-50.46
20-Mar-13,-50.49
21-Mar-13,-50.49
22-Mar-13,-50.47
23-Mar-13,-50.49
24-Mar-13,-50.49
25-Mar-13,-50.48
26-Mar-13,-50.47
27-Mar-13,-50.45
28-Mar-13,-50.45
29-Mar-13,-50.43
30-Mar-13,-50.44
31-Mar-13,-50.43
01-Apr-13,-50.43
02-Apr-13,-50.44
03-Apr-13,-50.44
04-Apr-13,-50.43
05-Apr-13,-50.42
06-Apr-13,-50.42
07-Apr-13,-50.39
08-Apr-13,-50.37
09-Apr-13,-50.35
10-Apr-13,-50.34
11-Apr-13,-50.32
12-Apr-13,-50.33
13-Apr-13,-50.33
14-Apr-13,-50.33
15-Apr-13,-50.33
16-Apr-13,-50.33
17-Apr-13,-50.29
18-Apr-13,-50.31
19-Apr-13,-50.36
20-Apr-13,-50.35
21-Apr-13,-50.31
22-Apr-13,-50.29
23-Apr-13,-50.31
24-Apr-13,-50.31
25-Apr-13,-50.29
26-Apr-13,-50.28
27-Apr-13,-50.28
28-Apr-13,-50.25
29-Apr-13,-50.28
30-Apr-13,-50.29
01-May-13,-50.28
02-May-13,-50.27
03-May-13,-50.23
04-May-13,-50.23
05-May-13,-50.25
06-May-13,-50.23
07-May-13,-50.22
08-May-13,-50.18
09-May-13,-50.16
10-May-13,-50.18
11-May-13,-50.18
12-May-13,-50.18
13-May-13,-50.16
14-May-13,-50.13
15-May-13,-50.10
16-May-13,-50.13
17-May-13,-50.14
18-May-13,-50.10
19-May-13,-50.12
20-May-13,-50.13
21-May-13,-50.12
22-May-13,-50.10
23-May-13,-50.09
24-May-13,-50.07
25-May-13,-50.11
26-May-13,-50.08
27-May-13,-50.05
28-May-13,-50.05
29-May-13,-50.06
30-May-13,-50.07
31-May-13,-50.07
01-Jun-13,-50.08
02-Jun-13,-50.10
03-Jun-13,-50.10
04-Jun-13,-50.08
05-Jun-13,-50.06
06-Jun-13,-50.06
07-Jun-13,-50.06
08-Jun-13,-50.05
09-Jun-13,-50.02
10-Jun-13,-50.02
11-Jun-13,-50.00
12-Jun-13,-49.97
13-Jun-13,-49.98
14-Jun-13,-49.97
15-Jun-13,-49.96
16-Jun-13,-49.99
17-Jun-13,-49.99
18-Jun-13,-49.98
19-Jun-13,-49.97
20-Jun-13,-49.96
21-Jun-13,-49.93
22-Jun-13,-49.91
23-Jun-13,-49.93
24-Jun-13,-49.96
25-Jun-13,-49.97
26-Jun-13,-49.96
27-Jun-13,-49.94
28-Jun-13,-49.91
29-Jun-13,-49.92
30-Jun-13,-49.90
01-Jul-13,-49.88
02-Jul-13,-49.85
03-Jul-13,-49.86
04-Jul-13,-49.89
05-Jul-13,-49.91
06-Jul-13,-49.91
07-Jul-13,-49.91
08-Jul-13,-49.90
09-Jul-13,-49.88
10-Jul-13,-49.88
11-Jul-13,-49.86
12-Jul-13,-49.86
13-Jul-13,-49.86
14-Jul-13,-49.84
15-Jul-13,-49.83
16-Jul-13,-49.83
17-Jul-13,-49.83
18-Jul-13,-49.84
19-Jul-13,-49.83
20-Jul-13,-49.83
21-Jul-13,-49.81
22-Jul-13,-49.78
23-Jul-13,-49.77
24-Jul-13,-49.76
25-Jul-13,-49.75
26-Jul-13,-49.75
27-Jul-13,-49.72
28-Jul-13,-49.69
29-Jul-13,-49.70
30-Jul-13,-49.70
31-Jul-13,-49.70
01-Aug-13,-49.68
02-Aug-13,-49.67
03-Aug-13,-49.70
04-Aug-13,-49.69
05-Aug-13,-49.66
06-Aug-13,-49.67
07-Aug-13,-49.67
08-Aug-13,-49.66
09-Aug-13,-49.67
10-Aug-13,-49.66
11-Aug-13,-49.64
12-Aug-13,-49.64
13-Aug-13,-49.65
14-Aug-13,-49.64
15-Aug-13,-49.61
16-Aug-13,-49.60
17-Aug-13,-49.57
18-Aug-13,-49.58
19-Aug-13,-49.61
20-Aug-13,-49.61
21-Aug-13,-49.59
22-Aug-13,-49.58
23-Aug-13,-49.56
24-Aug-13,-49.55
25-Aug-13,-49.56
26-Aug-13,-49.56
27-Aug-13,-49.56
28-Aug-13,-49.54
29-Aug-13,-49.53
30-Aug-13,-49.53
31-Aug-13,-49.54
01-Sep-13,-49.54
02-Sep-13,-49.53
03-Sep-13,-49.53
04-Sep-13,-49.50
05-Sep-13,-49.48
06-Sep-13,-49.44
07-Sep-13,-49.44
08-Sep-13,-49.44
09-Sep-13,-49.44
10-Sep-13,-49.45
11-Sep-13,-49.43
12-Sep-13,-49.42
13-Sep-13,-49.41
14-Sep-13,-49.40
15-Sep-13,-49.35
16-Sep-13,-49.34
17-Sep-13,-49.34
18-Sep-13,-49.36
19-Sep-13,-49.36
20-Sep-13,-49.38
21-Sep-13,-49.39
22-Sep-13,-49.40
23-Sep-13,-49.37
24-Sep-13,-49.35
25-Sep-13,-49.35
26-Sep-13,-49.35
27-Sep-13,-49.34
28-Sep-13,-49.32
29-Sep-13,-49.32
30-Sep-13,-49.32
01-Oct-13,-49.31
02-Oct-13,-49.30
03-Oct-13,-49.27
04-Oct-13,-49.28
05-Oct-13,-49.30
06-Oct-13,-49.30
07-Oct-13,-49.29
08-Oct-13,-49.29
09-Oct-13,-49.28
10-Oct-13,-49.29
11-Oct-13,-49.29
12-Oct-13,-49.28
13-Oct-13,-49.24
14-Oct-13,-49.22
15-Oct-13,-49.22
16-Oct-13,-49.19
17-Oct-13,-49.21
18-Oct-13,-49.19
19-Oct-13,-49.15
20-Oct-13,-49.16
21-Oct-13,-49.13
22-Oct-13,-49.10
23-Oct-13,-49.13
24-Oct-13,-49.15
25-Oct-13,-49.11
26-Oct-13,-49.08
27-Oct-13,-49.05
28-Oct-13,-49.07
29-Oct-13,-49.12
30-Oct-13,-49.12
31-Oct-13,-49.10
01-Nov-13,-49.08
02-Nov-13,-49.03
03-Nov-13,-49.04
04-Nov-13,-49.04
05-Nov-13,-49.03
06-Nov-13,-49.04
07-Nov-13,-49.05
08-Nov-13,-49.04
09-Nov-13,-49.04
10-Nov-13,-49.08
11-Nov-13,-49.07
12-Nov-13,-49.09
13-Nov-13,-49.06
14-Nov-13,-49.09
15-Nov-13,-49.10
16-Nov-13,-49.08
17-Nov-13,-49.05
18-Nov-13,-49.01
19-Nov-13,-49.02
20-Nov-13,-48.97
21-Nov-13,-49.00
22-Nov-13,-49.02
23-Nov-13,-49.03
24-Nov-13,-49.04
25-Nov-13,-49.04
26-Nov-13,-49.02
27-Nov-13,-49.01
28-Nov-13,-49.00
29-Nov-13,-48.97
30-Nov-13,-48.99
01-Dec-13,-49.00
02-Dec-13,-48.98
03-Dec-13,-48.96
04-Dec-13,-48.95
05-Dec-13,-48.93
06-Dec-13,-48.95
07-Dec-13,-48.92
08-Dec-13,-48.92
09-Dec-13,-48.92
10-Dec-13,-48.92
11-Dec-13,-48.91
12-Dec-13,-48.89
13-Dec-13,-48.87
14-Dec-13,-48.86
15-Dec-13,-48.84
16-Dec-13,-48.85
17-Dec-13,-48.85
18-Dec-13,-48.78
19-Dec-13,-48.80
20-Dec-13,-48.81
21-Dec-13,-48.78
22-Dec-13,-48.78
23-Dec-13,-48.70
24-Dec-13,-48.68
25-Dec-13,-48.72
26-Dec-13,-48.71
27-Dec-13,-48.67
28-Dec-13,-48.73
29-Dec-13,-48.75
30-Dec-13,-48.73
31-Dec-13,-48.71
01-Jan-14,-48.66
02-Jan-14,-48.67
03-Jan-14,-48.66
04-Jan-14,-48.67
05-Jan-14,-48.66
06-Jan-14,-48.64
07-Jan-14,-48.66
08-Jan-14,-48.68
09-Jan-14,-48.67
10-Jan-14,-48.68
11-Jan-14,-48.70
12-Jan-14,-48.67
13-Jan-14,-48.64
14-Jan-14,-48.63
15-Jan-14,-48.59
16-Jan-14,-48.57
17-Jan-14,-48.58
18-Jan-14,-48.57
19-Jan-14,-48.58
20-Jan-14,-48.62
21-Jan-14,-48.59
22-Jan-14,-48.59
23-Jan-14,-48.59
24-Jan-14,-48.59
25-Jan-14,-48.57
26-Jan-14,-48.51
27-Jan-14,-48.49
28-Jan-14,-48.50
29-Jan-14,-48.54
30-Jan-14,-48.54
31-Jan-14,-48.48
01-Feb-14,-48.46
02-Feb-14,-48.51
03-Feb-14,-48.50
04-Feb-14,-48.47
05-Feb-14,-48.42
06-Feb-14,-48.45
07-Feb-14,-48.43
08-Feb-14,-48.38
09-Feb-14,-48.42
10-Feb-14,-48.45
11-Feb-14,-48.43
12-Feb-14,-48.38
13-Feb-14,-48.41
14-Feb-14,-48.36
15-Feb-14,-48.39
16-Feb-14,-48.44
17-Feb-14,-48.44
18-Feb-14,-48.43
19-Feb-14,-48.42
20-Feb-14,-48.38
21-Feb-14,-48.38
22-Feb-14,-48.40
23-Feb-14,-48.38
24-Feb-14,-48.37
25-Feb-14,-48.37
26-Feb-14,-48.38
27-Feb-14,-48.37
28-Feb-14,-48.37
01-Mar-14,-48.35
02-Mar-14,-48.29
03-Mar-14,-48.32
04-Mar-14,-48.35
05-Mar-14,-48.37
06-Mar-14,-48.36
07-Mar-14,-48.38
08-Mar-14,-48.36
09-Mar-14,-48.37
10-Mar-14,-48.40
11-Mar-14,-48.40
12-Mar-14,-48.38
13-Mar-14,-48.38
14-Mar-14,-48.34
15-Mar-14,-48.33
16-Mar-14,-48.33
17-Mar-14,-48.31
18-Mar-14,-48.29
19-Mar-14,-48.28
20-Mar-14,-48.25
21-Mar-14,-48.24
22-Mar-14,-48.23
23-Mar-14,-48.27
24-Mar-14,-48.26
25-Mar-14,-48.27
26-Mar-14,-48.27
27-Mar-14,-48.26
28-Mar-14,-48.25
29-Mar-14,-48.24
30-Mar-14,-48.23
31-Mar-14,-48.22
01-Apr-14,-48.21
02-Apr-14,-48.19
03-Apr-14,-48.18
04-Apr-14,-48.18
05-Apr-14,-48.18
06-Apr-14,-48.17
07-Apr-14,-48.15
08-Apr-14,-48.19
09-Apr-14,-48.20
10-Apr-14,-48.20
11-Apr-14,-48.19
12-Apr-14,-48.17
13-Apr-14,-48.18
14-Apr-14,-48.21
15-Apr-14,-48.20
16-Apr-14,-48.18
17-Apr-14,-48.17
18-Apr-14,-48.18
19-Apr-14,-48.17
20-Apr-14,-48.15
19-May-14,-48.12
25-Jul-14,-49.82
12-Aug-14,-47.52
11-Sep-14,-47.72
20-Oct-14,-47.22
24-Nov-14,-47.42
19-Dec-14,-46.82
09-Feb-15,-47.02
12-Mar-15,-47.22
15-Oct-15,-45.07
13-Nov-15,-44.93
15-Jan-16,-44.02
12-May-16,-43.77
08-Sep-16,-43.11
15-Sep-16,-43.11
10-Oct-16,-43.06
17-Oct-16,-42.96
31-Oct-16,-43.42
12-Dec-16,-42.32
19-Dec-16,-41.62
28-Dec-16,-42.84
03-Jan-17,-43.82
09-Jan-17,-43.62
16-Jan-17,-43.32
23-Jan-17,-43.43
30-Jan-17,-44.23
06-Feb-17,-43.42
13-Feb-17,-43.62
20-Feb-17,-42.72
27-Feb-17,-43.80
06-Mar-17,-42.17
13-Mar-17,-43.82
20-Mar-17,-43.06
27-Mar-17,-44.02
03-Apr-17,-43.32
10-Apr-17,-42.62
18-Apr-17,-42.42
24-Apr-17,-42.52
03-May-17,-42.92
08-May-17,-43.46
15-May-17,-43.32
22-May-17,-42.52
30-May-17,-43.72
05-Jun-17,-42.82
12-Jun-17,-43.22
19-Jun-17,-43.62
26-Jun-17,-43.42
04-Jul-17,-43.72
10-Jul-17,-42.27
17-Jul-17,-43.32
24-Jul-17,-43.32
31-Jul-17,-43.26
07-Aug-17,-38.62
14-Aug-17,-41.62
21-Aug-17,-42.82
04-Sep-17,-41.92
12-Sep-17,-41.90
25-Sep-17,-41.92
02-Oct-17,-41.82
09-Oct-17,-41.61
16-Oct-17,-41.42
23-Oct-17,-41.42
30-Oct-17,-41.55
06-Nov-17,-41.50
13-Nov-17,-41.47
20-Nov-17,-41.41
27-Nov-17,-41.34
04-Dec-17,-41.47
13-Dec-17,-41.42
18-Dec-17,-41.30
27-Dec-17,-41.15
02-Jan-18,-40.80
08-Jan-18,-41.19
17-Jan-18,-41.04
22-Jan-18,-41.07
30-Jan-18,-41.08
05-Feb-18,-41.12
12-Feb-18,-40.98
05-Mar-18,-40.82
12-Mar-18,-40.79
19-Mar-18,-40.84
27-Mar-18,-40.75
03-Apr-18,-40.67
09-Apr-18,-40.69
16-Apr-18,-40.66
23-Apr-18,-40.62
30-Apr-18,-40.62
09-May-18,-40.57
14-May-18,-40.62
21-May-18,-40.59
30-May-18,-40.54
04-Jun-18,-40.52
11-Jun-18,-40.50
18-Jun-18,-39.78
25-Jun-18,-40.52
02-Jul-18,-40.43
09-Jul-18,-40.47
16-Jul-18,-40.40
30-Jul-18,-40.34
06-Aug-18,-40.52
13-Aug-18,-40.29
23-Aug-18,-40.25
03-Sep-18,-40.28
10-Sep-18,-40.21
17-Sep-18,-40.16
24-Sep-18,-40.20
01-Oct-18,-40.13
15-Oct-18,-40.03
22-Oct-18,-40.20
29-Oct-18,-40.00
05-Nov-18,-39.95
12-Nov-18,-39.91
19-Nov-18,-39.92
26-Nov-18,-39.90
03-Dec-18,-39.79
10-Dec-18,-39.84
19-Dec-18,-39.72
24-Dec-18,-39.79
31-Dec-18,-39.72
07-Jan-19,-39.72
14-Jan-19,-39.62
21-Jan-19,-39.62
28-Jan-19,-39.62
04-Feb-19,-39.52
11-Feb-19,-39.52
18-Feb-19,-39.52
25-Feb-19,-39.12
04-Mar-19,-39.42
11-Mar-19,-39.50
18-Mar-19,-38.62
25-Mar-19,-39.52
08-Apr-19,-39.42
15-Apr-19,-39.32
23-Apr-19,-39.32
29-Apr-19,-39.32
09-May-19,-39.25
13-May-19,-38.62
20-May-19,-39.27
28-May-19,-38.52
03-Jun-19,-38.62
10-Jun-19,-38.92
17-Jun-19,-39.11
24-Jun-19,-39.06
01-Jul-19,-39.08
08-Jul-19,-39.06
15-Jul-19,-39.04
22-Jul-19,-38.98
29-Jul-19,-38.99
05-Aug-19,-38.89
12-Aug-19,-38.85
19-Aug-19,-38.81
28-Aug-19,-38.78
03-Sep-19,-38.82
09-Sep-19,-38.76
16-Sep-19,-38.72
24-Sep-19,-38.66
30-Sep-19,-38.51
07-Oct-19,-38.58
14-Oct-19,-38.51
21-Oct-19,-38.43
28-Oct-19,-38.47
04-Nov-19,-38.36
11-Nov-19,-37.88
18-Nov-19,-38.24
25-Nov-19,-38.31
02-Dec-19,-38.30
09-Dec-19,-38.14
16-Dec-19,-38.12
23-Dec-19,-38.09
30-Dec-19,-38.21
06-Jan-20,-38.07
13-Jan-20,-38.00
20-Jan-20,-38.10
27-Jan-20,-38.02
03-Feb-20,-37.79
10-Feb-20,-37.80
17-Feb-20,-37.76
24-Feb-20,-37.85
02-Mar-20,-38.02
09-Mar-20,-37.38
16-Mar-20,-37.85
23-Mar-20,-38.03
30-Mar-20,-37.74
06-Apr-20,-37.78
