summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":241843.56108712236,"y":666182.5804098262,"spatialReference":{"wkid":27700}},
DATES,Surface Downwelling Shortwave Radiation (W m-2)
2005-10-01,92.12314
2005-10-02,62.537464
2005-10-03,50.310642
2005-10-04,24.70391
2005-10-05,48.087425
2005-10-06,58.709145
2005-10-07,43.224663
2005-10-08,86.61271
2005-10-09,44.829502
2005-10-10,47.642975
2005-10-11,39.418842
2005-10-12,38.14578
2005-10-13,90.37535
2005-10-14,74.70509
2005-10-15,64.679115
2005-10-16,76.621155
2005-10-17,43.035526
2005-10-18,35.01878
2005-10-19,34.558296
2005-10-20,47.20544
2005-10-21,40.757053
2005-10-22,31.206833
2005-10-23,33.92882
2005-10-24,29.637493
2005-10-25,40.5119
2005-10-26,29.484556
2005-10-27,71.852425
2005-10-28,29.743559
2005-10-29,28.72529
2005-10-30,44.2975
2005-10-31,54.725723
2005-11-01,51.883343
2005-11-02,26.628956
2005-11-03,25.057335
2005-11-04,30.056196
2005-11-05,32.056057
2005-11-06,31.696709
2005-11-07,42.915962
2005-11-08,11.688458
2005-11-09,47.792385
2005-11-10,25.116213
2005-11-11,23.553467
2005-11-12,23.297586
2005-11-13,44.372215
2005-11-14,10.210174
2005-11-15,32.965233
2005-11-16,44.054184
2005-11-17,44.264366
2005-11-18,52.186974
2005-11-19,29.042503
2005-11-20,26.663841
2005-11-21,24.12829
2005-11-22,26.734673
2005-11-23,17.7897
2005-11-24,29.376537
2005-11-25,15.75431
2005-11-26,18.189016
2005-11-27,28.541172
2005-11-28,32.29028
2005-11-29,23.461475
2005-11-30,13.540875
2005-12-01,14.534108
2005-12-02,7.200218
2005-12-03,14.553337
2005-12-04,13.818692
2005-12-05,14.584598
2005-12-06,28.89434
2005-12-07,16.585209
2005-12-08,15.912138
2005-12-09,12.472103
2005-12-10,12.144203
2005-12-11,17.196354
2005-12-12,28.869932
2005-12-13,12.61545
2005-12-14,15.2357235
2005-12-15,6.288732
2005-12-16,22.258955
2005-12-17,23.743593
2005-12-18,6.2206993
2005-12-19,12.535804
2005-12-20,12.1312275
2005-12-21,15.074344
2005-12-22,6.211576
2005-12-23,15.65738
2005-12-24,26.316135
2005-12-25,24.980156
2005-12-26,14.535303
2005-12-27,19.995747
2005-12-28,27.000483
2005-12-29,14.145139
2005-12-30,12.494542
2005-12-31,12.038052
2006-01-01,19.74193
2006-01-02,13.390974
2006-01-03,22.880486
2006-01-04,31.989742
2006-01-05,12.881868
2006-01-06,7.016596
2006-01-07,14.014099
2006-01-08,31.563404
2006-01-09,13.305667
2006-01-10,7.462125
2006-01-11,23.964943
2006-01-12,15.250247
2006-01-13,14.595178
2006-01-14,33.57642
2006-01-15,18.859505
2006-01-16,16.954214
2006-01-17,8.487416
2006-01-18,15.722178
2006-01-19,15.93247
2006-01-20,22.615097
2006-01-21,18.817669
2006-01-22,9.416771
2006-01-23,17.784266
2006-01-24,19.657553
2006-01-25,32.214714
2006-01-26,43.303482
2006-01-27,10.514059
2006-01-28,24.889412
2006-01-29,50.164352
2006-01-30,34.76036
2006-01-31,34.304085
2006-02-01,27.303377
2006-02-02,29.372738
2006-02-03,34.992493
2006-02-04,45.534584
2006-02-05,12.915731
2006-02-06,24.519485
2006-02-07,24.558554
2006-02-08,59.651787
2006-02-09,65.21594
2006-02-10,72.81516
2006-02-11,27.739508
2006-02-12,27.417551
2006-02-13,28.488089
2006-02-14,34.84445
2006-02-15,52.311478
2006-02-16,39.290916
2006-02-17,76.18008
2006-02-18,66.3195
2006-02-19,53.930786
2006-02-20,75.15936
2006-02-21,71.95612
2006-02-22,69.95298
2006-02-23,34.7782
2006-02-24,65.35894
2006-02-25,57.596245
2006-02-26,51.739666
2006-02-27,43.204464
2006-02-28,101.87111
2006-03-01,101.49603
2006-03-02,120.87466
2006-03-03,95.81966
2006-03-04,85.728035
2006-03-05,94.58812
2006-03-06,122.86675
2006-03-07,24.527052
2006-03-08,53.178574
2006-03-09,62.421387
2006-03-10,46.81623
2006-03-11,49.10363
2006-03-12,49.348103
2006-03-13,49.64214
2006-03-14,71.00877
2006-03-15,53.076843
2006-03-16,83.228516
2006-03-17,112.92284
2006-03-18,71.26616
2006-03-19,70.35762
2006-03-20,57.677116
2006-03-21,129.32855
2006-03-22,105.79277
2006-03-23,108.53972
2006-03-24,66.34147
2006-03-25,76.09451
2006-03-26,71.66065
2006-03-27,74.92203
2006-03-28,63.119915
2006-03-29,153.45236
2006-03-30,70.17259
2006-03-31,96.71821
2006-04-01,141.25064
2006-04-02,115.41693
2006-04-03,161.97012
2006-04-04,220.31595
2006-04-05,109.97223
2006-04-06,155.30273
2006-04-07,92.71874
2006-04-08,164.97842
2006-04-09,177.37613
2006-04-10,150.6077
2006-04-11,141.00095
2006-04-12,83.09741
2006-04-13,169.42255
2006-04-14,210.07451
2006-04-15,105.0833
2006-04-16,189.05716
2006-04-17,194.48486
2006-04-18,184.6184
2006-04-19,196.92365
2006-04-20,121.93447
2006-04-21,197.85025
2006-04-22,97.48809
2006-04-23,284.8178
2006-04-24,117.50264
2006-04-25,166.43561
2006-04-26,201.35439
2006-04-27,169.10474
2006-04-28,216.31654
2006-04-29,232.7382
2006-04-30,150.70076
2006-05-01,164.46727
2006-05-02,92.73233
2006-05-03,240.13504
2006-05-04,148.8588
2006-05-05,294.3963
2006-05-06,248.75052
2006-05-07,116.445015
2006-05-08,272.3636
2006-05-09,278.08313
2006-05-10,340.6897
2006-05-11,285.6836
2006-05-12,207.85944
2006-05-13,223.92502
2006-05-14,117.498405
2006-05-15,55.90138
2006-05-16,135.8207
2006-05-17,124.99397
2006-05-18,197.56491
2006-05-19,132.643
2006-05-20,121.0897
2006-05-21,188.6766
2006-05-22,145.70695
2006-05-23,232.6377
2006-05-24,259.4899
2006-05-25,268.81085
2006-05-26,133.0091
2006-05-27,185.85666
2006-05-28,206.99289
2006-05-29,218.1658
2006-05-30,279.9358
2006-05-31,285.3861
2006-06-01,200.49376
2006-06-02,302.35483
2006-06-03,256.51355
2006-06-04,178.06113
2006-06-05,190.72311
2006-06-06,309.14438
2006-06-07,247.62321
2006-06-08,333.45605
2006-06-09,337.82782
2006-06-10,319.4373
2006-06-11,269.36874
2006-06-12,226.43448
2006-06-13,274.56433
2006-06-14,295.34235
2006-06-15,239.03085
2006-06-16,61.844437
2006-06-17,128.20587
2006-06-18,120.771866
2006-06-19,141.92834
2006-06-20,152.21928
2006-06-21,146.35971
2006-06-22,140.21788
2006-06-23,155.4812
2006-06-24,188.8399
2006-06-25,231.72305
2006-06-26,238.21866
2006-06-27,234.89426
2006-06-28,207.42792
2006-06-29,128.33661
2006-06-30,139.93419
