summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":241843.56108712236,"y":666182.5804098262,"spatialReference":{"wkid":27700}},
DATES,Surface Downwelling Shortwave Radiation (W m-2)
1998-09-17,106.66803
1998-09-18,150.66101
1998-09-19,142.71198
1998-09-20,160.79019
1998-09-21,151.87413
1998-09-22,105.079475
1998-09-23,120.34627
1998-09-24,106.01741
1998-09-25,93.39436
1998-09-26,77.421234
1998-09-27,59.537556
1998-09-28,52.93121
1998-09-29,105.748024
1998-09-30,26.566912
1998-10-01,76.11623
1998-10-02,46.473946
1998-10-03,50.712833
1998-10-04,58.821205
1998-10-05,54.699005
1998-10-06,75.11055
1998-10-07,93.41704
1998-10-08,120.962875
1998-10-09,56.519897
1998-10-10,93.24133
1998-10-11,75.265854
1998-10-12,76.05188
1998-10-13,42.45357
1998-10-14,84.27901
1998-10-15,83.1205
1998-10-16,19.491882
1998-10-17,46.68176
1998-10-18,50.659245
1998-10-19,64.21289
1998-10-20,17.908592
1998-10-21,46.926
1998-10-22,49.537785
1998-10-23,82.29781
1998-10-24,31.659542
1998-10-25,63.076664
1998-10-26,69.543564
1998-10-27,41.34211
1998-10-28,44.02266
1998-10-29,47.50905
1998-10-30,67.00921
1998-10-31,61.823322
1998-11-01,51.162495
1998-11-02,30.565546
1998-11-03,44.116226
1998-11-04,59.913895
1998-11-05,30.355911
1998-11-06,42.65763
1998-11-07,11.958172
1998-11-08,29.678967
1998-11-09,29.62798
1998-11-10,44.670464
1998-11-11,21.05319
1998-11-12,20.268234
1998-11-13,33.274143
1998-11-14,24.486101
1998-11-15,46.256004
1998-11-16,42.96017
1998-11-17,9.561151
1998-11-18,19.27635
1998-11-19,20.081367
1998-11-20,8.971926
1998-11-21,17.663578
1998-11-22,15.982893
1998-11-23,24.6595
1998-11-24,34.368187
1998-11-25,16.934193
1998-11-26,28.216965
1998-11-27,14.515016
1998-11-28,31.989347
1998-11-29,35.53498
1998-11-30,13.562458
1998-12-01,13.403636
1998-12-02,13.46244
1998-12-03,15.437991
1998-12-04,24.682571
1998-12-05,29.06174
1998-12-06,19.86465
1998-12-07,12.3046665
1998-12-08,12.630461
1998-12-09,17.847488
1998-12-10,12.216646
1998-12-11,16.856115
1998-12-12,13.046243
1998-12-13,13.345941
1998-12-14,16.093819
1998-12-15,17.10179
1998-12-16,12.927892
1998-12-17,11.563401
1998-12-18,12.621859
1998-12-19,20.883081
1998-12-20,29.853752
1998-12-21,11.890679
1998-12-22,6.211576
1998-12-23,16.098303
1998-12-24,11.299744
1998-12-25,12.01803
1998-12-26,6.295747
1998-12-27,13.299628
1998-12-28,15.648682
1998-12-29,6.4205213
1998-12-30,15.202335
1998-12-31,21.901031
1999-01-01,16.161858
1999-01-02,12.4453
1999-01-03,18.43751
1999-01-04,6.831126
1999-01-05,6.9207835
1999-01-06,14.095765
1999-01-07,14.012413
1999-01-08,15.9565525
1999-01-09,34.998787
1999-01-10,32.568863
1999-01-11,34.46084
1999-01-12,24.151365
1999-01-13,14.526203
1999-01-14,14.971446
1999-01-15,15.174479
1999-01-16,20.908604
1999-01-17,17.707062
1999-01-18,16.681463
1999-01-19,19.900892
1999-01-20,24.252754
1999-01-21,32.094368
1999-01-22,25.289476
1999-01-23,17.688753
1999-01-24,22.32358
1999-01-25,24.408352
1999-01-26,27.668753
1999-01-27,10.514059
1999-01-28,35.097305
1999-01-29,11.0004015
1999-01-30,27.358284
1999-01-31,24.693745
1999-02-01,42.568367
1999-02-02,22.659826
1999-02-03,23.21978
1999-02-04,28.906384
1999-02-05,41.261826
1999-02-06,32.54932
1999-02-07,56.75272
1999-02-08,61.92324
1999-02-09,74.49502
1999-02-10,57.765068
1999-02-11,38.58116
1999-02-12,34.08615
1999-02-13,54.820553
1999-02-14,33.597763
1999-02-15,43.73687
1999-02-16,60.70012
1999-02-17,35.69517
1999-02-18,33.437057
1999-02-19,77.55293
1999-02-20,34.620064
1999-02-21,56.85952
1999-02-22,94.287735
1999-02-23,56.979317
1999-02-24,93.40418
1999-02-25,41.2609
1999-02-26,73.02782
1999-02-27,71.61993
1999-02-28,51.80908
1999-03-01,75.93381
1999-03-02,47.513287
1999-03-03,59.6746
1999-03-04,47.426025
1999-03-05,104.89896
1999-03-06,58.458702
1999-03-07,64.01948
1999-03-08,97.426544
1999-03-09,65.69042
1999-03-10,113.5748
1999-03-11,59.45271
1999-03-12,69.772026
1999-03-13,138.95625
1999-03-14,123.385185
1999-03-15,52.977764
1999-03-16,64.21287
1999-03-17,96.318886
1999-03-18,124.11635
1999-03-19,103.45682
1999-03-20,60.399548
1999-03-21,106.481705
1999-03-22,57.89232
1999-03-23,59.78529
1999-03-24,130.27896
1999-03-25,142.34357
1999-03-26,140.73059
1999-03-27,169.92871
1999-03-28,63.3014
1999-03-29,152.51526
1999-03-30,187.59628
1999-03-31,74.876434
1999-04-01,118.42297
1999-04-02,110.110054
1999-04-03,115.02678
1999-04-04,74.96328
1999-04-05,95.61929
1999-04-06,91.099205
1999-04-07,118.17171
1999-04-08,93.05371
1999-04-09,109.35568
1999-04-10,172.09216
1999-04-11,112.96343
1999-04-12,136.65564
1999-04-13,167.16971
1999-04-14,170.39081
1999-04-15,141.0343
1999-04-16,186.41226
1999-04-17,214.67572
1999-04-18,177.18384
1999-04-19,216.52312
1999-04-20,84.69215
1999-04-21,96.32283
1999-04-22,109.80375
1999-04-23,178.28935
1999-04-24,177.48917
1999-04-25,161.051
1999-04-26,150.19116
1999-04-27,237.7193
1999-04-28,205.18071
1999-04-29,260.29547
1999-04-30,243.7235
1999-05-01,266.49017
1999-05-02,151.64116
1999-05-03,228.98978
1999-05-04,239.93831
1999-05-05,180.18288
1999-05-06,97.21929
1999-05-07,170.75046
1999-05-08,134.15762
1999-05-09,111.99837
1999-05-10,206.69292
1999-05-11,144.05153
1999-05-12,160.58945
1999-05-13,151.97173
1999-05-14,218.16995
1999-05-15,176.34268
1999-05-16,137.00905
1999-05-17,240.73325
1999-05-18,321.1464
1999-05-19,307.26556
1999-05-20,271.75464
1999-05-21,205.01782
1999-05-22,219.98337
1999-05-23,164.95906
1999-05-24,291.8631
1999-05-25,172.59732
1999-05-26,148.3567
1999-05-27,183.84824
1999-05-28,59.380745
1999-05-29,180.94406
1999-05-30,196.63647
1999-05-31,234.23422
1999-06-01,146.62949
1999-06-02,139.42845
1999-06-03,111.87755
1999-06-04,179.57379
1999-06-05,217.6297
1999-06-06,141.97736
1999-06-07,210.98364
1999-06-08,270.23666
1999-06-09,296.1759
1999-06-10,213.24979
1999-06-11,198.35538
1999-06-12,135.83011
1999-06-13,61.67789
1999-06-14,163.03966
1999-06-15,180.19858
1999-06-16,171.70673
1999-06-17,277.64594
1999-06-18,149.4541
1999-06-19,116.6781
1999-06-20,253.92055
1999-06-21,266.26184
1999-06-22,177.46455
1999-06-23,226.58841
1999-06-24,322.49783
1999-06-25,297.24225
1999-06-26,242.30116
1999-06-27,135.93298
1999-06-28,211.82257
1999-06-29,194.52954
1999-06-30,123.69398
