summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Surface Downwelling Shortwave Radiation (W m-2)
2006-01-12,15.747655
2006-01-13,8.141641
2006-01-14,20.271454
2006-01-15,19.93898
2006-01-16,16.565071
2006-01-17,16.570011
2006-01-18,8.963628
2006-01-19,16.367702
2006-01-20,24.538002
2006-01-21,19.718494
2006-01-22,9.743786
2006-01-23,18.503366
2006-01-24,22.073357
2006-01-25,21.66704
2006-01-26,27.529886
2006-01-27,20.099869
2006-01-28,22.20762
2006-01-29,31.870327
2006-01-30,30.96892
2006-01-31,35.77861
2006-02-01,28.446459
2006-02-02,28.464882
2006-02-03,29.8476
2006-02-04,41.206966
2006-02-05,24.839333
2006-02-06,26.117876
2006-02-07,26.722326
2006-02-08,49.753365
2006-02-09,48.5598
2006-02-10,54.219894
2006-02-11,28.095245
2006-02-12,30.147217
2006-02-13,29.00361
2006-02-14,32.346695
2006-02-15,50.20413
2006-02-16,43.106277
2006-02-17,55.973206
2006-02-18,55.572723
2006-02-19,41.529263
2006-02-20,60.73752
2006-02-21,58.255745
2006-02-22,53.194084
2006-02-23,19.917511
2006-02-24,53.19137
2006-02-25,42.945408
2006-02-26,41.339096
2006-02-27,45.396896
2006-02-28,82.05397
2006-03-01,86.28378
2006-03-02,96.24605
2006-03-03,81.328316
2006-03-04,85.02161
2006-03-05,85.68092
2006-03-06,115.07722
2006-03-07,25.308973
2006-03-08,55.51238
2006-03-09,58.0096
2006-03-10,26.752686
2006-03-11,50.759712
2006-03-12,50.684128
2006-03-13,50.825077
2006-03-14,68.70319
2006-03-15,29.223059
2006-03-16,63.88572
2006-03-17,82.956055
2006-03-18,55.118755
2006-03-19,61.88877
2006-03-20,58.183514
2006-03-21,118.7197
2006-03-22,112.53287
2006-03-23,122.984924
2006-03-24,65.15941
2006-03-25,73.0804
2006-03-26,80.49863
2006-03-27,74.80469
2006-03-28,35.877594
2006-03-29,158.01974
2006-03-30,36.912785
2006-03-31,87.10838
2006-04-01,132.524
2006-04-02,98.2835
2006-04-03,144.00877
2006-04-04,193.96779
2006-04-05,115.81385
2006-04-06,153.41635
2006-04-07,96.78774
2006-04-08,145.61281
2006-04-09,176.95319
2006-04-10,168.66107
2006-04-11,131.38605
2006-04-12,103.49415
2006-04-13,179.52104
2006-04-14,194.15321
2006-04-15,116.305084
2006-04-16,187.39694
2006-04-17,195.04996
2006-04-18,183.14975
2006-04-19,177.94543
2006-04-20,118.07237
2006-04-21,156.31409
2006-04-22,101.75585
2006-04-23,269.40582
2006-04-24,136.08325
2006-04-25,161.50575
2006-04-26,185.9766
2006-04-27,178.80318
2006-04-28,183.13977
2006-04-29,236.9039
2006-04-30,187.3487
2006-05-01,132.60922
2006-05-02,99.172874
2006-05-03,272.27197
2006-05-04,174.81296
2006-05-05,286.13123
2006-05-06,219.11807
2006-05-07,54.752373
2006-05-08,277.84042
2006-05-09,300.18707
2006-05-10,337.6683
2006-05-11,268.02448
2006-05-12,153.0284
2006-05-13,186.79282
2006-05-14,145.14256
2006-05-15,57.59338
2006-05-16,134.70096
2006-05-17,146.41568
2006-05-18,205.02922
2006-05-19,149.9818
2006-05-20,59.13128
2006-05-21,167.11107
2006-05-22,116.93382
2006-05-23,234.54373
2006-05-24,258.02863
2006-05-25,269.87125
2006-05-26,132.30937
2006-05-27,197.44485
2006-05-28,209.94969
2006-05-29,209.63252
2006-05-30,254.52948
2006-05-31,293.51755
2006-06-01,186.33817
2006-06-02,326.39105
2006-06-03,249.87466
2006-06-04,175.79494
2006-06-05,154.72911
2006-06-06,306.93112
2006-06-07,262.6871
2006-06-08,320.48743
2006-06-09,261.1244
2006-06-10,293.51312
2006-06-11,261.69934
2006-06-12,214.31839
2006-06-13,252.74634
2006-06-14,268.11078
2006-06-15,264.4309
2006-06-16,119.443985
2006-06-17,137.97957
2006-06-18,126.10295
2006-06-19,161.81725
2006-06-20,169.98586
2006-06-21,163.45331
2006-06-22,145.01923
2006-06-23,164.37045
2006-06-24,151.25885
2006-06-25,204.77196
2006-06-26,237.55289
2006-06-27,201.10664
2006-06-28,226.65768
2006-06-29,159.26155
2006-06-30,132.92651
