summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Surface Downwelling Shortwave Radiation (W m-2)
2001-10-24,50.05014
2001-10-25,32.39649
2001-10-26,42.207012
2001-10-27,55.25908
2001-10-28,43.089394
2001-10-29,35.459755
2001-10-30,31.94726
2001-10-31,53.505596
2001-11-01,28.67828
2001-11-02,33.871506
2001-11-03,41.65593
2001-11-04,35.97454
2001-11-05,12.939056
2001-11-06,32.284393
2001-11-07,31.447613
2001-11-08,39.03923
2001-11-09,31.846436
2001-11-10,29.560501
2001-11-11,23.314787
2001-11-12,21.260988
2001-11-13,33.39617
2001-11-14,31.191044
2001-11-15,29.711617
2001-11-16,19.138422
2001-11-17,21.401619
2001-11-18,9.683101
2001-11-19,17.142189
2001-11-20,18.446957
2001-11-21,17.19348
2001-11-22,24.724514
2001-11-23,15.742663
2001-11-24,18.834486
2001-11-25,20.749043
2001-11-26,24.2303
2001-11-27,21.575264
2001-11-28,16.069958
2001-11-29,14.077729
2001-11-30,15.14134
2001-12-01,18.577204
2001-12-02,15.900592
2001-12-03,13.247188
2001-12-04,18.328285
2001-12-05,12.949932
2001-12-06,13.921416
2001-12-07,12.950045
2001-12-08,14.5445175
2001-12-09,19.581934
2001-12-10,19.210278
2001-12-11,19.328737
2001-12-12,18.99619
2001-12-13,13.954526
2001-12-14,12.135801
2001-12-15,6.5183477
2001-12-16,15.183574
2001-12-17,13.443345
2001-12-18,15.012263
2001-12-19,12.429459
2001-12-20,12.683777
2001-12-21,13.220716
2001-12-22,17.62785
2001-12-23,6.4514575
2001-12-24,11.983305
2001-12-25,17.71059
2001-12-26,15.993705
2001-12-27,6.562436
2001-12-28,18.033293
2001-12-29,17.902737
2001-12-30,16.081175
2001-12-31,18.199356
2002-01-01,18.673096
2002-01-02,17.344908
2002-01-03,15.095329
2002-01-04,19.101551
2002-01-05,14.980516
2002-01-06,13.529722
2002-01-07,14.948613
2002-01-08,15.661503
2002-01-09,15.586897
2002-01-10,20.959463
2002-01-11,14.350635
2002-01-12,17.860073
2002-01-13,15.919282
2002-01-14,8.292591
2002-01-15,23.988667
2002-01-16,15.937629
2002-01-17,21.325174
2002-01-18,16.51984
2002-01-19,23.573614
2002-01-20,22.90944
2002-01-21,17.190691
2002-01-22,24.418795
2002-01-23,17.810982
2002-01-24,28.181946
2002-01-25,10.401502
2002-01-26,20.990282
2002-01-27,20.534512
2002-01-28,25.989565
2002-01-29,23.734182
2002-01-30,25.213795
2002-01-31,22.168821
2002-02-01,12.180263
2002-02-02,26.708128
2002-02-03,27.736082
2002-02-04,24.340906
2002-02-05,40.14178
2002-02-06,38.368896
2002-02-07,35.3042
2002-02-08,27.18303
2002-02-09,39.92134
2002-02-10,33.998283
2002-02-11,50.43363
2002-02-12,41.337257
2002-02-13,57.227707
2002-02-14,46.7554
2002-02-15,48.56932
2002-02-16,41.747246
2002-02-17,41.163887
2002-02-18,57.048935
2002-02-19,38.460716
2002-02-20,57.708977
2002-02-21,36.39679
2002-02-22,62.456528
2002-02-23,58.040283
2002-02-24,45.558594
2002-02-25,39.84425
2002-02-26,47.12241
2002-02-27,54.60236
2002-02-28,53.110718
2002-03-01,90.61331
2002-03-02,41.308693
2002-03-03,44.05437
2002-03-04,66.89663
2002-03-05,69.38646
2002-03-06,68.77328
2002-03-07,109.75017
2002-03-08,60.856018
2002-03-09,72.570465
2002-03-10,69.363205
2002-03-11,118.96275
2002-03-12,103.666504
2002-03-13,134.6175
2002-03-14,92.70825
2002-03-15,29.223059
2002-03-16,75.056435
2002-03-17,95.557755
2002-03-18,97.96211
2002-03-19,71.60095
2002-03-20,77.218796
2002-03-21,74.9884
2002-03-22,64.70849
2002-03-23,81.80334
2002-03-24,33.80968
2002-03-25,82.02722
2002-03-26,151.44385
2002-03-27,125.23877
2002-03-28,168.07123
2002-03-29,173.90205
2002-03-30,132.05688
2002-03-31,80.365524
2002-04-01,74.08591
2002-04-02,116.54643
2002-04-03,156.5217
2002-04-04,126.17688
2002-04-05,185.27368
2002-04-06,198.31474
2002-04-07,218.20105
2002-04-08,111.18491
2002-04-09,151.70203
2002-04-10,147.48032
2002-04-11,83.99826
2002-04-12,148.45773
2002-04-13,194.5203
2002-04-14,87.22966
2002-04-15,171.62584
2002-04-16,214.52669
2002-04-17,151.83228
2002-04-18,126.24191
2002-04-19,181.94902
2002-04-20,113.30684
2002-04-21,86.70009
2002-04-22,154.40665
2002-04-23,150.91208
2002-04-24,220.02374
2002-04-25,180.10793
2002-04-26,199.65106
2002-04-27,210.65442
2002-04-28,121.652435
2002-04-29,143.75778
2002-04-30,122.8889
2002-05-01,177.72794
2002-05-02,203.87706
2002-05-03,170.80508
2002-05-04,183.22676
2002-05-05,303.9543
2002-05-06,219.23608
2002-05-07,155.76993
2002-05-08,145.65958
2002-05-09,154.05786
2002-05-10,128.20737
2002-05-11,298.26218
2002-05-12,262.9095
2002-05-13,106.34648
2002-05-14,178.56995
2002-05-15,147.81018
2002-05-16,184.30649
2002-05-17,140.24669
2002-05-18,119.14397
2002-05-19,170.34695
2002-05-20,123.73164
2002-05-21,224.36731
2002-05-22,211.30232
2002-05-23,182.63643
2002-05-24,171.6466
2002-05-25,209.90002
2002-05-26,120.89498
2002-05-27,197.0089
2002-05-28,163.37196
2002-05-29,184.53058
2002-05-30,232.50275
2002-05-31,260.039
2002-06-01,188.21844
2002-06-02,120.00286
2002-06-03,215.86699
2002-06-04,200.03677
2002-06-05,147.68231
2002-06-06,230.73973
2002-06-07,171.23354
2002-06-08,119.70022
2002-06-09,130.3728
2002-06-10,187.42969
2002-06-11,193.02838
2002-06-12,190.34439
2002-06-13,177.04832
2002-06-14,118.74319
2002-06-15,193.83174
2002-06-16,129.49438
2002-06-17,259.1915
2002-06-18,265.42743
2002-06-19,220.28314
2002-06-20,220.73404
2002-06-21,126.9892
2002-06-22,174.82782
2002-06-23,219.69392
2002-06-24,149.44008
2002-06-25,205.22595
2002-06-26,208.86142
2002-06-27,264.43817
2002-06-28,236.73413
2002-06-29,138.5026
2002-06-30,63.335964
